"IDRSSD"	RCFD0010	RCFD1350	RCFD1395	RCFD1651	RCFD1727	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD2243	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3819	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB528	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB613	RCFDB614	RCFDB616	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB645	RCFDB646	RCFDB647	RCFDB648	RCFDB649	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB674	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCON0010	RCON1350	RCON1395	RCON1651	RCON1727	RCON1754	RCON1773	RCON2170	RCON2221	RCON2243	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3819	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	
3252																																																																																																																																																																																	3753	2425	0	0	0	9325	10100	84302	0	0	899	0	9390	83532	0	0	0	0	10102	0	0	237	237	57	0	0	800	800	1632	23348	2233	4029	57855	0	0	0.1114	0.1580	0.1455	0.0000	0.0000	0.0000	9302	800	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	
3458																																																																																																																																																																																	3466	0	0	0	0	736	6288	19130	0	0	337	0	2117	19032	0	0	0	0	2083	0	0	10	0	0	0	0	120	120	1225	9370	1789	103	6851	0	0	0.1031	0.2213	0.2085	0.0000	0.0000	0.0000	1963	120	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	
3506																																																																																																																																																																																	23148	0	0	0	0	40196	126285	811600	0	0	6339	0	67395	805744	0	0	0	0	71662	0	0	90	2140	0	0	0	6339	6339	17815	170331	186996	32484	439006	0	0	0.0813	0.1262	0.1151				65323	6339	2133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3579																																																																																																																																																																																	6037	0	0	0	0	0	28058	196148	0	0	1492	0	19485	194987	0	0	0	0	15379	0	0	843	120	0	0	0	1492	1492	2884	17934	71646	7979	99555	0	0	0.0733	0.1105	0.0998	0.0000	0.0000	0.0000	13887	1492	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3720																																																																																																																																																																																	3389	0	0	0	0	10877	38831	125281	0	0	977	0	15225	123833	0	0	0	0	15802	0	0	0	425	0	0	0	977	977	0	37716	25603	5425	61824	0	0	0.1197	0.1921	0.1802	0.0000	0.0000	0.0000	14825	977	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3953																																																																																																																																																																																	2639	2790	0	0	0	0	0	56899	0	0	695	0	5134	55578	0	0	0	0	5672	0	0	0	753	0	0	0	538	538	580	15103	4583	5272	37328	8878	0	0.0924	0.1323	0.1198	0.0000	0.0000	0.0000	5134	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	
4138																																																																																																																																																																																	6288	76	0	0	0	0	51478	152939	19	0	932	0	13889	155661	0	0	0	0	14367	0	0	0	473	0	0	0	932	951	6101	47089	48611	7006	51342	0	0	0.0863	0.1688	0.1574	0.0000	0.0000	0.0000	13426	951	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4147																																																																																																																																																																																	1037	4652	0	0	0	0	23198	98026	0	0	496	0	11329	96940	0	0	0	0	11594	0	0	39	56	0	0	0	423	423	14192	51915	17565	5807	14605	0	0	0.1152	0.3437	0.3312	0.0000	0.0000	0.0000	11171	423	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	
4156																																																																																																																																																																																	2362	0	0	0	0	0	8978	67715	0	0	633	0	8916	68401	0	0	0	0	9336	0	0	185	0	0	0	0	633	633	336	10782	13237	4877	43771	0	0	0.1272	0.1770	0.1650	0.0000	0.0000	0.0000	8703	633	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4231																																																																																																																																																																																	1434	0	0	0	0	0	35387	81955	0	0	667	0	10617	82062	320	0	0	0	11201	0	0	0	0	0	0	0	599	599	1767	30117	17811	2366	32905	0	0	0.1292	0.2342	0.2217	0.0000	0.0000	0.0000	10602	599	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	
4437																																																																																																																																																																																	4935	4756	0	0	0	7284	9120	128968	0	0	748	0	10684	128499	153	0	0	0	11385	0	0	0	0	1549	0	0	748	748	3391	21357	37796	4078	67094	0	0	0.0827	0.1255	0.1173	0.0000	0.0000	0.0000	10637	748	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4745																																																																																																																																																																																	519	450	0	0	0	2504	0	9371	0	0	54	0	1067	9204	0	0	0	0	1108	0	0	0	0	0	0	0	54	54	1182	2013	2017	145	4200	0	0	0.1147	0.1974	0.1878	0.0000	0.0000	0.0000	1054	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4839																																																																																																																																																																																	5066	0	0	0	0	0	55017	193394	0	0	1520	0	15746	189791	15	0	0	0	15222	0	0	376	417	3573	0	0	1520	1520	11239	36900	19886	6816	124937	0	0	0.0722	0.1055	0.0949	0.0000	0.0000	0.0000	13702	1520	1952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5005																																																																																																																																																																																	5559	8232	0	0	0	8572	51711	261750	228	0	1701	0	24421	256295	253	0	0	0	25110	0	0	0	0	0	0	0	1701	1929	5908	23342	95631	17225	137023	0	0	0.0906	0.1325	0.1223	0.0000	0.0000	0.0000	23181	1929	830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5050																																																																																																																																																																																	3856	0	0	0	0	0	24105	77594	0	0	564	0	6862	79136	0	0	0	0	7007	0	0	45	0	0	0	0	564	564	2348	24033	9123	3540	42235	0	0	0.0814	0.1357	0.1247	0.0000	0.0000	0.0000	6443	564	419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5069																																																																																																																																																																																	1944	28300	0	0	0	0	14991	255167	481	0	5049	0	44154	257955	3735	0	0	0	46779	0	0	6	0	7305	0	0	2796	3277	10137	32096	9087	22030	208306	0	0	0.1686	0.2113	0.1963	0.0000	0.0000	0.0000	43502	3277	652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2253	
5135																																																																																																																																																																																	3094	5743	0	0	0	0	22635	85081	0	0	1069	0	12494	84250	0	0	0	0	12440	0	0	118	0	21	0	0	706	706	591	27280	12851	2734	44443	0	0	0.1399	0.2218	0.2092	0.0000	0.0000	0.0000	11734	706	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	
5210																																																																																																																																																																																	48495	0	0	0	0	45485	107913	580577	0	0	3778	0	62272	571017	0	0	0	0	63875	0	0	0	3854	0	0	0	3778	3778	9721	187691	202094	19249	181554	0	0	0.1052	0.1983	0.1866	0.0000	0.0000	0.0000	60097	3778	2175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5247																																																																																																																																																																																	31792	131100	0	0	0	6151	212245	849861	0	0	2199	0	59808	825206	0	0	0	0	55000	0	0	0	24696	0	0	0	2199	2199	32184	343993	127819	20525	341057	59	0	0.0640	0.1124	0.1079	0.0000	0.0000	0.0000	52801	2199	7007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5274																																																																																																																																																																																	3384	0	0	0	0	0	15766	87268	0	0	602	0	6381	87730	0	0	0	0	6737	0	0	27	514	2213	0	0	602	602	414	19402	38705	3832	28977	0	0	0.0699	0.1257	0.1145	0.0000	0.0000	0.0000	6135	602	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5331																																																																																																																																																																																	4806	1300	0	0	0	0	84684	207181	0	0	917	0	17715	203855	0	0	0	0	17565	0	0	1151	0	13170	0	0	917	917	3192	61068	52354	9720	89740	0	0	0.0817	0.1324	0.1254	0.0000	0.0000	0.0000	16648	917	1067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5461																																																																																																																																																																																	12929	12225	0	0	0	0	58990	203292	0	0	1374	0	16611	200095	0	0	0	0	17177	0	0	0	460	3145	0	0	1374	1374	20919	52813	9036	8687	120521	0	0	0.0790	0.1250	0.1150	0.0000	0.0000	0.0000	15803	1374	808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5751																																																																																																																																																																																	2007	5275	0	0	0	0	36103	85932	0	0	736	0	20292	88449	0	0	0	0	20254	0	0	5	0	287	0	0	633	633	1879	29712	19150	3218	34940	0	0	0.2218	0.4010	0.3885	0.0000	0.0000	0.0000	19621	633	671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	
5939																																																																																																																																																																																	68094	78550	0	0	10146	24903	693798	2446916	0	69815	32779	0	223376	2369007	4116	0	0	24407	212677	0	0	593	20	81352	0	0	19176	19176	258518	642475	596213	83968	938812	0	1872	0.0825	0.1453	0.1322	0.0000	0.0000	0.0000	193501	19176	6068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13603	
6039																																																																																																																																																																																	2208	3716	0	0	0	47	8284	76716	0	0	788	0	7298	76403	0	0	0	0	7976	0	0	0	135	1192	0	0	788	788	546	13522	5388	4236	57871	0	0	0.0941	0.1248	0.1124	0.0000	0.0000	0.0000	7188	788	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6057																																																																																																																																																																																	391	353	0	0	0	341	2746	15017	0	0	114	0	1256	14911	0	0	0	0	1321	0	0	0	0	0	0	0	114	114	252	3532	3009	661	8292	0	0	0.0809	0.1258	0.1149	0.0000	0.0000	0.0000	1207	114	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6141																																																																																																																																																																																	2018	5100	0	0	0	11144	0	32137	0	0	438	0	3260	30495	0	0	0	0	3482	0	0	0	0	0	0	0	222	222	445	13667	6803	962	11660	0	0	0.1069	0.1981	0.1854	0.0000	0.0000	0.0000	3260	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	
6329																																																																																																																																																																																	6447	2450	0	0	0	4119	48336	204320	0	0	1832	0	17843	203469	0	0	0	0	18757	0	0	525	0	760	0	0	1758	1758	2747	62340	24058	9895	115635	0	0	0.0835	0.1334	0.1209	0.0000	0.0000	0.0000	16999	1758	844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	
6842																																																																																																																																																																																	1359	2320	0	0	0	597	1556	23120	0	0	130	0	2062	22664	0	0	0	0	2099	0	0	0	0	180	0	0	130	130	565	4242	4466	1481	13861	0	0	0.0871	0.1232	0.1156	0.0000	0.0000	0.0000	1969	130	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6972																																																																																																																																																																																	35317	66565	0	0	0	162836	59187	634834	0	0	3738	0	91476	624087	0	0	0	0	93583	0	0	148	554	16884	0	0	3738	3738	52060	246801	71544	23696	266536	841	0	0.1440	0.2597	0.2493	0.0000	0.0000	0.0000	89845	3738	1631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7009																																																																																																																																																																																	58210	50000	0	0	0	0	182012	587233	0	0	0	0	84660	545702	0	0	0	0	83435	0	0	0	0	0	0	0	0	0	35	256884	26037	14578	302175	0	0	0.1530	0.2277	0.2277	0.0000	0.0000	0.0000	83435	0	1044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	
7045																																																																																																																																																																																	3363	16780	0	0	0	7314	22485	95817	0	0	716	0	9204	87234	0	0	0	0	9644	0	0	0	153	0	0	0	716	716	68	36391	15517	2256	43916	0	0	0.1023	0.1634	0.1512	0.0000	0.0000	0.0000	8928	716	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7157																																																																																																																																																																																	1334	0	0	0	0	0	10517	30547	0	0	145	0	3473	29874	0	0	0	0	3442	0	0	0	0	0	0	0	145	145	164	11336	8955	574	9986	0	0	0.1104	0.2057	0.1971	0.0000	0.0000	0.0000	3297	145	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7166																																																																																																																																																																																	19873	37005	0	0	0	7719	41620	413803	0	0	3511	0	30408	394474	0	0	0	0	33645	0	0	20	913	43623	0	0	3511	3511	25047	88662	58208	14293	245575	4428	60	0.0765	0.1070	0.0958	0.0000	0.0000	0.0000	30134	3511	-116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7456																																																																																																																																																																																	1355	1325	0	0	0	1540	19910	41859	0	0	428	0	4978	42108	0	0	0	0	4941	0	0	0	0	0	0	0	301	301	0	22078	0	1146	19697	0	0	0.1102	0.2060	0.1934	0.0000	0.0000	0.0000	4640	301	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	
7634																																																																																																																																																																																	1840	316	0	0	0	2444	7741	37361	0	0	484	0	4987	37404	0	0	0	0	5237	0	0	0	0	0	0	0	324	324	2268	7826	6634	946	21004	0	0	0.1313	0.2036	0.1910	0.0000	0.0000	0.0000	4913	324	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	
8033																																																																																																																																																																																	1632	975	0	0	0	0	3771	47810	0	0	617	0	6725	48312	0	0	0	0	7139	0	0	58	0	0	0	0	456	456	469	10879	5555	2012	31460	0	0	0.1383	0.1966	0.1840	0.0000	0.0000	0.0000	6683	456	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	
8154																																																																																																																																																																																	601	635	0	0	0	0	4375	36934	0	0	498	0	3541	36721	0	0	0	0	3857	0	0	30	0	0	0	0	353	353	1495	6055	5730	1313	24095	77	0	0.0955	0.1375	0.1249	0.0000	0.0000	0.0000	3504	353	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	
8417																																																																																																																																																																																	297128	1457726	0	0	0	0	863	2694136	0	0	194	0	160692	1572748	0	0	4894217	0	151121	0	0	0	0	0	0	0	194	194	43682	1713406	0	779752	927475	0	0	0.0966	0.1188	0.1186	0.0000	0.0000	0.0000	150927	194	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8462																																																																																																																																																																																	3420	3200	0	0	0	1702	25473	63221	0	0	348	0	7210	62147	0	0	0	0	7082	0	0	145	172	61	0	0	348	348	3701	28299	4186	1295	26662	0	0	0.1084	0.2042	0.1942	0.0000	0.0000	0.0000	6734	348	476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8547																																																																																																																																																																																	4632	7780	0	0	0	1110	10134	112948	0	0	1175	0	9268	113249	0	0	0	0	9012	0	0	0	0	1523	0	0	827	827	7033	15951	55644	1820	34349	0	0	0.0729	0.1370	0.1244				8185	827	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	
8631																																																																																																																																																																																	2634	2980	0	0	0	0	10451	46272	0	0	252	0	6396	45895	0	0	0	0	6518	0	0	225	0	159	0	0	252	252	0	13235	0	1605	33093	0	0	0.1365	0.1808	0.1738				6266	252	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9115																																																																																																																																																																																	40561	303500	0	0	0	209386	349016	1508684	0	0	7269	0	94253	1413628	0	0	0	0	95359	0	0	3691	5028	40665	0	0	7269	7269	59742	759771	190195	60384	496760	0	0	0.0623	0.1238	0.1144	0.0000	0.0000	0.0000	88090	7269	6163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9160																																																																																																																																																																																	32229	15349	0	0	0	9151	0	142464	0	0	1150	0	10101	141893	0	0	0	0	11238	0	0	0	129	1250	0	0	1137	1137	3491	50723	18599	3554	70801	0	0	0.0712	0.1236	0.1111	0.0000	0.0000	0.0000	10101	1137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	
9339																																																																																																																																																																																	8818	0	0	0	0	0	48525	295268	0	0	3084	0	25145	294558	548	0	0	0	25741	5000	0	50	42	7125	0	0	2669	2669	6968	40061	94203	12893	154570	0	0	0.0787	0.1208	0.1083	0.0000	0.0000	0.0000	23072	2669	842	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	415	
9357																																																																																																																																																																																	20513	0	0	0	0	0	27720	304594	0	0	2477	0	24278	267777	0	0	0	0	25964	0	0	3367	0	0	0	0	2388	2388	5598	48729	148267	2435	103779	148166	0	0.0880	0.1360	0.1235	0.0000	0.0000	0.0000	23576	2388	702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	
9553																																																																																																																																																																																	541	300	0	0	0	0	4804	52239	0	0	429	0	5789	51793	0	0	0	0	6052	0	0	190	0	173	0	0	429	429	225	7006	5145	3193	40041	0	0	0.1086	0.1366	0.1270	0.0000	0.0000	0.0000	5623	429	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9807																																																																																																																																																																																	25916	118000	0	0	0	96722	201410	1663337	0	0	31821	0	158177	1629622	0	0	0	0	172950	0	0	8586	0	249714	0	0	16740	16740	23550	329227	397675	50001	942739	0	0	0.0959	0.1306	0.1180	0.0000	0.0000	0.0000	156210	16740	1967	0	90000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	15081	
9955																																																																																																																																																																																	6200	3350	0	0	0	0	23294	85432	0	0	488	0	8659	85887	0	0	0	0	5905	0	0	0	0	632	0	0	488	488	959	31584	8728	5356	43383	0	0	0.0649	0.1089	0.0999				5417	488	760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10157																																																																																																																																																																																	1605	0	0	0	0	9540	16702	74261	0	0	574	0	6508	74690	0	0	0	0	6504	0	0	0	0	2876	0	0	574	574	1371	27046	4450	3632	41236	0	0	0.0798	0.1293	0.1179	0.0000	0.0000	0.0000	5930	574	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10250																																																																																																																																																																																	8660	8472	0	0	0	0	29380	214056	0	0	1502	0	16985	208852	0	0	0	0	18035	0	0	0	2802	6773	0	0	1502	1502	9676	31762	31115	8094	142553	0	0	0.0792	0.1066	0.0977	0.0000	0.0000	0.0000	16533	1502	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10577																																																																																																																																																																																	2022	500	0	0	0	0	18392	53026	0	0	357	0	4841	52853	0	0	0	0	4788	0	0	20	0	146	0	0	357	357	1552	18556	6294	1587	26317	0	0	0.0838	0.1439	0.1332				4431	357	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10849																																																																																																																																																																																	15526	1685	0	0	0	15111	13459	160146	0	0	1433	0	13719	157513	0	0	0	0	14227	0	0	0	113	3592	0	0	1358	1358	2695	42788	33942	6128	81231	0	0	0.0821	0.1311	0.1186	0.0000	0.0000	0.0000	12869	1358	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	
10858																																																																																																																																																																																	11745	1500	0	0	0	31513	13053	311911	0	0	3841	0	26012	320379	0	0	0	0	27290	0	0	85	0	12459	0	0	3189	3189	8865	63534	9503	6592	231940	1348	0	0.0757	0.1073	0.0948				24101	3189	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	652	
11145																																																																																																																																																																																	5353	900	0	0	0	3154	12654	114150	3	0	836	0	9574	112647	0	0	0	0	9565	0	0	62	0	0	0	0	836	839	4424	14933	58687	5325	35925	0	0	0.0779	0.1400	0.1277	0.0000	0.0000	0.0000	8726	839	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11350																																																																																																																																																																																	3107	1400	0	0	0	6474	6279	44744	0	0	381	0	6539	44769	15	0	0	0	3803	0	0	0	0	0	0	0	381	381	621	5253	1692	1242	34484	0	0	0.0817	0.1045	0.0941	0.0000	0.0000	0.0000	3422	381	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11640																																																																																																																																																																																	6982	0	0	0	0	0	45056	162891	0	0	1169	0	18443	162079	0	0	0	0	19129	0	0	200	0	4999	0	0	1169	1169	21574	32830	15364	8483	93560	0	0	0.1108	0.1731	0.1625	0.0000	0.0000	0.0000	17960	1169	483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11837																																																																																																																																																																																	967	41	0	0	0	0	23228	67651	0	0	1182	0	7222	61528	0	0	0	0	7295	0	0	23	0	851	0	0	554	554	1870	12080	25367	2674	28752	0	0	0.1096	0.167	0.1544				6741	554	481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	628	
12030																																																																																																																																																																																	6053	8260	0	0	0	1408	4230	182495	0	0	4184	0	15895	177878	0	0	0	0	17675	0	0	863	0	0	0	0	1950	1950	1759	16699	32391	8360	135628	0	0	0.0885	0.1149	0.1022	0.0000	0.0000	0.0000	15725	1950	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2234	
12058																																																																																																																																																																																	2888	4000	0	0	0	4296	16646	104772	0	0	555	0	8841	104926	0	0	0	0	9240	0	0	111	0	0	0	0	555	555	2074	27080	72128	2564	3808	682	0	0.0828	0.2035	0.1913	0.0000	0.0000	0.0000	8685	555	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12142																																																																																																																																																																																	7427	2100	0	0	0	7307	76663	169810	0	0	1053	0	20394	168633	353	0	0	0	20231	0	0	0	0	0	0	0	1015	1015	14523	78043	21955	5520	54558	0	0	0.1140	0.2494	0.2369	0.0000	0.0000	0.0000	19216	1015	1178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	
