"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDC980	RCFDC981	RCFDC982	RCFDC983	RCFDC984	RCFDC985	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	
4147																																																																																																																																																																																										3439	0	0	0	24234	116328	0	576	0	13088	115845	0	0	0	0	13587	0	0	0	0	0	0	576	576	693	28970	25061	8922	62301	0	0	0.1123	0.1667	0.1596	0	0	0	13011	576	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4156																																																																																																																																																																																										6422	0	0	0	37854	151607	0	1366	0	14519	148925	0	0	0	0	14548	0	0	0	4710	0	0	1349	1349	527	35925	37154	0	78883	701	0	0.0897	0.1348	0.1223	0	0	0	13199	1349	-463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4231																																																																																																																																																																																										1961	0	0	0	55307	117264	0	704	0	11573	115076	0	0	0	0	13977	0	0	0	0	0	0	704	704	0	50411	21544	3483	48588	0	0	0.1153	0.2001	0.19	0	0	0	13273	704	-1700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4437																																																																																																																																																																																										8054	0	0	3412	29811	212473	0	1824	0	19170	209785	0	0	0	0	21484	0	0	0	2279	0	0	1824	1824	1850	38532	47384	6690	127346	0	0	0.0937	0.1332	0.1219	0	0	0	19660	1824	-490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4839																																																																																																																																																																																										4883	0	0	0	71182	281748	0	1821	0	18600	280253	0	0	0	0	22494	0	0	281	5012	0	0	1821	1821	10156	64868	14803	8729	195815	0	0	0.0738	0.1022	0.094	0	0	0	20673	1821	-2073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5005																																																																																																																																																																																										9079	0	0	1984	68170	356926	579	2018	0	34284	344021	333	0	0	0	35582	0	0	0	0	0	0	2018	2597	1771	43907	91339	20942	221575	0	0	0.096465	0.128877	0.119471	0	0	0	32985	2597	-786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5069																																																																																																																																																																																										1764	0	0	0	2101	294762	0	6684	0	77159	316978	4182	0	0	0	80510	0	0	324	9429	0	0	3410	3410	1056	25698	25366	21253	249265	0	0	0.243235	0.29893	0.286269	0	0	0	77100	3410	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5135																																																																																																																																																																																										4594	0	0	0	35512	269591	0	2519	0	27571	260020	0	0	0	0	29374	0	0	0	4744	0	0	2519	2519	2632	57053	47369	11928	164533	0	0	0.1037	0.144	0.1316	0	0	0	26855	2519	-326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5210																																																																																																																																																																																										19487	0	0	17446	333577	944208	0	4915	0	63024	947490	0	0	0	0	74749	0	0	4473	0	0	0	4915	4915	8393	307377	275826	49459	368051	833	0	0.0737	0.1312	0.1226	0	0	0	69834	4915	-6898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5274																																																																																																																																																																																										6465	0	0	0	17343	144678	0	907	0	12421	140812	0	0	0	0	13694	0	0	0	6042	0	0	907	907	2250	26967	33708	6045	83241	0	0	0.0908	0.1253	0.117	0	0	0	12787	907	-366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5331																																																																																																																																																																																										6432	0	0	0	142632	344677	0	888	0	22517	351517	0	0	0	0	25757	0	0	0	18324	0	0	888	888	2746	149825	94140	21834	102699	0	0	0.070748	0.138987	0.134196	0.066691	0.127622	0.123411	24869	888	-2352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5461																																																																																																																																																																																										22341	0	0	0	86164	391474	0	1939	0	29727	381108	0	0	0	0	33307	0	0	2953	8409	0	0	2139	2139	8827	91867	9872	15735	284289	0	0	0.08198	0.106317	0.099489	0	0	0	31168	2139	-2359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5751																																																																																																																																																																																										1334	0	0	0	39796	96604	0	767	0	20397	97826	0	0	0	0	22139	0	0	0	1015	0	0	695	695	2372	46178	9298	3062	40621	0	53	0.2193	0.3985	0.386	0	0	0	21444	695	-1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6039																																																																																																																																																																																										5884	0	0	0	13183	89006	0	853	0	9271	85194	0	0	0	0	10248	0	0	297	3384	0	0	844	844	1010	25936	5255	3858	57869	0	0	0.110383	0.151786	0.139286	0	0	0	9404	844	-133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6057																																																																																																																																																																																										348	0	0	62	2534	16213	0	192	0	1486	16341	0	0	0	0	1694	0	0	0	0	0	0	165	165	135	3207	3956	732	9150	0	0	0.0936	0.1288	0.1162	0	0	0	1529	165	-43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6141																																																																																																																																																																																										2116	0	0	12597	0	34482	0	341	0	4136	35266	0	0	0	0	4393	0	0	0	0	0	0	257	257	674	11911	8164	726	14074	0	0	0.1173	0.2148	0.2022	0	0	0	4136	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6329																																																																																																																																																																																										14330	0	0	874	47988	327668	0	3140	0	27422	320078	0	0	0	0	31457	0	0	0	7446	0	0	3140	3140	4978	66788	48895	21728	211602	0	0	0.088469	0.123223	0.110923	0	0	0	28317	3140	-895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6972																																																																																																																																																																																										38291	0	0	205819	30034	865923	0	7987	0	98759	832603	0	0	0	0	102717	0	0	3234	259638	0	0	7987	7987	11609	254472	45274	31086	558525	21637	0	0.1144	0.134	0.1235	0	0	0	94730	7987	-656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7009																																																																																																																																																																																										3839	0	0	0	118080	437784	485	0	0	57881	489076	0	0	0	0	57517	720	0	0	0	0	0	0	485	35	175934	17748	10847	243682	0	0	0.1166	0.1929	0.1912	0	0	0	57032	485	849	859	29230	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																																																																																																																																																																																										11463	0	0	6805	29526	111174	0	693	0	11152	104370	0	0	0	0	12221	0	0	28	0	0	0	693	693	2476	42246	30108	3005	37660	0	0	0.1105	0.1998	0.1884	0	0	0	11528	693	-376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7157																																																																																																																																																																																										777	0	0	0	10749	33091	0	274	0	3770	32487	0	0	0	0	4163	0	0	0	0	0	0	243	243	1427	11472	6988	649	13690	0	0	0.120664	0.214069	0.201574	0	0	0	3920	243	-150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7456																																																																																																																																																																																										909	0	0	285	17418	41603	0	283	0	3406	41391	0	0	0	0	4370	0	0	0	0	0	0	283	283	327	18866	0	973	23373	0	0	0.0987	0.161	0.1506	0	0	0	4087	283	-681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7634																																																																																																																																																																																										2637	0	0	244	9800	44202	0	617	0	5083	41243	0	0	0	0	5673	0	0	0	0	0	0	414	414	649	10096	6521	2002	27818	0	0	0.127513	0.172458	0.159872	0	0	0	5259	414	-176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8033																																																																																																																																																																																										4122	0	0	0	3500	85118	0	817	0	8866	82696	0	0	0	0	9717	0	0	0	0	0	0	779	779	629	23604	9426	3767	52385	0	0	0.108083	0.155996	0.14349	0	0	0	8938	779	-72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8417																																																																																																																																																																																										159742	0	0	0	0	1478533	0	713	0	986132	1597953	0	0	0	0	235619	0	0	0	0	0	0	713	713	33556	369012	0	879650	1076679	0	0	0.2774	0.2048	0.2042	0	0	0	234906	713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8462																																																																																																																																																																																										3982	0	0	340	36259	80178	0	379	0	8929	82988	0	0	0	0	10291	0	0	343	168	0	0	379	379	1568	47100	2933	1250	29939	92	0	0.1194	0.2505	0.2412	0	0	0	9912	379	-983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8631																																																																																																																																																																																										1157	0	0	0	12770	48568	0	297	0	6166	48621	0	0	0	0	6606	0	0	0	1322	0	0	297	297	1055	15185	11486	3737	21371	0	0	0.129759	0.213117	0.203536	0	0	0	6309	297	-143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9357																																																																																																																																																																																										22368	0	0	0	28395	409654	0	3606	0	60599	373195	0	0	0	0	36211	0	0	0	0	0	0	3572	3572	1744	57312	115260	36881	211008	114290	0	0.0946	0.1267	0.1142	0	0	0	32639	3572	-190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9553																																																																																																																																																																																										995	0	0	0	2508	64381	0	617	0	7017	62559	0	0	0	0	7669	0	0	0	415	0	0	617	617	221	6211	4637	2648	53983	0	0	0.1127	0.1326	0.1219	0	0	0	7052	617	-35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9807																																																																																																																																																																																										89209	0	0	343159	78840	2659396	0	49080	0	228733	2604755	0	0	0	0	257655	200000	0	0	806471	0	0	29537	29537	229371	162039	443535	61195	1872916	0	0	0.087578	0.110065	0.097448	0	0	0	228118	29537	615	3715	25000	0	0	0	0	0	0	0	0	0	0	0	0	0	
9955																																																																																																																																																																																										9011	0	0	0	31911	89452	0	401	0	8973	87804	0	0	0	0	8142	0	0	0	2721	0	0	401	401	667	44205	7494	5380	38279	0	0	0.0902	0.1547	0.1471	0	0	0	7741	401	-758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10157																																																																																																																																																																																										1513	0	0	2347	19291	52502	0	807	0	4772	53483	0	0	0	0	5423	0	0	0	3071	0	0	423	423	609	24655	2354	1777	26217	0	0	0.093872	0.161953	0.149321	0	0	0	5000	423	-447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10250																																																																																																																																																																																										10619	0	0	0	51550	367793	0	3269	0	27053	359077	0	0	0	0	31853	0	0	5315	11854	0	0	3269	3269	3279	63165	42671	10849	263475	0	0	0.0796	0.1041	0.0934	0	0	0	28584	3269	-1531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10849																																																																																																																																																																																										3172	0	0	59980	390	289164	0	2772	0	26684	283154	0	0	0	0	28762	0	0	1764	16042	0	0	2772	2772	2711	59646	43068	8400	185817	0	0	0.092	0.126	0.1139	0	0	0	25990	2772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10858																																																																																																																																																																																										11562	0	0	59038	0	383608	0	3618	0	34105	378410	0	0	0	7512	34671	0	0	0	19194	0	0	3649	3649	3045	77516	21912	11774	281670	4060	0	0.082653	0.109149	0.097661	0	0	0	31022	3649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11145																																																																																																																																																																																										4935	0	0	489	16679	146453	0	1711	0	14211	144686	0	0	0	0	15009	0	0	0	0	0	0	1138	1138	2604	21190	73847	6248	49766	0	0	0.0962	0.1659	0.1533	0	0	0	13871	1138	-166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11640																																																																																																																																																																																										8256	0	0	0	70348	246988	0	1531	0	20145	239732	0	0	0	0	23285	0	0	0	4286	0	0	1531	1531	4878	76919	27867	15629	141293	0	0	0.0907	0.1309	0.1223	0	0	0	21754	1531	-1609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11837																																																																																																																																																																																										1995	0	0	0	20749	93557	0	1059	0	9274	97399	0	0	0	0	10442	0	0	0	5507	0	0	903	903	1216	21877	13743	2624	58206	0	0	0.097937	0.144909	0.132378	0	0	0	9539	903	-265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12030																																																																																																																																																																																										9641	0	0	100	21507	312866	0	7929	0	24268	312627	0	0	0	0	26461	0	0	0	0	0	0	3106	3106	0	64522	41172	9125	214259	152	0	0.075	0.1086	0.0958	0	0	0	23355	3106	-116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12058																																																																																																																																																																																										3511	0	0	863	18269	95041	0	701	0	9921	95258	0	0	0	0	10806	0	0	0	0	0	0	701	701	2972	19971	18642	2313	54442	389	0	0.1061	0.1593	0.149	0	0	0	10105	701	-184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12142																																																																																																																																																																																										7704	0	0	2883	75899	163906	0	1221	0	19024	163705	28	0	0	0	21381	0	0	0	0	0	0	1056	1056	7072	79596	23816	7462	56614	0	0	0.124156	0.253699	0.241169	0	0	0	20325	1056	-1301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12245																																																																																																																																																																																										3240	0	0	0	28372	103754	0	798	0	11145	102269	0	0	0	0	12061	0	0	620	0	0	0	798	798	880	29052	31814	2730	43003	0	0	0.1101	0.1854	0.1731	0	0	0	11263	798	-118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12311	934223	0	0	0	4953057	35886969	0	280033	0	2146764	35328561	136520	0	0	164787	3299584	2147126	17800	48203	4007980	18511	920000	318947	1238947	280866	4203801	7333820	2269620	23612237	298871	0	0.059388	0.105528	0.065904	0	0	0	2060637	1238947	-69707	153478	3624039	4548684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240006	0	0	31267472	34697944	0	0	0	0	0	26175686	0	0	0	933196	933196	0	0	0	933196	0	493294	616993	13624	0	0	0	0	0	232715	701508	0	0	0	0	0	0	-107779	20004	2929682	1891380	219770	0	0	0	236851	62020	0	0	43652	5176032	20956002	59962	0	0	0	104825	3275007	784095	28147	163588	29557	456245	24102	0	0	0	24102	27304	0	0	0	27304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194030	194030	0	0	194030	0	0	0	0	0	0	0	2003990	0	0	0	2003990	0	193485	46521	280866	4397286	7574371	26600829	0	879457	3787186	26600829	31267472	0	365371	365371	2074261	0	0	0	0	0	0	0	0	934223					35886969																																																		
12647																																																																																																																																																																																										1557	0	0	11263	0	66022	0	520	0	7076	63671	0	0	0	0	7596	0	0	0	0	0	0	520	520	526	6111	19425	2463	40480	86	0	0.1111	0.1465	0.1364	0	0	0	7076	520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12656																																																																																																																																																																																										417	0	0	700	0	12108	0	188	0	911	11802	0	0	0	0	1005	0	0	0	0	0	0	94	94	189	2290	5569	404	4248	0	0	0.0772	0.1359	0.1232	0	0	0	911	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12937																																																																																																																																																																																										5138	0	0	0	14129	153853	0	1036	0	14988	160551	0	0	0	0	16473	0	0	0	0	0	0	1036	1036	737	14826	28793	6747	111266	0	0	0.09615	0.125839	0.117925	0	0	0	15437	1036	-449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12946																																																																																																																																																																																										10981	0	0	438	144325	497019	0	4195	0	45115	495906	0	0	0	0	44720	0	0	0	18010	-339	0	4195	4195	5065	134335	106862	21587	250023	0	0	0.082892	0.131236	0.118926	0	0	0	40525	4195	-2086	0	6000	0	0	0	0	0	0	0	0	0	0	0	0	0	
12955																																																																																																																																																																																										3387	0	0	9501	10050	108418	0	858	0	10896	106393	0	0	0	0	11777	0	0	0	0	0	0	858	858	7	13452	18866	6300	76973	1057	0	0.1026	0.1201	0.1113	0	0	0	10919	858	-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13037																																																																																																																																																																																										2921	0	0	0	34421	102647	0	2055	0	10838	102543	0	0	0	0	12286	0	0	910	1269	0	0	751	751	1316	44575	19348	7668	40125	0	0	0.1125	0.2091	0.1963	0	0	0	11535	751	-697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13103																																																																																																																																																																																										14853	0	0	2660	308314	1041252	0	6766	0	143364	1004220	0	0	0	0	138974	0	0	905	0	0	0	7070	7070	5002	255388	240252	25130	529799	0	0	0.131393	0.198124	0.188045	0	0	0	131904	7070	11132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251																																																																																																																																																																																										1326	0	0	0	6590	32338	0	359	0	3190	32924	0	0	0	0	3604	0	0	0	0	0	0	272	272	331	9841	5774	865	16893	0	0	0.1012	0.1664	0.1538	0	0	0	3332	272	-142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13457																																																																																																																																																																																										440	0	0	0	5286	19423	0	141	0	5377	19416	0	0	0	0	5570	0	0	0	859	0	0	141	141	122	6480	922	1233	12119	0	0	0.2796	0.3893	0.3795	0	0	0	5429	141	-52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14052																																																																																																																																																																																										2087	0	0	115	7981	62600	0	691	0	5153	61502	0	0	0	0	5758	0	0	0	0	0	0	567	567	503	11052	19218	1332	32576	0	0	0.084404	0.127184	0.11466	0	0	0	5191	567	-38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14155																																																																																																																																																																																										2579	0	0	675	8873	102426	0	1029	0	10695	101216	0	0	0	0	11820	0	0	0	0	0	0	1029	1029	765	8261	26876	4626	67649	0	0	0.1066	0.1425	0.1301	0	0	0	10791	1029	-96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14258																																																																																																																																																																																										18349	0	0	0	51593	809669	0	8084	0	64880	803495	0	0	0	0	73672	0	0	17987	128638	0	0	8084	8084	14719	108637	154367	7658	540729	4366	0	0.081628	0.104501	0.093034	0	0	0	65588	8084	-708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14409	206798	0	0	0	7698308	37112775	0	200295	0	4140582	35122217	116766	0	0	74328	2880990	246644	30000	21626	4150640	55834	260000	216579	476579	3339501	8306049	4448032	770421	19581176	0	0	0.072368	0.109495	0.091382	0	0	0	2404411	476579	-216948	149239	4867001	3204346	0	0	0	0	0	0	0	0	0	0	0	0	929	0	222015	171	0	26311726	33224956	0	0	0	0	0	23994597	0	0	0	973222	973222	0	178875	0	794347	0	147	1897261	0	0	0	0	0	0	152868	53930	0	0	0	0	0	0	-333766	2778279	5213392	21883	18520	0	0	0	0	0	0	396611	455653	4424426	18717907	0	0	0	0	74328	2939039	1972078	11743	183074	1723	1438017	10813	0	6658	0	4155	23353	0	14885	0	8468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1661	1661	0	0	0	1661	2075320	0	162327	503	1912490	0	198683	23332	3339501	8867477	4471867	22302297	0	1773495	2235934	22302297	26311726	0	2400000	2400000	2404411	0	0	0	1661	0	0	0	0	206798					37112775																																																		
14454																																																																																																																																																																																										926	0	0	0	1265	31739	0	326	0	6405	32518	0	0	0	0	4010	0	0	0	491	0	0	326	326	223	2087	962	578	26072	0	0	0.123736	0.14734	0.135362	0	0	0	3684	326	-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14650																																																																																																																																																																																										3136	0	0	4290	107	27817	0	321	0	3336	27756	0	0	0	0	3424	0	0	0	172	0	0	202	202	818	9554	6952	1786	10700	0	0	0.116566	0.213068	0.200498	0	0	0	3222	202	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14753																																																																																																																																																																																										852	0	0	0	14450	28852	0	526	0	2772	29759	0	0	0	0	3220	0	0	0	829	0	0	222	1199	0	13694	2921	821	13122	0	0	0.0679	0.1847	0.1159	0	0	0	2021	1199	-226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
