"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB565	RCFDB566	RCFDB567	RCFDB568	RCFDB569	RCFDB570	RCFDB571	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB565	RCONB566	RCONB567	RCONB568	RCONB569	RCONB570	RCONB571	RCONC979	TEXT4087	
27614																								0	0	340	0	0	3000	true	0	0	0	0	0	0	340	0	0	582	0	0	0	0	3000	0	0	true	0	0	0	www.andoverbankohio.com	
27838																								0	0	0	5000	0	5098	true	0	0	0	0	0	0	0	0	0	2614	1	0	0	0	0	0	0	true	0	98	0	www.heritagebanc.com	
27847																								0	0	371	6500	0	18323	true	0	0	0	0	0	185	25	0	161	585	0	0	0	525	11298	0	0	false	0	0	0	DIAMONDSTATEBANK.COM	
28013																								1502	0	0	0	0	22584	true	0	0	0	1502	0	0	0	0	0	1495	1	0	0	10000	10000	0	2584	true	0	0	0	www.enorthfield.com	
28152																								0	0	0	883	0	2478	true	0	0	0	0	0	0	0	0	0	132	0	0	0	631	964	0	0	false	0	0	0	http://www.statebankofkimball.com	
28255																								0	0	84	0	0	0	true	0	0	0	0	0	0	0	0	84	428	0	0	0	0	0	0	0	true	0	0	0	http://www.fnbsotx.com	
28349																								0	0	141	7000	0	7000	true	0	0	0	0	40	0	79	0	22	1091	0	0	0	0	0	0	0	false	0	0	0	http://www.justbankit.com	
28406																								0	0	0	0	0	10000	true	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	false	0	0	0	www.hydeparkbank.com	
28572																								103	0	225	4452	103	15853	true	0	0	0	0	0	0	125	94	6	957	0	103	0	4515	6886	0	0	false	0	0	0	www.columbiasavings.com	
28732																								81	0	0	0	0	2000	false	0	0	0	0	0	0	0	0	0	1520	2	0	81	2000	0	0	0	true	0	0	0	www.bankwithpeoples.com	
29104																								571	0	0	1936	0	90182	true	0	0	0	571	0	0	0	0	0	5297	3	0	0	2589	85657	0	0	true	0	0	0	www.ucnb.com	
29159																								0	0	26	0	0	38	false	0	0	0	0	0	0	0	0	26	0	0	0	0	38	0	0	0	false	0	0	0	http://www.firstierbanks.com	
29252																								0	0	0	6000	0	6000	true	0	0	0	0	0	0	0	0	0	4517	3	0	0	0	0	0	0	false	0	0	0	www.midamericanbank.com	
29636																								1871	1893	2771	10094	0	60903	true	0	0	1893	1871	0	988	430	20	1333	245	0	0	0	30000	19400	105	1301	false	0	3	0	www.thecitzensbankphila.com	
29850																								0	0	0	0	0	23	false	0	0	0	0	0	0	0	0	0	1177	3	0	0	0	0	0	0	false	0	23	0	http://www.ftbbelton.com	
29944																								1513	0	190	4000	1513	11800	true	0	0	0	0	20	0	110	0	60	5682	5	1513	0	2000	5800	0	0	false	0	0	0	http://www.centennialbank.net	
29953																								0	0	40	781	0	11411	true	40	0	0	0	0	0	0	0	0	2191	2	0	0	2070	8560	0	0	false	0	0	0	http://www.hsbonline.com	
30052																								0	0	83	0	0	555	true	0	0	0	0	0	0	0	0	83	0	0	0	0	0	555	0	0	false	0	0	0	http://www.amistadbank.com	
30155																								0	0	312	433	0	17224	true	0	0	0	0	0	275	35	0	2	400	1	0	0	100	16691	0	0	false	0	0	0	http://shercobank.com	
30258																								2232	0	110	7000	2232	16187	true	0	0	0	0	0	0	110	0	0	523	0	2232	0	5000	4000	0	0	true	0	187	0	www.theriverbank.com	
30418																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	www.collegesavings.com	
30502																								2924	0	0	21000	213	61000	true	0	0	0	2711	0	0	0	0	0	963	0	213	0	14000	26000	0	0	true	0	0	0	http://www.northwaybank.com	
30650																								0	1	953	17745	0	18745	true	0	0	1	0	0	0	953	0	0	39	0	0	0	1000	0	0	0	false	0	0	0	www.sblonglake.com	
30810																								0	0	53	0	0	3480662	true	0	0	0	0	0	0	53	0	0	473	0	0	0	0	0	249687	39700	false	0	3191275	0	www.discovercard.com	
30856																								0	240	0	0	0	5147	true	0	0	240	0	0	0	0	0	0	8974	5	0	0	0	0	0	0	false	0	5147	0	http://www.nbcok.com	
31134																								0	0	0	5000	0	5000	false	0	0	0	0	0	0	0	0	0	2866	2	0	0	0	0	0	0	false	0	0	0		
31255																								0	0	792	0	0	442	true	0	0	0	0	0	0	93	0	699	105	0	0	0	0	0	0	0	false	0	442	0	www.centralbankhouston.com	
31657																								0	0	321	0	0	0	false	0	0	0	0	0	0	261	0	60	834	1	0	0	0	0	0	0	false	0	0	0		
31826																								84	0	308	0	0	1000	true	0	0	0	84	0	0	308	0	0	449	0	0	0	0	1000	0	0	false	0	0	0	www.powellvalleybank.com	
31835																								0	0	1420	10050	0	15250	false	0	0	0	0	3	1217	77	0	123	4302	3	0	0	1000	0	0	0	false	0	4200	0		
32159																								0	0	600	0	0	590	true	0	0	0	0	0	0	433	0	167	1078	0	0	0	0	590	0	0	false	0	0	0	www.citizensnationalbank.com	
32234																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	2679	1	0	0	0	0	0	0	false	0	0	0	http://www.fnbclinton.com	
32766																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	false	0	0	0	www.lnbrock.com	
33147																								73	0	1305	0	0	20000	true	0	0	0	73	0	0	0	0	1305	1345	1	0	0	7500	12500	0	0	true	0	0	0	www.farmersbankbly.com	
33259																								0	0	0	0	0	10000	true	0	0	0	0	0	0	0	0	0	13213	2	0	0	10000	0	0	0	false	0	0	0	http://www.premierbanks.com	
33268																								0	0	38	0	0	0	true	0	0	0	0	0	0	0	0	38	1647	2	0	0	0	0	0	0	false	0	0	0	http://www.roscoestatebank.com	
33549																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	399	1	0	0	0	0	0	0	false	0	0	0	http://blackearthsb.com	
33727																								0	0	0	0	0	169	true	0	0	0	0	0	0	0	0	0	1979	2	0	0	0	0	0	169	false	0	0	0	www.mdbank.com	
33754																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	false	0	0	0		
33772																								25528	0	2054	0	110	117	true	2054	0	0	23821	0	0	0	0	0	0	0	110	1597	0	0	0	0	true	0	117	0	http://www.placersierrabank.com	
33839																								0	0	0	500	0	500	false	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	false	0	0	0		
33857																								196	0	18	7025	0	12073	true	0	0	0	196	18	0	0	0	0	1318	0	0	0	1000	4048	0	0	false	0	0	0	http://www.bankofmadison.com	
34153																								2621	0	1208	17838	1932	35185	true	0	0	0	689	0	0	298	0	910	79	0	3937	0	15200	2000	0	0	true	0	147	0	americanbankmn.com	
34359																								0	0	0	0	0	263	false	0	0	0	0	0	0	0	0	0	257	1	0	0	0	263	0	0	false	0	0	0	fnbmarquette@hamilton.net	
34425																								2808	0	562	0	0	15000	true	0	0	0	2808	0	0	562	0	0	944	2	0	0	0	15000	0	0	true	0	0	0	http://www.bankoflancaster.com	
34434																								0	0	8	0	0	0	false	0	0	0	0	0	0	0	0	8	136	0	0	0	0	0	0	0	false	0	0	0	http://www.themagnoliastatebank.com	
34452																								0	0	55	0	0	0	true	0	0	0	0	0	0	55	0	0	1713	1	0	0	0	0	0	0	true	0	0	0	http://www.firstnationalbankparkfalls.com	
34537																								6994	0	139	0	45	14218	true	0	0	0	6949	0	0	139	0	0	13178	5	45	0	0	14218	0	0	true	0	0	0	www.seacoastnational.com	
34555																								247	0	47	250	247	650	true	0	0	0	0	0	0	47	0	0	2039	1	247	0	0	400	0	0	true	0	0	0	http://www.mabank.com	
34742																								0	920	126	44799	0	59007	true	0	0	920	0	0	0	34	0	92	6971	4	0	0	7131	7077	0	0	true	0	0	0	http://www.fwbank.com	
34836																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	409	3	0	0	0	0	0	0	false	0	0	0		
34863																								0	0	135	0	0	0	false	0	0	0	0	0	0	135	0	0	198	1	0	0	0	0	0	0	false	0	0	0		
35057																								0	0	0	0	0	6650	true	0	0	0	0	0	0	0	0	0	192	0	0	0	3250	3400	0	0	true	0	0	0	http://www.alliantbank.com	
35244																								3279	0	25	11500	0	15500	true	0	0	0	3279	0	0	0	0	25	11241	3	0	0	4000	0	0	0	true	0	0	0	http://www.communitybk.net	
35301	428195	77204	0	0	0	307883	false	0	0	77204	428195	0	0	0	0	0	0	0	0	true	27799668	307883	0						79864						0	0	0	0	0												0	http://www.statestreet.com	
35570																								867	0	0	150000	0	190738	true	0	0	0	867	0	0	0	0	0	1746	1	0	0	0	740	0	39998	false	0	0	0	www.isbnj.com	
35646																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0		
35842																								356	0	0	0	356	0	true	0	0	0	0	0	0	0	0	0	2450	2	356	0	0	0	0	0	false	0	0	0	http://premierbanksonline.com	
35936																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	399	2	0	0	0	0	0	0	false	0	0	0		
36054																								0	0	842	2300	0	34018	true	0	0	0	0	350	0	492	0	0	9731	4	0	0	8367	23351	0	0	true	0	0	0	http://coppermarkbank.com	
36344																								1382	0	0	14000	431	26000	false	0	0	0	951	0	0	0	0	0	4702	2	431	0	4500	7500	0	0	true	0	0	0	www.freestarbank.com	
36456																								0	0	39	500	0	814	false	0	0	0	0	0	0	39	0	0	1107	1	0	0	209	105	0	0	false	0	0	0		
36858																								0	0	29	0	0	0	true	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	false	0	0	0	www.premierbk.com	
36933																								0	0	82	0	0	1136	true	0	0	0	0	0	0	82	0	0	1842	2	0	0	1000	0	0	136	false	0	0	0	www.firstate.net	
37051																								0	0	58	0	0	1000	false	0	0	0	0	0	0	58	0	0	225	0	0	0	1000	0	0	0	false	0	0	0	http://www.pfsbank.com	
37341																								0	0	182	0	0	0	false	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	false	0	0	0		
37350																								0	0	450	8031	0	8031	true	0	0	0	0	0	0	0	0	450	43	0	0	0	0	0	0	0	false	0	0	0	http://www.statebankoflebo.com	
37378																								0	0	0	3600	0	3600	false	0	0	0	0	0	0	0	0	0	3841	2	0	0	0	0	0	0	false	0	0	0		
37435																								2359	0	647	0	2359	10000	true	0	0	0	0	29	0	618	0	0	2905	1	2359	0	5000	5000	0	0	true	0	0	0	www.accessunited,com	
37640																								0	1623	0	8078	0	29761	true	0	0	1623	0	0	0	0	0	0	14411	4	0	0	0	21683	0	0	true	0	0	0	http://www.germanamericanbankgab.com	
37659																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	796	2	0	0	0	0	0	0	true	0	0	0		
37743																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	880	0	0	0	0	0	0	0	false	0	0	0	http://www.calumetcountybank.com	
37949																								39	0	24	2200	0	5248	true	0	0	0	39	0	0	24	0	0	0	0	0	0	3048	0	0	0	true	0	0	0	http://bankofrantoul.com	
38526																								0	0	628	0	0	8176	true	0	0	0	0	0	0	489	0	139	1372	1	0	0	0	8000	0	0	false	0	176	0	www.ironandglassbank.com	
38535																								384	0	15	3000	384	16000	true	0	0	0	0	15	0	0	0	0	15498	2	384	0	13000	0	0	0	false	0	0	0	http://www.1stunitedbnk.com	
38740																								0	0	0	0	0	31310	true	0	0	0	0	0	0	0	0	0	1129	0	0	0	20000	11310	0	0	true	0	0	0	http://www.ocsbank.com	
39327																								0	0	0	0	0	132	true	0	0	0	0	0	0	0	0	0	26413	7	0	0	0	0	48	62	false	0	22	0	taylorbank.com	
39420																								410	0	1572	30000	274	50091	true	0	0	0	136	68	0	115	0	1389	29564	7	274	0	20000	91	0	0	true	0	0	0	www.4LNB.com	
39475																								8094	0	822	108724	0	128379	true	0	0	0	8094	15	0	807	0	0	959	1	0	0	16000	3317	148	132	false	0	58	0	http://www.awbank.net	
39756																								0	841	1904	125	0	756	true	0	0	841	0	0	0	210	0	1694	788	1	0	0	266	365	0	0	true	0	0	0	http://www.nbcok.com	
39934																								0	0	103	0	0	2500	true	0	0	0	0	78	0	25	0	0	1132	0	0	0	0	2500	0	0	true	0	0	0	http://www.fnbga.com	
40033																								0	0	68	0	0	0	false	0	0	0	0	0	0	17	0	51	731	1	0	0	0	0	0	0	false	0	0	0		
40305	18184	0	13586	102077	14529	110498	true	13586	0	0	3655	42843	9	23813	0	160	2623	0	245	true	0	5393	0						110107						0	0	0	0	0												0	http://Chittenden.com	
40350																								0	0	0	0	0	2751	true	0	0	0	0	0	0	0	0	0	631	3	0	0	0	2751	0	0	false	0	0	0	http://www.murraystatebank.com	
40707																								487	200	260	500	487	19244	true	0	0	200	0	0	0	0	0	260	3025	3	487	0	2500	3153	0	2496	true	0	10595	0	http://www.crbna.com	
40855																								0	0	0	1000	0	3508	false	0	0	0	0	0	0	0	0	0	615	2	0	0	1500	1000	0	0	false	0	8	0		
41245																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	false	0	0	0	http://www.orfordbank.com	
41553																								0	0	12	0	0	0	true	0	0	0	0	0	0	12	0	0	126	0	0	0	0	0	0	0	false	0	0	0	http://www.fsbanadarko.com	
41629																								0	0	0	5000	0	17600	true	0	0	0	0	0	0	0	0	0	697	0	0	0	4200	8400	0	0	false	0	0	0	http://www.pioneerbks.com	
41647																								0	0	477	6000	0	16528	true	0	0	0	0	0	422	55	0	0	5792	3	0	0	10050	0	208	170	true	0	100	0	www.firstbankingcenter.com	
41759																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0		
41825																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	266	0	0	0	0	0	0	0	false	0	0	0	http://mvbbank.com	
41937																								0	0	0	0	0	2	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	2	0		
41955																								0	0	0	37	0	1970	false	0	0	0	0	0	0	0	0	0	0	0	0	0	208	1725	0	0	false	0	0	0		
42037																								0	0	89	0	0	0	true	0	0	0	0	0	0	0	0	89	251	0	0	0	0	0	0	0	false	0	0	0	www.pebmc.com	
42055																								469	0	342	0	0	0	false	0	0	0	469	0	275	49	0	18	212	4	0	0	0	0	0	0	false	0	0	0		
42354																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1492	1	0	0	0	0	0	0	false	0	0	0	cnbbrady.com	
42420																								14816	0	6437	66119	21	806694	true	4507	0	0	14795	731	0	1199	0	0	18677	5	21	0	196824	323552	0	0	true	0	220199	0	FCBANKING.COM	
42448																								0	0	418	0	0	20474	true	0	0	0	0	92	0	234	0	92	2226	2	0	0	194	20280	0	0	false	0	0	0	http://www.fnbank.net	
42457																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	false	0	0	0		
42541	20297	0	13839	208190	0	1555622	true	0	0	0	20297	17352	3	0	0	89500	40582	0	0	true	17724363	1217350	0						1555622						0	0	12593	0	1246												0	www.NationalCity.com	
43052																								0	0	11	900	0	3597	true	0	0	0	0	0	0	0	0	11	2179	2	0	0	1840	700	0	0	false	0	157	0	http://www.sbankonline.com	
43155																								0	0	645	0	0	11000	true	0	0	0	0	155	0	63	0	427	6346	2	0	0	0	10700	0	300	true	0	0	0	http://fnb-fnb.com	
43173	24211	0	0	349572	11466	1009169	true	0	0	0	12745	0	0	14583	0	278605	347167	0	0	true	0	33825	0						975345						0	0	0	0	0												0	http://www.unitedcb.com	
43324																								2427	0	0	3500	0	3500	true	0	0	0	2427	0	0	0	0	0	274	0	0	0	0	0	0	0	false	0	0	0	www.thebank-eb.com	
43351																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0		
43454																								0	0	0	0	0	14	false	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	14	0	false	0	0	0		
43511																								244	0	60	33020	244	119729	true	0	0	0	0	0	0	60	0	0	4942	3	244	0	25921	60554	0	0	true	0	234	0	http://www.uncb.com	
43641																								0	0	164	272	0	272	false	0	0	0	0	0	0	164	0	0	519	1	0	0	0	0	0	0	false	0	0	0		
43744																								0	0	35	1000	0	2000	true	0	0	0	0	35	0	0	0	0	593	1	0	0	1000	0	0	0	false	0	0	0	www.cambridgebank.com	
43856																								0	0	147	0	0	0	true	0	0	0	0	0	0	147	0	0	715	1	0	0	0	0	0	0	false	0	0	0	http://www.mnbeveleth.com	
43959																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1641	2	0	0	0	0	0	0	false	0	0	0	http://www.bridgecitystatebank.com	
44040																								0	0	0	20000	0	20050	false	0	0	0	0	0	0	0	0	0	413	0	0	0	0	0	0	0	false	0	50	0		
44134	0	899	830	55000	0	55000	true	0	899	0	0	75432	9	0	0	0	0	0	0	true	1399	0	0						55000						371	0	122	0	337												0	www.firstcommercialbank.com	
44433																								0	0	0	7000	0	23300	true	0	0	0	0	0	0	0	0	0	7316	2	0	0	6300	10000	0	0	false	0	0	0	www.intercreditbank.com	
44451																								0	0	171	0	0	1544	false	0	0	0	0	68	0	0	0	103	828	1	0	0	0	0	783	0	false	0	761	0	http://www.texaspremier.com	
44602																								12484	0	0	0	3390	25535	true	0	0	0	9094	0	0	0	0	0	3095	1	9516	0	0	0	0	0	false	0	25535	0	www.mellon.com	
44741																								265	0	0	0	265	0	true	0	0	0	0	0	0	0	0	0	492	0	483	0	0	0	0	0	false	0	0	0	http://www.citizens-banking.com	
44750																								134	0	1309	0	0	0	true	0	0	0	134	0	0	139	0	1170	237	0	0	0	0	0	0	0	false	0	0	0	www.citizensbankofnewburg.com	
44929																								0	0	0	2340	0	6728	true	0	0	0	0	0	0	0	0	0	3643	3	0	0	666	3722	0	0	true	0	0	0	http://www.first-national.com	
45038																								0	0	0	1250	0	3500	true	0	0	0	0	0	0	0	0	0	2257	2	0	0	2250	0	0	0	true	0	0	0	http://statebankofdavis.com	
45047																								1366	0	355	0	0	1500	true	0	0	0	1366	0	0	355	0	0	192	0	0	0	0	1500	0	0	false	0	0	0	www.firstparis.net	
45056																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	false	0	0	0		
45430																								0	0	0	2000	0	11779	true	0	0	0	0	0	0	0	0	0	1724	1	0	0	0	9779	0	0	false	0	0	0	www.johnsoncountybank.com	
45458																								0	0	73	0	0	0	false	0	0	0	0	0	0	0	0	73	121	1	0	0	0	0	0	0	false	0	0	0		
45551																								2212	0	0	1356	0	28616	true	0	0	0	2212	0	0	0	0	0	4864	2	0	0	9769	17491	0	0	true	175000	0	0	www.bankmidwest.com	
45560																								261	0	0	0	261	56268	true	0	0	0	0	0	0	0	0	0	4334	2	261	0	15261	28307	0	0	true	0	12700	0	www.jeffersonbank.com	
45627																								2792	0	5902	400000	932	670969	true	0	0	0	1860	138	0	3514	0	2250	2826	2	2269	0	220585	50384	0	0	true	0	0	0	http://www.firstcharter.com	
45775																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1036	1	0	0	0	0	0	0	false	0	0	0	http://iwsb.com	
46053																								0	0	844	278	0	3196	true	0	0	0	0	0	54	67	0	723	2110	2	0	0	560	2358	0	0	true	0	0	0	www.tsbf.com	
46941																								0	0	0	0	0	170	true	0	0	0	0	0	0	0	0	0	423	0	0	0	0	170	0	0	false	0	0	0	http://www.farmersbk.com	
47153																								0	0	0	0	0	1300	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	1300	0		
47247																								124	0	600	0	124	1100	true	0	0	0	0	0	0	144	0	456	1780	1	124	0	0	0	1000	100	true	0	0	0	www.dartbank.com	
47256																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	false	0	0	0	http://    N/A	
47452																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	false	0	0	0		
47500																								0	0	232	7500	0	18000	true	232	0	0	0	0	0	0	0	0	1394	0	0	0	5500	5000	0	0	true	0	0	0	http://claremontsavings.com	
48057																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	748	1	0	0	0	0	0	0	false	0	0	0	http://farmersnationalbanks.com	
48150																								0	0	0	100	0	532	true	0	0	0	0	0	0	0	0	0	222	1	0	0	0	425	0	0	false	0	7	0	http://www.franklinstatebank.com	
48374																								933	0	1903	29337	0	74554	true	0	0	0	933	0	1567	336	0	0	8794	3	0	0	21789	23388	0	0	true	0	40	0	http://ffb1.com	
48440																								0	0	0	0	0	1000	true	0	0	0	0	0	0	0	0	0	1853	1	0	0	1000	0	0	0	true	0	0	0	http://bankatcsb.com	
48552																								0	0	0	3000	0	5200	true	0	0	0	0	0	0	0	0	0	67	0	0	0	500	1300	0	0	false	0	400	0	www.fcbsavage.com	
48730																								0	0	0	2000	0	25000	true	0	0	0	0	0	0	0	0	0	0	0	0	0	23000	0	0	0	false	0	0	0	http://www.thefirstcommercialbank.com	
49054																								0	0	405	11275	0	11275	true	0	0	0	0	0	0	0	0	405	0	0	0	0	0	0	0	0	false	0	0	0	http://www.commercebankmn.com	
49148																								0	0	0	0	0	275	false	0	0	0	0	0	0	0	0	0	175	0	0	0	275	0	0	0	true	1305	0	0	http://www.rushvillestatebank.com/	
49241																								0	0	1101	12000	0	12528	true	0	0	0	0	0	0	0	0	1101	3476	1	0	0	0	175	0	0	false	0	353	0	www.pbnb.net	
49344																								320	0	0	7000	320	37194	true	0	0	0	0	0	0	0	0	0	3876	2	320	0	12894	17300	0	0	false	0	0	0	www.masonstate.com	
49643																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	815	0	0	0	0	0	0	0	false	0	0	0	http://palmyrastatebank.com	
49652																								0	0	95	798	0	2596	true	0	0	0	0	0	0	95	0	0	1961	2	0	0	641	1157	0	0	false	0	0	0	http://www.first-bank.net	
49821																								858	1917	335	0	0	50018	true	0	0	1917	858	0	0	99	0	236	10094	4	0	0	0	0	15000	25018	true	0	10000	0	http://www.highpointbank.com	
49858																								441	0	0	0	0	195	false	0	0	0	441	0	0	0	0	0	2195	2	0	0	0	195	0	0	false	0	0	0		
49951																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	949	0	0	0	0	0	0	0	false	0	0	0	www.fsbbeaver.com	
50144																								0	0	158	0	0	0	false	0	0	0	0	0	0	158	0	0	456	0	0	0	0	0	0	0	false	0	0	0		
50461																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	http://www.calpacificbank.com	
50546																								0	0	207	1000	0	6000	false	0	0	0	0	0	0	99	0	108	2218	3	0	0	0	5000	0	0	false	0	0	0	http://www.littleriverbank.com	
50854																								0	1	0	0	0	0	true	0	0	1	0	0	0	0	0	0	8	3	0	0	0	0	0	0	false	0	0	0	http://WWW.WILBURTONSTATEBANK.COM	
50957																								516	0	25	161	0	3737	true	0	0	0	516	0	0	0	0	25	1364	3	0	0	1430	2146	0	0	false	0	0	0	www.1stfinbank.com	
51253																								5175	0	183	0	0	5316	true	0	0	0	5175	0	0	183	0	0	199	0	0	0	0	5316	0	0	true	0	0	0	http://www.bankofcamden.com	
51356																								0	0	51	0	0	0	false	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	false	0	0	0		
51459																								30	0	562	6800	0	6800	true	0	0	0	30	0	0	562	0	0	953	1	0	0	0	0	0	0	false	0	0	0	http://www.centerabank. com	
51730																								0	0	10	0	0	0	true	0	0	0	0	0	0	10	0	0	407	0	0	0	0	0	0	0	false	0	0	0	www.citybankofhartford.com	
51842																								0	0	0	2000	0	15000	true	0	0	0	0	0	0	0	0	0	2783	1	0	0	6000	7000	0	0	false	0	0	0	WWW.FMUB.COM	
52410																								0	0	0	2877	0	2877	true	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	false	0	0	0	www.bartlettbank.com	
52456																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0		
52719																								0	0	0	0	0	303831	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11449	292326	false	0	56	0	http://www.dtcc.org	
52951																								0	10	0	0	0	0	false	0	10	0	0	0	0	0	0	0	413	0	0	0	0	0	0	0	false	0	0	0	http://www.ssbok.com	
53015																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0		
53033	0	0	0	0	0	0	true	0	0	0	0	10551	4	0	0	0	0	0	0	false	0	0	0						0						0	0	0	0	0												0	http://www.mellonunited.com	
53051																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	false	0	0	0	http://www.buckholtsbank.com	
53239																								0	0	77	0	0	0	false	0	0	0	0	0	0	77	0	0	3068	2	0	0	0	0	0	0	false	0	0	0		
53453																								0	10	0	0	0	0	true	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	http://www.1stwewokabank.com	
53752																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	537	0	0	0	0	0	0	0	false	0	0	0	http://firststatebank.sabinenet.com	
54049																								0	0	0	1500	0	1640	true	0	0	0	0	0	0	0	0	0	1575	1	0	0	140	0	0	0	false	0	0	0	www.poynettebank.com	
54058																								0	0	57	1160	0	9568	false	0	0	0	0	0	0	27	0	30	0	0	0	0	2018	6339	0	0	true	0	51	0		
54357																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	158	1	0	0	0	0	0	0	false	0	0	0		
54375																								161	0	106	10000	161	79043	true	0	0	0	0	0	0	0	0	106	20956	10	248	0	12000	57000	0	43	true	0	0	0	http://www.yourcommunitybank.com	
54441																								0	0	0	0	0	1500	true	0	0	0	0	0	0	0	0	0	2235	2	0	0	1500	0	0	0	true	0	0	0	http://americanbankwi.com	
