"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDC980	RCFDC981	RCFDC982	RCFDC983	RCFDC984	RCFDC985	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	
4147																																																																																																																																																																																										2895	0	0	0	25922	115053	0	604	0	13417	115031	0	0	0	0	13946	0	0	0	0	0	0	604	604	810	32261	25074	8868	57400	0	0	0.116	0.1823	0.1744	0	0	0	13342	604	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4156																																																																																																																																																																																										4961	0	0	0	39787	161157	0	1450	0	15066	153727	0	0	0	0	14986	0	0	0	6002	0	0	1450	1450	610	34734	40562	0	86437	1260	0	0.0891	0.1276	0.1153	0	0	0	13536	1450	-253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4231																																																																																																																																																																																										1635	0	0	0	54897	118515	0	701	0	12295	117275	0	0	0	0	14226	0	0	0	0	0	0	701	701	0	48469	22020	3589	50589	0	0	0.1153	0.1985	0.1887	0	0	0	13525	701	-1230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4437																																																																																																																																																																																										3932	0	0	3166	36787	217579	0	1964	0	20027	213906	0	0	0	0	22191	0	0	0	3623	0	0	1964	1964	1823	38031	48584	6958	131438	0	0	0.0946	0.1332	0.1214	0	0	0	20227	1964	-200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4839																																																																																																																																																																																										5999	0	0	0	71912	285222	0	1822	0	20442	281605	0	0	0	0	23043	0	0	293	5246	0	0	1822	1822	10000	65878	13826	8705	198120	0	0	0.0754	0.1038	0.0956	0	0	0	21221	1822	-779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5005																																																																																																																																																																																										10621	0	0	1978	69918	368715	1023	2163	0	36083	361663	333	0	0	0	36795	0	0	0	0	0	0	2163	3186	1735	46875	93144	20826	227239	0	0	0.093439	0.129902	0.118654	0	0	0	33609	3186	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5069																																																																																																																																																																																										2378	0	0	0	2160	316542	0	6684	0	77905	301769	1908	0	0	0	81394	0	0	200	7219	0	0	3592	3592	1181	33195	24190	21140	264553	0	0	0.25782	0.286511	0.273867	0	0	0	77802	3592	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5135																																																																																																																																																																																										6008	0	0	0	42220	277162	0	2659	0	28490	281206	0	0	0	0	30268	0	0	0	1406	0	0	2627	2627	2545	57537	45983	12993	173024	0	0	0.0987	0.1441	0.1316	0	0	0	27641	2627	-193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5210																																																																																																																																																																																										19604	0	0	16884	331766	952007	0	5173	0	66633	944692	0	0	0	0	75638	0	0	4588	0	0	0	5173	5173	7722	301920	275665	48626	377807	729	0	0.0746	0.1308	0.1218	0	0	0	70465	5173	-3905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5331																																																																																																																																																																																										6758	0	0	0	150222	353326	0	886	0	26918	344404	0	0	0	0	28178	0	0	0	17663	0	0	886	886	4089	164535	89047	16418	97152	0	0	0.079244	0.156645	0.15172	0	0	0	27292	886	-374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5461																																																																																																																																																																																										13999	0	0	0	87582	402744	0	1947	0	32389	398835	0	0	0	0	34328	0	0	2885	10575	0	0	2147	2147	6077	86503	9789	18097	302114	0	0	0.080866	0.103697	0.097212	0	0	0	32181	2147	-671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5751																																																																																																																																																																																										1085	0	0	0	35979	91996	0	767	0	21058	94407	0	0	0	0	22341	0	0	0	1046	0	0	739	739	2310	35763	9062	3395	46198	0	29	0.2289	0.3783	0.3658	0	0	0	21602	739	-573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6039																																																																																																																																																																																										5613	0	0	0	12672	85050	0	813	0	9592	87862	0	0	0	0	10489	0	0	297	1503	0	0	787	787	808	25826	5063	3677	54342	0	0	0.110423	0.16672	0.154211	0	0	0	9702	787	-110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6057																																																																																																																																																																																										237	0	0	52	2164	15828	0	188	0	1563	15922	0	0	0	0	1742	0	0	0	0	0	0	165	165	122	2776	3857	858	9275	0	0	0.099	0.1317	0.1193	0	0	0	1577	165	-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6141																																																																																																																																																																																										1568	0	0	12375	0	34877	0	368	0	4137	35053	0	0	0	0	4396	0	0	0	0	0	0	259	259	669	12297	8055	714	14224	0	0	0.118	0.2134	0.2008	0	0	0	4137	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6329																																																																																																																																																																																										12042	0	0	874	47814	339460	0	3348	0	28843	333103	0	0	0	0	32710	0	0	0	7126	0	0	3322	3322	5120	65221	51642	22072	221712	0	0	0.088225	0.123096	0.110594	0	0	0	29388	3322	-545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6972																																																																																																																																																																																										25054	0	0	204508	29190	918159	0	8462	0	99876	885235	0	0	0	0	104067	0	0	3400	265919	0	0	8621	8621	9112	241942	51104	30945	620033	26564	0	0.1084	0.125	0.1147	0	0	0	95446	8621	-255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7009																																																																																																																																																																																										12904	0	0	0	177495	455354	682	0	0	57753	446614	0	0	0	0	57013	720	0	0	0	0	0	0	682	307	140284	16091	11687	297882	0	0	0.1261	0.1656	0.1636	0	0	0	56331	682	1422	324	28510	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																																																																																																																																																																																										8728	0	0	7298	29311	102832	0	683	0	11570	105235	0	0	0	0	12448	0	0	28	0	0	0	683	683	2002	34963	28991	2826	37884	0	0	0.1118	0.2096	0.1981	0	0	0	11765	683	-195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7157																																																																																																																																																																																										715	0	0	0	10192	32685	0	275	0	3909	32973	0	0	0	0	4216	0	0	0	0	0	0	250	250	1466	10508	6259	678	14809	0	0	0.12028	0.210631	0.198141	0	0	0	3966	250	-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7456																																																																																																																																																																																										1113	0	0	275	16441	41785	0	233	0	3800	42128	0	0	0	0	4445	0	0	0	0	0	0	233	233	328	17825	0	1113	24278	0	0	0.1	0.1596	0.1513	0	0	0	4212	233	-412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7634																																																																																																																																																																																										2260	0	0	240	9692	47374	0	637	0	5263	44716	0	0	0	0	5831	0	0	0	0	0	0	455	455	679	10508	5467	2189	31527	0	0	0.120225	0.161162	0.148586	0	0	0	5376	455	-113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8033																																																																																																																																																																																										2967	0	0	0	3565	89775	0	844	0	9355	85580	0	0	0	0	10204	0	0	0	0	0	0	844	844	667	22321	9259	4050	58380	0	0	0.109371	0.150152	0.137732	0	0	0	9360	844	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8417																																																																																																																																																																																										10619	0	0	0	0	1584353	0	745	0	983286	1380454	0	0	0	0	233680	0	0	0	0	0	0	745	745	33193	218793	0	863478	1333112	0	0	0.3697	0.1697	0.1692	0	0	0	232935	745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8462																																																																																																																																																																																										6245	0	0	340	37242	80772	0	351	0	9869	80874	0	0	0	0	10696	0	0	298	50	0	0	351	351	1685	45827	2821	1220	31266	100	0	0.1279	0.2545	0.2462	0	0	0	10345	351	-476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8631																																																																																																																																																																																										2256	0	0	0	12859	49900	0	307	0	6296	49512	0	0	0	0	6692	0	0	0	590	0	0	307	307	779	14970	12291	3858	22309	0	0	0.128959	0.20959	0.199975	0	0	0	6385	307	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9357																																																																																																																																																																																										16290	0	0	0	31438	369834	0	3790	0	62048	378085	0	0	0	0	37112	0	0	0	0	0	0	3041	3041	1718	77650	86110	2423	180171	85140	0	0.0973	0.153	0.1405	0	0	0	34071	3041	-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9553																																																																																																																																																																																										1331	0	0	0	2518	68207	0	617	0	7250	65421	0	0	0	0	7884	0	0	0	435	0	0	617	617	193	7177	4516	3508	56963	0	0	0.1111	0.1293	0.1192	0	0	0	7267	617	-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9807																																																																																																																																																																																										104334	0	0	337824	75431	2749995	0	58580	0	236640	2707284	0	0	0	0	265976	200000	0	0	728529	0	0	30273	30273	230064	186347	442448	61150	1948779	0	0	0.087063	0.111239	0.098578	0	0	0	235703	30273	937	914	25000	0	0	0	0	0	0	0	0	0	0	0	0	0	
9955																																																																																																																																																																																										6328	0	0	0	27503	83509	0	411	0	9534	87164	0	0	0	0	8289	0	0	0	2674	0	0	411	411	697	34980	8351	5568	40184	0	0	0.0924	0.1558	0.1481	0	0	0	7878	411	-279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10157																																																																																																																																																																																										1295	0	0	2310	19780	53429	0	830	0	4988	53065	0	0	0	0	5513	0	0	0	1288	0	0	427	427	557	23505	3351	1765	27151	0	0	0.096231	0.163218	0.150576	0	0	0	5086	427	-311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10250																																																																																																																																																																																										9307	0	0	0	52405	385345	0	3384	0	29310	374874	0	0	0	0	32967	0	0	4719	11358	0	0	3384	3384	2779	65297	44008	12255	276937	0	0	0.0789	0.103	0.0924	0	0	0	29583	3384	-273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10849																																																																																																																																																																																										12432	0	0	61020	391	289763	0	2773	0	27504	291522	0	0	0	0	29534	0	0	1791	16240	40	0	2765	2765	3153	70155	40785	7849	177749	0	0	0.092	0.1335	0.121	0	0	0	26769	2765	1	62	62	0	0	0	0	0	0	0	0	0	0	0	0	0	
10858																																																																																																																																																																																										11427	0	0	54086	0	383447	0	3516	0	34957	384188	0	0	0	7124	35435	0	0	0	19596	0	0	3545	3545	3077	73564	24938	11330	282317	2916	0	0.083674	0.110936	0.099838	0	0	0	31890	3545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11145																																																																																																																																																																																										5821	0	0	489	16516	149204	0	1745	0	14768	147690	0	0	0	0	15451	0	0	0	0	0	0	1162	1162	3501	20320	75653	6051	50946	0	0	0.0971	0.1673	0.1547	0	0	0	14289	1162	-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11640																																																																																																																																																																																										6526	0	0	0	74469	285184	0	1538	0	21717	262810	0	0	0	0	23909	0	0	0	4276	0	0	1538	1538	6378	110644	26636	15849	144055	0	0	0.0851	0.1282	0.1199	0	0	0	22371	1538	-654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11837																																																																																																																																																																																										1589	0	0	0	20914	95941	0	1068	0	9798	94570	0	0	0	0	10872	0	0	0	4448	0	0	941	941	1348	19956	13714	2628	62205	0	0	0.105012	0.144648	0.132128	0	0	0	9931	941	-133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12030																																																																																																																																																																																										9939	0	0	2384	18606	306953	0	8774	0	25425	311162	0	0	0	0	27581	0	0	0	0	0	0	3127	3127	0	50836	49362	9827	214583	83	0	0.0788	0.1128	0.1	0	0	0	24454	3127	-42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12058																																																																																																																																																																																										4582	0	0	862	18190	96817	0	710	0	10308	96302	0	0	0	0	11083	0	0	0	0	0	0	710	710	3097	21017	19248	2227	54252	297	0	0.1077	0.1626	0.1522	0	0	0	10373	710	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12142																																																																																																																																																																																										7100	0	0	2594	69488	161540	0	1127	0	19818	161998	28	0	0	0	21590	0	0	0	0	0	0	1064	1064	6760	76377	21558	7847	59045	0	0	0.126705	0.253886	0.241374	0	0	0	20526	1064	-708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12245																																																																																																																																																																																										2638	0	0	0	27985	104091	0	815	0	11496	104051	0	0	0	0	12259	0	0	544	0	0	0	815	815	856	27237	32449	3009	44295	0	0	0.11	0.185	0.1727	0	0	0	11444	815	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12311	902973	0	0	0	4473409	35307912	0	273182	0	2271430	35415007	120731	0	0	98574	3344822	3362201	22256	36347	4021015	13332	920000	312484	1232484	285672	4088115	6787714	2305460	23603322	276304	0	0.06072	0.107836	0.068101	0	0	0	2112338	1232484	12146	122816	4625283	3813995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203375	0	0	31017745	34787955	0	0	0	0	0	26184031	0	0	0	985013	985013	0	0	0	985013	0	493438	614120	12932	0	0	0	0	0	186585	716388	0	0	0	0	0	0	18763	19419	2810427	1514384	110416	0	0	0	227431	48873	0	0	30404	5015054	21138573	47640	50934	0	0	0	3275385	749868	28734	160478	30845	543089	18174	0	0	0	18174	24146	0	0	0	24146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215145	215145	0	0	215145	0	0	0	0	0	0	0	2010508	0	0	0	2010508	0	147192	56183	285672	4235307	7059042	26641163	0	847061	3529521	26641163	31017745	0	370418	370418	2125270	0	0	0	0	0	0	0	0	902973					35307912																																																		
12647																																																																																																																																																																																										2093	0	0	12409	0	70833	0	538	0	7208	68866	0	0	0	0	7746	0	0	0	0	0	0	538	538	488	8261	17764	3318	44858	85	0	0.1047	0.1389	0.1292	0	0	0	7208	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12656																																																																																																																																																																																										354	0	0	700	0	12039	0	191	0	927	12176	0	0	0	0	1023	0	0	0	0	0	0	96	96	237	1779	5852	428	4362	0	0	0.0761	0.1355	0.1228	0	0	0	927	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12937																																																																																																																																																																																										6679	0	0	0	14087	157885	0	1054	0	15073	159357	0	0	0	0	16598	0	0	0	0	0	0	1054	1054	677	16427	27000	6976	115607	0	0	0.097542	0.124154	0.11627	0	0	0	15544	1054	-471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12946																																																																																																																																																																																										9048	0	0	359	141062	499408	0	4304	0	47278	495167	0	0	0	0	45909	0	0	0	28810	0	0	4283	4283	5841	140783	105722	21870	245714	0	0	0.085248	0.134001	0.121499	0	0	0	41626	4283	-1224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12955																																																																																																																																																																																										2754	0	0	11065	7718	109218	0	855	0	11165	110267	0	0	0	0	12030	0	0	0	0	0	0	855	855	7	11351	20859	5298	77868	259	0	0.1013	0.1206	0.112	0	0	0	11175	855	-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13037																																																																																																																																																																																										3260	0	0	0	34380	103636	0	2045	0	11112	101438	0	0	0	0	12104	0	0	915	911	0	0	715	715	1444	48077	20132	7665	36482	0	0	0.1123	0.2162	0.2034	0	0	0	11389	715	-277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13103																																																																																																																																																																																										14925	0	0	2483	314323	1072478	0	6950	0	149405	1033174	0	0	0	0	141122	0	0	1195	0	0	0	7234	7234	4275	257885	247280	25996	546350	0	0	0.12963	0.195437	0.185419	0	0	0	133888	7234	15189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251																																																																																																																																																																																										1201	0	0	0	6231	31415	0	360	0	3449	32184	0	0	0	0	3809	0	0	0	0	0	0	282	282	345	6701	7109	1205	17700	0	0	0.1096	0.1692	0.1566	0	0	0	3527	282	-78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13457																																																																																																																																																																																										576	0	0	0	4547	19983	0	141	0	5536	19903	0	0	0	0	5678	0	0	0	557	0	0	141	141	112	6018	1033	1241	12963	0	0	0.2782	0.3795	0.37	0	0	0	5537	141	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14052																																																																																																																																																																																										2677	0	0	115	7562	63524	0	682	0	5156	62656	0	0	0	0	5719	0	0	0	0	0	0	571	571	588	11654	19252	1342	32700	0	0	0.082163	0.125604	0.113063	0	0	0	5148	571	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14155																																																																																																																																																																																										2891	0	0	675	7532	104105	0	1062	0	11000	102526	0	0	0	0	12036	0	0	0	0	0	0	1062	1062	929	6533	27417	4989	70262	0	0	0.107	0.1391	0.1268	0	0	0	10974	1062	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14258																																																																																																																																																																																										13374	0	0	0	53433	854561	0	8367	0	68807	862298	0	0	0	0	77352	0	7557	12306	130076	0	0	8367	8367	13532	113045	160468	8756	575939	8935	0	0.080001	0.103945	0.092702	0	0	0	68985	8367	-178	97	0	0	11821	0	0	0	0	0	0	0	0	0	0	0	
14409	327699	0	0	0	7675841	35515457	0	195106	0	4178882	35649094	65693	0	0	56186	2859534	328874	30000	21070	4527797	-11420	260000	219358	479358	3256396	5981988	4315728	789407	20313651	0	0	0.070512	0.106853	0.088941	0	0	0	2380176	479358	-83247	77352	5156314	3645856	0	0	0	0	0	0	0	0	0	0	0	0	929	0	158196	0	0	26761354	33755574	0	0	0	0	0	24613883	0	0	0	1057582	1057582	0	189730	0	867852	0	147	1893520	0	0	0	0	0	0	132721	194978	0	0	0	0	0	0	-128072	2731047	5034678	19568	18620	0	0	0	0	0	0	381053	432901	4294305	19505624	56186	0	0	0	0	3036954	1914686	11575	319431	1855	1647694	10535	0	4665	0	5870	13139	0	8543	0	4596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1742	1742	0	0	0	1742	2263899	0	170054	503	2093342	0	113029	45167	3256396	6468009	4361398	23287053	0	1293602	2180699	23287053	26761354	0	0	0	2380176	0	0	0	1726	16	0	0	0	327699					35515457																																																		
14454																																																																																																																																																																																										657	0	0	0	1199	33523	0	326	0	6520	32058	0	0	0	0	4095	0	0	0	795	0	0	313	313	192	7297	961	693	22662	0	0	0.129021	0.163885	0.151359	0	0	0	3782	313	-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14650																																																																																																																																																																																										2576	0	0	4689	98	25817	0	321	0	3491	26734	0	0	0	0	3598	0	0	0	173	0	0	220	220	831	5362	6785	1760	13047	0	0	0.126892	0.205553	0.192984	0	0	0	3378	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14753																																																																																																																																																																																										651	0	0	0	15327	29927	0	527	0	2922	29312	0	0	0	0	3239	0	0	0	453	0	0	224	1201	0	14025	3343	769	13234	0	0	0.0695	0.1837	0.1156	0	0	0	2038	1201	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14865																																																																																																																																																																																										6214	0	0	0	43868	187132	0	1407	0	15846	185016	0	0	0	0	16469	0	0	0	7305	0	0	1407	1407	4101	47677	5526	10561	130728	0	0	0.082	0.1121	0.1025	0	0	0	15062	1407	-592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15536																																																																																																																																																																																										72074	0	0	160364	223334	3629161	0	40049	0	469343	3565754	41	0	0	0	504487	0	0	59723	474439	-352	0	40849	40849	35695	132683	383733	130575	3074936	3415	0	0.1303	0.1251	0.115	0	0	0	463638	40849	-617	0	0	0	0	10263	0	0	0	0	0	0	0	0	0	0	
