"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADG894	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB527	
21256	1	0	9	21	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	0	1	1	2	0	34	4	0	0	0	0	0	3	0																
21359	16	0	19	0	CONF	5	0	0	7	13	0	0	0	0	0	0	0	0	0	0	0	false	7	0	2	4	2	0	16	7	0	0	12	0	0	0	0	Credit Life Commission			Blanket Bond Insurance	ORE Expenses											
21630	16	0	59	1	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	21	0	0	0	1	9	72	27	0	49	14	12	33	8	0																
21658	64	0	61	48	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	49	0	30	90	0	86	67	31	0	0	0	43	62	54	0																
22048	54	0	60	24	CONF	44	283	15	73	96	57	0	0	0	0	0	0	0	0	0	0	false	54	0	18	107	21	0	276	51	0	0	109	84	101	0	0	Loan Processing Fees	Miscellaneous Customer Service Fees	Miscellaneous Income	Public Relations/Charitable	Repo Asset Expense	Emerich Expense										
22356	117	0	0	183	CONF	111	43	444	99	111	0	0	0	0	0	0	0	398	0	0	0	false	93	0	0	0	29	0	165	0	0	287	151	93	200	0	0	Earnings on BOLI Life Insurance	Investments/Referral Fee	Mortgage Servicing Rights	Internet Banking	Other Insurance					Additional Capital Investment by Holding Company						
22459	31	0	63	32	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	43	0	8	0	23	21	171	69	0	136	52	0	20	36	0																
22543	0	0	0	0	CONF	27	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	66	33	0	0	0	0	36	36	0	data processing income			Federal Reserve Bank fees												
22552	47	0	16	20	CONF	27	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	false	15	0	3	0	6	6	10	25	0	4	23	23	4	12	0	data processing			equipment & services												
22730	50	0	81	0	CONF	137	0	0	97	42	32	0	0	0	0	0	0	0	0	0	0	false	43	0	0	0	0	0	267	37	0	0	0	0	0	70	0	Visa Check Card/ATM Fees			Visa Check Card Expenses	Account Analysis Fees	Blanket Bond										
22936	297	0	141	162	CONF	244	23	0	115	315	0	0	0	0	0	0	0	325	0	0	0	false	0	0	0	0	0	0	509	108	0	188	0	0	157	0	0	Mortgage Fees	Customer Services Fees		Expense on Other Real Estate	Loss on writedown on foreclosed assets					Capital Injection from Parent						
22954	26	0	27	0	CONF	0	0	0	60	116	36	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	137	0	0	30	33	0	0	0	0				LOSS ON SALE OF OREO	LOAN COLLECTION EXPENSE	IT EXPENSE										
23036	0	0	0	519	CONF	42	0	0	823	245	218	0	0	0	0	0	0	1838	0	0	0	false	0	0	57	0	0	150	1658	0	0	424	0	0	0	0	0	Affiliate Oarticipation Loan Svc Inc			ORE Expenses	Unfunded Committment Reserve	Management Fees Holding Company				Capital Infusion						
23045	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0																
23241	0	0	0	1805	CONF	1029	388	359	5156	4720	1538	0	0	0	0	0	0	54900	0	0	0	false	1367	0	0	687	0	900	0	0	0	3998	0	1967	1295	1434	778	Rent - equipment leased	Credit card fee income	Total Title Services LLC income	OREO expense	Loan expense	Debt prepayment penalties				Investment by Integra Bank Corporation						
23456	52	0	0	0	CONF	46	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	false	27	0	0	0	0	32	0	40	0	0	39	0	0	26	0	EDP PROCESSING FEES			SERVICE CHARGES												
23504	640	0	165	279	CONF	448	75	586	396	0	201	0	0	0	0	0	0	1500	0	0	0	false	0	0	0	0	57	125	346	0	0	441	300	185	282	208	0	Merchant Income	Wire Transfer	Title Insurance Brokers Fees	System Services		Insurance Expense				Capital Contribution from Holding Company						
23540	34	0	0	0	CONF	70	0	0	103	63	0	0	0	0	0	0	0	0	0	0	0	false	43	0	0	0	37	27	148	63	0	116	0	0	36	44	0	Mortgage Servicing Relese Fees			Outside Services	Insurance											
23643	123	0	36	0	CONF	73	0	0	87	328	0	0	0	0	0	0	0	0	0	0	0	false	34	0	0	0	0	87	73	0	0	0	62	0	63	0	0	loan processing fees			ORE	Provision for FDIC, State, Other											
23755	134	0	0	148	CONF	0	0	0	52	50	0	0	0	0	0	0	0	800	0	0	0	false	51	0	0	0	0	31	204	0	0	55	54	0	0	52	0				Insurance	Exam fees					Capital injection from holding co						
23812	1159	0	224	800	CONF	1114	498	0	674	402	0	0	0	0	0	0	0	1750	0	-328	0	false	262	240	0	39	85	0	1821	594	0	0	951	1608	949	1092	0	Operating Lease & Other Rental Income	Commissions & Fees		PA Shares Tax	Insurance Expense					Investment from Parent		Unfunded Commitments			Mortgage Servicing Asset	
24006	171	0	320	0	CONF	39	37	0	137	332	0	0	0	0	0	0	0	0	0	0	0	false	201	-79	29	0	35	159	219	190	0	0	206	0	0	183	0	Misc Fees and Commissions	Origination & Processing Fees		Contributions	Other Operating Expense/Misc Expense										Adj. to apply measurement date provision of SFAS 158, net of Tax	
24453	86	0	0	0	CONF	31	835	0	141	175	129	0	0	0	0	0	0	4250	0	0	0	true	0	0	0	0	0	0	352	0	0	73	62	0	0	0	0	loan brokerage fees	referral fee income		CDARS fee expense	software expense	travel				Capital Contribution				RI-E 2. o Foreclosure, Repossess & Collection Expenses = $177		
24659	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0																
24668	157	50	128	0	CONF	11	7	0	114	58	0	0	0	0	0	0	0	0	0	0	0	false	39	0	36	0	26	64	72	60	0	4	46	34	75	93	0	Wire transfer fees	Collection Fees		Software maintenance	Service charges											
24855	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-11	0	0	0	0	0	0	0	0	0	0	0	0	0															TAX ACCOUNTING	
24949	185	68	0	622	CONF	28	0	0	395	264	206	0	0	0	0	0	0	0	0	693	0	true	254	0	72	102	39	125	0	305	0	118	0	0	0	211	0	Credit Card Fees			Other Loan Expense	OCC Assessment	OREO Expense						State Bank of VIroqua merged into Baraboo National on March 7, 2009		State Bank of Viroqua merged into Baraboo National Bank March 7, 2009		
25357	74	6	4	13	CONF	467	26	0	220	259	0	0	0	0	0	0	0	0	0	0	0	false	28	0	10	0	3	0	123	53	0	0	0	55	0	0	0	Computer Service	Misc.		Fees	Misc.											
25647	10	0	12	134	CONF	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	14	120	0	0	0	0	0	0	0	0	GL #400300-LAND TRUST FEES															
26149	41	0	39	10	CONF	0	0	0	29	18	19	0	0	0	0	0	0	0	0	0	0	false	17	0	9	0	4	2	57	23	0	0	0	0	0	0	0				INTERNET EXPENSE	TELEPHONE EXPENSE	CORRESPOND BANK SER CHARGE										
26242	139	0	171	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	103	0	0	284	59	316	0	108	0	64	115	0	231	171	0																
26457	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	30	0	0	0	0	37	0	0	0																
26765	184	0	0	229	CONF	26	0	0	119	101	85	0	0	0	0	0	0	2000	6000	0	0	true	0	0	0	0	0	53	440	86	0	0	0	212	0	295	0	Other fees, charges and commissions			Other real estate owned expenses	Fraud loss on cashier checks	Other insurance expenses				Excess funds from inital capitalization	Investment from holding company issued convertible debt			To adjust risk weight from 20% to 100% on two MBS as a result of downgrades in credit ratings.		
26859	168	0	0	306	CONF	48	65	33	181	239	121	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	36	90	418	0	0	0	96	0	0	282	0	WT FEE	DEBIT CARD INCOME	MORTGAGE ORIGINATION FEE	LOAN EXPENSE	ORE EXPENSE	OTHER INSURANCE EXPENSE										
26916	106	0	30	26	CONF	64	0	0	1265	442	0	0	0	0	0	0	0	0	0	481	0	false	85	0	78	0	0	53	152	91	0	692	61	52	75	163	0	FFA Income - Investment Management and Trust Services			Management fees	FFA Expense							Reclassification of provision for off-balance sheet credit				
27548	323	2	137	32	CONF	0	0	0	56	0	0	0	0	0	0	0	0	8000	0	0	0	false	189	0	65	273	31	106	1374	263	152	857	87	377	569	183	257				transportation						Capital injection from parent holding co						
27614	97	0	0	0	CONF	67	0	0	158	125	189	0	0	0	0	0	0	0	0	0	0	false	205	0	0	126	35	30	544	124	0	443	165	0	0	168	0	OTHER SERVICE FEE INCOME			LOAN EXPENSE	ORE EXPENSE	CORP FRANCHISE TAX										
27847	335	0	74	40	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	116	0	26	127	33	307	14	271	0	3	47	13	241	179	0																
28152	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0																
28255	80	0	90	0	CONF	73	0	0	47	105	0	0	0	0	0	0	0	0	0	0	0	false	57	0	0	0	0	0	0	60	0	136	48	0	78	50	0	Secondary market mortgage origination fees			OCC examination fees	EDP software maintenance											
28349	49	24	22	18	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	43	0	11	0	1	8	10	48	0	36	3	15	46	113	0																
28406	240	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	136	0	0	1064	0	205	639	141	0	216	207	0	167	0	0																
28572	0	234	28	0	CONF	0	0	0	35	293	38	0	0	0	0	0	0	250	0	0	0	false	0	0	0	0	0	0	80	0	0	0	74	0	0	0	0				Bank S/C	REO Exp and Managed Property Exp	Medical Exp				Primary Shareholders Infused Capital						
28732	47	0	0	0	CONF	37	40	0	105	352	0	0	0	0	0	0	0	0	0	0	0	false	34	0	0	0	0	0	226	0	0	0	0	73	0	0	0	Visa Check Card Income	Secondary Market Fees		Benefit Plan Exp	Misc Exp-write off of Silverton Bank Stock											
29104	346	0	209	59	CONF	110	0	0	349	1437	0	0	0	0	0	0	0	8000	0	0	0	false	175	0	57	748	53	336	662	222	0	0	183	349	185	297	0	L/C FEE INCOME			CDARS TRANSACTION FEE	OREO EXPENSE					DOWNSTREAM CAPITAL FROM PARENT						
29252	0	114	0	26	CONF	147	38	0	44	33	73	0	0	0	0	0	0	0	0	0	0	false	34	0	0	23	17	30	243	32	0	0	26	0	0	64	0	Debit card Income	Merchant card income		correspondent fees	OCC exam	Public Relations										
29636	493	0	0	0	CONF	237	81	63	344	236	214	0	0	0	0	0	0	0	0	0	0	false	269	0	0	487	71	0	0	404	0	694	248	0	374	521	0	Mortgage Loan Dept Income	Credit Life Premium	Income from New South Life Co	SERP Plan Expense	Travel & Convention	Charged off OD accounts										
29953	49	0	37	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0																
30052	38	0	10	4	CONF	157	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	11	0	2	0	1	15	108	14	0	0	18	14	39	13	0	Priemium Fees	Origination Fees														
30258	359	43	0	596	CONF	0	0	0	0	0	0	0	0	0	0	0	0	6000	0	0	0	false	0	0	0	136	0	653	0	212	0	0	0	0	365	0	0										CAP CONTR FROM HOLD CO						
30418	240	0	0	95	CONF	0	0	0	95	-96	0	0	0	0	0	0	0	0	0	0	0	false	109	0	0	0	0	0	384	0	0	0	191	67	0	0	0				Travel and Entertainment	CPI Embedded Derivative Unrealized Gain											
30502	851	0	0	399	CONF	91	60	45	585	398	395	0	0	0	0	0	0	5000	0	0	0	false	212	0	75	0	77	120	0	0	0	660	0	0	292	360	0	Cash management fee income	Reimbursement of expense from SBA on prior year loan default	Wire transfer fees	Software maintenance, software expense and software amortization	Unwind fee on prepayment of FHLB term advances	Outsourced professional services				Downstream of Capital from Holding Company						
30650	0	73	0	115	CONF	148	0	0	1076	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	20	0	210	0	0	0	0	0	0	0	0	Data Processing Fees			Oreo												
30810	0	0	0	0	CONF	553146	193743	0	1168565	38916	0	0	0	0	0	0	0	1233958	318143	0	0	false	0	0	0	0	0	0	0	0	0	113358	0	0	0	0	0	Legal settlement	Net credit card fee income		Servicing fees paid to affiliates	Fraud losses					Capital contribution	Property contribution					
31134	12	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	371	65	0	79	153	0	0	0	0																
31255	0	0	131	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	5800	0	0	0	false	0	0	0	225	0	0	198	144	0	0	0	0	0	0	0										Capital injection						
31657	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	105	293	0	0	0	0	0	0	0	0																
31826	0	0	133	0	CONF	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	false	58	0	0	0	26	0	0	128	0	160	54	0	109	69	-2				Other Taxes											.	
31835	39	31	78	60	CONF	33	0	0	43	41	36	0	0	0	0	0	0	0	0	0	0	false	27	-95	15	188	14	57	0	32	0	0	50	73	0	27	0	Miscellaneous Fees			Dues  & Subscriptions	Travel	Charge for Account Services									Independent Auditor Post Closing Journal Entries for 12/31/08	
32234	40	0	28	9	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	17	0	0	0	8	9	118	32	0	38	32	0	28	0	0																
32766	0	0	0	0	CONF	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	131	0	0	50	0	0	0	0	0				Year End Expense												
33147	137	0	0	107	CONF	459	92	290	429	91	104	0	0	0	0	0	0	400	0	0	0	false	0	0	0	0	28	0	317	108	0	0	0	140	0	122	0	Data Processing Fees	Tax Refund Prior Years	Insurance Settlement & Claims	ORE Expenses & Writedowns	Internet / Network Expense	Loan Expense				Capital injection into surplus						
33259	161	0	0	207	CONF	829	56	95	923	360	918	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	62	0	525	0	0	211	0	0	158	0	0	Affiliate Bank Data Processing Charges	Affiliate Non-Data Processing Charges	Origination Fee-Mortgages Held for Sale	Other Real Estate Owned Expenses	Charitable Contributions	Collection Expense										
33268	68	0	25	0	CONF	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	48	0	0	0	10	104	96	70	0	0	72	38	75	27	0	MORTGAGE LOAN FEES															
33549	0	0	27	0	CONF	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	false	14	0	0	0	0	0	124	12	0	0	25	0	0	0	0				Meetings/Training												
33727	0	0	0	129	CONF	57	0	0	172	114	429	0	0	0	0	0	0	0	0	0	0	false	225	0	0	161	53	301	463	123	0	0	0	193	0	318	0	Fees, Commissions & Miscellaneous			PC Banking Expenses	Public Relations	Travel, Dues & Subscriptions and Miscellaneous										
33754	11	0	23	21	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	14	0	0	0	5	12	0	33	0	0	0	0	0	0	0																
33839	7	0	21	6	CONF	12	3	0	44	5	4	0	0	0	0	0	0	0	0	0	0	false	6	0	1	0	3	12	70	13	0	9	10	0	1	4	0	Miscellaneous	CD Interest Penalty		Miscellaneous	State Call Report Fees	Schools and Conferences										
33857	33	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	575	0	0	0	false	17	0	0	0	0	0	0	25	0	28	0	14	26	0	0										FRONTIER HOLDINGS						
34153	0	0	0	1405	CONF	951	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Financial Monitoring, Processing, Servicing											Adjust the Allowance for Off-Balance Sheet Credit Exposure				
34359	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0																
34425	0	0	0	0	CONF	595	0	0	462	118	86	0	0	0	0	0	0	0	0	0	0	false	97	0	0	0	0	181	283	118	0	0	0	0	0	124	0	VISA MISC INCOME			VISA PROCESSING EXPENSE	BANK FRANCHISE TAX	DEBIT CARD EXPENSE										
34434	74	0	26	75	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	46	0	0	0	0	129	231	0	0	0	39	0	102	84	0																
34452	28	0	32	72	CONF	40	43	0	47	26	41	0	0	0	0	0	0	0	0	0	0	false	0	4	0	0	0	0	48	32	0	0	0	0	0	0	0	FNIA FAIR MARKET RENT	INVESTMENT CENTER FAIR MARKET RENT		INV CENTER EXP	CORRESPONDENT BANK EXP	OTHER RE EXP									FNIA ADJ	
34537	1468	0	0	3010	CONF	277	1355	0	782	764	0	0	0	0	0	0	0	63000	0	0	0	false	0	0	235	0	264	386	5402	649	0	1956	0	744	0	1415	0	Loan Late Fees	Merchant Income		OREO Real Estate Taxes	Net Loss on Asset Disposition					Investment of $63,000,000 in Seacoast National by Seacoast Banking Corp						
34555	24	91	56	16	CONF	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	false	49	0	12	290	20	44	140	43	0	13	27	15	0	11	0				Deferred Compensation & BOLI Insurance Expense												
34742	97	86	0	0	CONF	72	99	0	290	329	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	141	25	166	119	102	0	0	96	290	0	0	0	Loan Preparation Fees	Mortgage Loan Underwriting		Bank Owned Life Insurance	Other Real Estate Expenses											
34836	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0																
35057	40	19	40	19	CONF	0	0	0	0	0	0	0	0	0	0	0	0	580	0	0	0	false	48	11	0	0	4	79	69	51	0	0	0	124	4	0	0										Capital for Holding Company (TARP Funds)					Recovery of lost cashiers check 2008	
35301	0	0	0	0	CONF	209118	119887	82523	405874	250000	194191	-6062396	-2398284	0	0	0	0	-51916	983	-100	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	94705	0	Accounting services outsourcing	Trade execution services fees	Service agreement fees from affiliates	Transaction processing services	Provision for legal exposure	Contract services fees	Extraordinary pre-tax loss related to the consolidation on BS of the conduits			Tax expense related to equity-based compensation	Amalgamation of IBT Trust (Canada) with State Street Trust Company Canada	Adjustment for intergration of discontinued IBT loan system				
35570	2805	0	836	0	CONF	0	0	0	803	0	0	0	0	0	0	0	0	7964	-17872	4042	0	false	0	0	0	1518	0	346	3700	1035	0	476	0	0	0	0	21108				Insurance Premiums						Benefit Plan Allocation	Capital Contributions	ALL Provision from Acquisition				
35646	6	0	7	1	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	10	0	2	20	6	4	63	7	0	0	9	0	6	16	0																
35842	53	2	28	48	CONF	139	75	17	27	0	0	0	0	0	0	0	0	134	300	0	0	false	30	0	0	24	7	19	299	44	0	0	23	23	12	57	0	FNMA Premium/Discount	Gain on Mortgage Servicing Rights	State of IL settlement/Overcharge on Exam Fees	Correspondent Bank Fees						Income Tax Benefit Transferred from Holding Co. to Bank	Capital Investment by Holding Co. in Bank					
36054	486	0	0	0	CONF	4422	0	0	575	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	221	0	0	365	0	0	891	0	0	2932	352	0	MERCHANT DISCOUNT INCOME			INCOME SHARED WITH OTHERS - MERCHANT												
36344	205	0	0	0	CONF	0	0	0	165	179	131	0	0	0	0	0	0	-279	0	0	0	false	0	0	0	258	0	181	489	127	0	252	0	0	0	0	0				Contractual Services	Fiserv Debit Card Expense	Insurance Expense				Cash contribution to Holding Company						
36456	38	0	65	0	CONF	0	0	0	27	27	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	123	25	0	0	0	0	33	0	0				Donations	Lodging and travel											
36858	0	0	0	172	CONF	249	86	355	443	100	173	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	29	0	680	0	0	0	0	0	0	84	0	Debit/ATM Card Fees	Merchant Program Fees	Mortgage Broker Fees	Holding Company Mngmt Fees	Debit Card Expense	Outside Service Fees								1k-Lockbox fee income-33		
36933	40	0	40	41	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	117	39	0	0	66	54	0	130	0																
37051	16	0	21	49	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	0	0	false	17	0	0	32	3	0	0	27	0	8	40	0	20	33	0											CPP funds acquired by holding company					
37341	0	0	0	85	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	31	0	0	0	34	40	0	0	0																
37378	0	0	0	0	CONF	174	0	0	128	103	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	MERCHANT VISA FEES			MERCHANT VISA EXP	MERCHANT B&O											
37435	288	0	160	73	CONF	10436	0	0	126	321	284	0	0	0	0	0	0	10000	0	0	0	true	330	0	0	0	69	227	610	429	0	302	223	123	299	26	0	Gain on Acquisition			Overdraft Protection Fees	Deposit Premium Amortization	ORE Expenses				Capital Injection from Parent to Bank Subsidiary				The Bank acquired a failed institution from the FDIC on August 21, 2009 under a loss share agreement. The acquisition was accounted for under FASB ASC statement 805, Business Combinations. As a result of the fair values of net assets acquired exceeding the consideration transferred, a bargain purchase resulted and the Bank recorded the resulting gain on acquisition as a component of noninterest income.		
37640	753	0	0	0	CONF	0	0	0	527	796	0	0	0	0	0	0	0	15000	0	0	0	false	274	0	164	557	0	230	1022	414	0	961	259	542	0	497	0				Collection Expense	Insurance Expense					Capital Contribution from Parent						
37659	6	0	9	2	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	19	0	4	0	1	6	48	30	0	6	20	19	0	8	0																
37743	58	0	50	52	CONF	75	20	0	39	38	40	0	0	0	0	0	0	0	0	0	0	false	17	0	3	0	7	26	223	30	0	0	6	0	0	7	0	Other Loan Fee Income	Other Commisions, Service Charges and Fees		Investment & Correspondent Bank Fees	Dues, Subscriptions, Education, & Meal & Entertainment	Courier, Insurance, Secondary Market & Other Fees										
37949	0	0	38	0	CONF	82	0	0	-1415	0	0	0	0	0	0	0	0	0	0	0	0	false	41	0	0	152	0	0	287	0	0	0	0	0	0	0	0	Debit Card Income			Salary Continuation Plan	(Plan was eliminated during the quarter)											
38535	123	0	0	0	CONF	71	0	0	274	340	0	0	0	0	0	0	0	2665	0	0	0	false	112	0	0	330	54	95	317	166	0	319	109	0	0	116	0	Exchange			EDP Software	Loan Expense					Capital Infusion from Parent Company						
38740	86	0	62	33	CONF	34	0	0	37	42	73	0	0	0	0	0	0	0	0	0	0	false	40	0	0	75	0	35	125	60	0	183	64	0	0	93	0	Other Misc. Noninterst Income			Continuing Education Expenses	General Insurance	Dealer Loan Acquistion (40) and Correspondent Bank Fees (33)										
39327	144	0	128	0	CONF	36	28	0	64	0	0	0	0	0	0	0	0	0	0	0	0	false	119	0	0	130	60	110	215	0	0	290	0	0	192	121	0	Merchant credit card rebates	Wire transfer fees		Correspondent bank fees												
39420	692	0	0	0	CONF	0	0	0	689	0	0	0	0	0	0	0	0	25223	0	0	0	false	382	0	0	540	0	498	598	386	0	1262	649	557	0	574	0				Ohio Franchise tax						Capital Infusion						
39475	0	0	0	1118	CONF	112	1312	546	4482	1026	0	0	0	0	0	0	0	0	0	0	0	false	0	1246	0	765	0	0	0	0	0	2064	0	1082	1188	0	0	wire transfer fees	B & O tax refund	credit card agent fee income	ORE expenses	Loan expenses										Equity adjustment for holding company tax receivable due to a mathematical mistake	
39756	448	0	101	116	CONF	79	74	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	false	0	0	42	75	29	78	591	0	0	267	0	0	197	101	0	LEASE RENTAL INCOME	PBI SERVICE FEE INCOME								ADDITIONAL CAPITAL INJECTION						
40033	20	0	19	48	CONF	0	0	0	49	29	0	0	0	0	0	0	0	0	0	0	0	false	20	0	0	78	10	110	0	51	0	0	22	103	63	47	0				INSURANCE	STATEMENT OUTSOURCE SERVICE											
40350	0	0	0	0	CONF	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Management Fees												
40707	0	0	0	0	CONF	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0				Software Expense												
40855	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0																
41245	0	0	0	0	CONF	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0				Equipment Maintenance and Repair												
41553	25	0	0	0	CONF	27	3	0	14	16	26	0	0	0	0	0	0	0	0	0	0	false	17	0	1	0	7	26	16	40	0	50	8	0	43	17	0	ATM Surcharge	Fees - Check Cashing		Fees - Okla State Banking Dept.	Insurance - D & O and Other	Bank Service Charges										
41629	0	0	78	78	CONF	0	0	0	86	89	51	0	0	0	0	0	0	0	0	0	0	false	54	0	0	0	0	0	0	92	0	0	61	0	94	78	0				Professional fees	Sales and Franchise taxes	Liability Bond Insurance										
41647	0	0	0	0	CONF	126	66	0	4389	547	369	0	0	0	0	0	0	0	0	0	0	false	0	0	105	70	71	173	1064	0	0	723	0	0	0	0	0	Net gain from termination of derivative instruments	Other service fee income		First Banking Center Inc administration fee	Collection and repo property expenses	Other losses										
41759	9	0	11	20	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	5	0	0	0	4	2	0	8	0	0	0	0	0	0	0																
41825	0	0	56	0	CONF	0	0	0	26	0	51	0	0	0	0	0	0	0	0	0	0	false	45	0	32	0	31	0	0	32	0	131	81	0	131	33	0				Corespondent Account Expense		License Amortization										
41937	0	0	28	0	CONF	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0				Loan & Collection Expense												
41955	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
42037	0	0	43	46	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0																
42055	0	0	27	127	CONF	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	false	26	0	0	0	0	0	26	45	0	0	89	0	0	57	0				software												
42354	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	50	0	0	159	0	0	0	0	0	0	0	0																
