"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFN5513	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	TEXT4087	
24855																										0	0	0	0	0	false	0	0	0	0	0	0	265	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
24949																										1956	5383	4600	1607	7700	true	349	0	0	1284	0	4099	1267	2	1712	0	true	0	0	0	4600	2900	200	0	0	0	0	0	0	0	0	true	true	http://www.baraboonational.com	
25357																										0	141	20000	0	37000	true	0	0	0	141	0	0	0	0	0	0	false	0	0	0	20000	17000	0	0	0	0	0	0	0	1223	0	false	false	http://www.allamericabank.net	
25647																										0	450	0	0	0	false	0	186	0	209	55	0	739	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
26149																										0	0	0	0	0	true	0	0	0	0	0	0	956	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	WWW.PALMERBANK.COM	
26242																										0	158	0	0	0	true	0	0	0	158	0	0	4975	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.fnbmh.com	
26457																										0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
26765																										591	3705	7000	0	24000	true	591	2516	0	846	0	343	7167	3	0	0	false	0	0	0	7000	5500	8500	3000	0	0	0	0	0	0	0	false	false	http://www.sanationalbank.com	
26859																										0	7001	0	0	1348	true	0	2140	0	4012	0	849	423	0	0	0	false	0	0	0	0	551	0	797	0	0	0	0	0	0	0	false	false	http://WWW.OMNIBANK.COM	
26916																										1158	394	35000	649	88101	true	509	0	0	394	0	0	9878	5	649	0	true	0	3101	0	65000	20000	0	0	30000	3101	0	0	0	0	0	true	false	delawarenational.com	
27548																										2464	1090	33383	1847	57383	true	617	277	0	386	0	427	16361	7	1847	0	true	0	0	0	33383	14000	8000	2000	6000	0	0	0	0	0	0	true	false	www.blackhawkbank.com	
27614																										0	281	0	0	3000	true	0	0	0	281	0	0	1024	0	0	0	true	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	true	false	www.andoverbankohio.com	
27847																										0	1034	0	0	33673	true	0	120	201	82	0	631	0	0	0	0	false	0	0	0	0	6246	7163	20264	0	0	0	0	0	0	0	false	false	www.diamondbanking.com	
28152																										0	0	0	0	2251	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	294	1617	340	0	0	0	0	0	0	0	0	true	false	http://www.statebankofkimball.com	
28255																										0	84	0	0	0	true	0	0	0	0	0	84	569	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	true	http://www.fnbsotx.com	
28349																										0	317	0	0	10000	true	0	145	0	101	0	71	2341	1	0	0	false	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	false	false	http://www.justbankit.com	
28406																										0	300	0	0	0	true	0	0	0	300	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.hydeparkbank.com	
28572																										0	3537	5309	0	11019	true	0	0	0	3537	0	0	366	0	0	0	false	0	0	0	5309	1410	300	4000	3000	0	0	0	0	0	0	false	false	www.columbiasavings.com	
28732																										0	345	0	0	4000	true	0	0	0	180	0	165	933	1	0	0	true	0	0	0	0	3000	1000	0	0	0	0	0	0	0	0	false	false	www.bankwithpeoples.com	
29104																										243	0	0	0	170182	true	243	0	0	0	0	0	10887	4	0	0	true	0	0	0	20000	30182	5000	115000	0	0	0	0	0	0	0	false	false	UCNB.COM	
29252																										0	1965	0	0	0	true	0	1020	0	945	0	0	3375	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.midamericanbank.com	
29636																										492	3918	2000	0	75068	true	492	315	824	1015	0	1764	1174	1	0	0	false	0	15	0	2000	3900	48500	20000	0	15	139	514	0	0	668	true	false	www.thecitizensbankphila.com	
29953																										0	0	910	0	17534	true	0	0	0	0	0	0	2851	2	0	0	false	0	0	0	910	4445	7079	5100	9000	0	0	0	0	0	0	false	false	http://www.hsbonline.com	
30052																										0	132	2550	0	2984	true	0	0	0	132	0	0	98	0	0	0	false	0	0	0	2550	0	166	268	0	0	0	0	0	0	0	false	false	http://amistadbank.com	
30258																										4820	29560	0	4820	28545	true	0	19909	0	3201	0	6450	2038	2	4820	0	true	0	545	0	0	0	25000	3000	0	545	0	0	0	0	545	true	false	WWW.THERIVERBANK.COM	
30418																										0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.collegesavings.com	
30502																										1315	1227	0	418	63000	true	897	0	0	369	0	858	2345	1	504	0	true	0	0	0	0	11000	22000	30000	58000	0	0	0	0	0	0	false	false	http://www.northwaybank.com	
30650																										0	4819	0	0	19000	true	0	2920	0	430	230	1239	380	0	0	0	false	0	0	0	0	5000	14000	0	0	0	0	0	0	0	0	true	false	www.lcbankmn.com	
30810	0	0	0	0	608669	true	0	815	0	0	0	false	0	15511	0	0	0	0	0	608669	0	0	0	593158	0					608669			0	0	0	0	0								0										0		false	false	www.discovercard.com	
31134																										0	0	0	0	10000	true	0	0	0	0	0	0	2450	2	0	0	false	0	0	0	0	5000	0	5000	0	0	0	0	0	0	0	false	false	WWW.FNBWAYNESBORO. COM	
31255																										0	0	0	0	20909	true	0	0	0	0	0	0	80	0	0	0	false	0	0	0	10500	0	10000	272	10000	137	0	0	0	0	137	true	false	centralbankhouston.com	
31657																										0	566	0	0	0	true	0	0	0	206	0	360	352	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	1075	0	true	false	http://www.fsbbenwheeler.com	
31826																										0	841	0	0	1000	true	0	580	0	261	0	0	896	1	0	0	false	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	false	false	www.powellvalleybank.com	
31835																										0	1589	6000	0	9000	false	0	0	1552	37	0	0	3957	3	0	0	false	0	0	0	6000	0	3000	0	3000	0	0	0	0	491	0	false	false		
32234																										0	0	0	0	0	true	0	0	0	0	0	0	8929	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.fnbclinton.com	
32766																										0	184	0	0	0	true	0	184	0	0	0	0	45	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.lnbrockwall.com	
33147																										175	6596	25000	0	37500	true	175	6574	0	22	0	0	887	1	0	0	true	0	0	0	25000	12500	0	0	0	0	0	0	0	0	0	true	false	www.farmersbankbly.com	
33259																										0	33600	23500	0	23500	true	0	28686	0	285	0	4629	1303	2	0	0	false	0	0	0	23500	0	0	0	0	0	0	0	0	0	0	false	false	http://www.premierbanks.com	
33268																										0	38	0	0	0	true	0	38	0	0	0	0	2287	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.roscoestatebank.com	
33549																										0	143	0	0	0	true	0	0	0	93	0	50	200	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://blackearthsb.com	
33727																										0	1769	0	0	66	true	0	1769	0	0	0	0	924	1	0	0	false	0	0	0	0	0	0	0	0	0	66	0	0	0	0	true	false	www.mdbank.com	
33754																										0	0	0	0	0	false	0	0	0	0	0	0	129	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		
33839																										0	0	0	0	0	false	0	0	0	0	0	0	205	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.psbofcolfax.com	
33857																										105	0	3150	0	14586	true	105	0	0	0	0	0	1595	1	0	0	true	0	0	0	3150	4500	1500	5436	0	0	0	0	0	0	0	true	true	http://www.bankofmadison.com	
34153																										448	9963	17850	386	36975	true	62	7914	0	671	334	1044	548	1	500	0	true	0	275	0	17850	18450	400	0	0	275	0	0	0	0	275	false	false	Americanbankmn.com	
34359																										0	0	0	0	1200	false	0	0	0	0	0	0	173	0	0	0	false	0	0	0	1200	0	0	0	0	0	0	0	0	0	0	false	false	www.bankofmarquette.com	
34425																										0	2041	0	0	30000	true	0	850	0	471	0	720	5099	3	0	0	true	0	0	0	30000	0	0	0	30000	0	0	0	0	0	0	false	true	http://www.bankoflancaster.com	
34434																										0	482	0	0	0	true	0	0	0	44	0	438	1171	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.bankmagnolia.com	
34452																										0	508	0	0	0	true	0	0	0	508	0	0	884	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.firstnationalbankparkfalls.com	
34537																										4436	26819	15053	0	65053	true	4436	20093	0	3179	0	3547	11808	5	0	0	true	0	0	0	15053	0	0	50000	50000	0	0	0	0	0	0	true	true	www.seacoastnational.com	
34555																										277	1141	1100	277	2300	true	0	0	0	16	1125	0	3112	2	277	0	true	0	0	0	1100	200	0	1000	0	0	0	0	0	0	0	true	true	http://www.mabank.com	
34742																										0	14117	9440	0	9440	true	0	10988	0	1332	648	1149	6880	3	0	0	true	0	0	0	9440	0	0	0	0	0	0	0	0	0	0	false	false	http://www.fwbank.com	
34836																										0	0	0	0	0	false	0	0	0	0	0	0	1345	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
35057																										50	1221	5850	0	7550	true	50	0	0	0	0	1221	147	0	0	0	true	0	0	0	5850	850	850	0	0	0	0	0	0	0	0	true	false	http://www.alliantbank.com	
35301	1785841	0	0	0	20618297	false	1785841	0	0	0	0	true	0	15150423	0	0	0	0	0	19326410	1005409	1400	285078	18168649	0					20176009			0	0	0	0	0								0										0		true	true	http://www.statestreet.com	
35570																										8810	68	105000	5011	839208	true	3799	0	0	68	0	0	966	1	5011	0	false	0	0	0	180000	455549	165000	0	125000	38659	0	0	0	0	38659	false	false	www.isbnj.com	
35646																										0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.bonduelbank.com	
35842																										442	0	0	442	0	true	0	0	0	0	0	0	2968	2	442	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.premierbanksonline.com	
36054																										0	4723	7320	0	29181	true	0	3519	0	405	0	799	11883	3	0	0	true	0	0	0	7320	3000	3000	15861	0	0	0	0	0	0	0	false	false	http://coppermarkbank.com	
36344																										7277	373	5000	391	20000	true	6886	0	0	373	0	0	2494	1	391	0	true	0	0	0	20000	0	0	0	0	0	0	0	0	3176	0	false	false	www.freestarbank.com	
36456																										0	162	0	0	0	true	0	0	0	108	0	54	1843	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://maywoodbank.com	
36858																										0	1307	0	0	3986	true	0	0	0	1307	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	3986	0	0	0	0	true	false	www.premier-bk.com	
36933																										0	2707	0	0	100	true	0	826	269	1612	0	0	2427	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	100	0	0	false	false	www.firstate.net	
37051																										0	374	0	0	2500	true	0	374	0	0	0	0	77	0	0	0	false	0	0	0	0	2500	0	0	0	0	0	0	0	0	0	false	false	http://www.pfsbank.com	
37341																										0	0	0	0	0	false	0	0	0	0	0	0	245	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
37378																										0	0	0	0	0	false	0	0	0	0	0	0	8369	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
37435																										4211	4690	10103	2510	15103	true	1701	2540	0	1209	0	941	6202	1	2510	0	true	0	0	0	10103	5000	0	0	5000	0	0	0	0	0	0	true	true	www.accessunited.com	
37640																										2850	2748	30758	0	88073	true	2850	0	0	932	101	1715	8533	4	0	0	true	0	0	0	40758	35000	10000	1610	45000	16	37	45	607	0	705	true	true	http://www.germanamericanbancorp.com	
37659																										0	70	0	0	0	true	0	0	0	0	0	70	911	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://fsballen.com	
37743																										0	523	0	0	0	true	0	0	0	523	0	0	302	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.calumetcountybank.com	
37949																										0	2350	1000	0	5255	true	0	0	0	0	1100	1250	19	0	0	0	true	0	0	0	1000	1000	3255	0	0	0	0	0	0	0	0	true	false	http://bankofrantoul.com	
38535																										297	1554	13000	297	20000	true	0	1040	0	514	0	0	8188	2	526	0	false	0	0	0	13000	7000	0	0	0	0	0	0	0	0	0	false	false	http://www.1stunitedbnk.com	
38740																										0	57	10518	0	26028	true	0	0	0	57	0	0	1690	0	0	0	true	0	0	0	10518	10510	5000	0	0	0	0	0	0	0	0	true	false	http://www.ocsbank.com	
39327																										0	830	0	0	55	true	0	775	0	55	0	0	22588	6	0	0	false	0	0	0	0	0	0	0	0	27	28	0	0	0	0	true	false	www.taylorbank.com	
39420																										2037	1071	10492	752	45005	true	1040	0	0	342	0	729	23816	7	752	245	true	0	0	0	10492	30000	55	2458	0	0	2000	0	0	0	0	false	false	www.4LNB.com	
39475																										11319	56287	88500	0	109205	true	11319	49474	0	1979	2230	2604	553	0	0	0	false	0	89	0	88500	20600	0	0	0	89	16	0	0	0	0	true	false	http://www.awbank.net	
39756																										0	0	0	0	49887	true	0	0	0	0	0	0	9044	3	0	0	false	0	0	0	45116	4771	0	0	0	0	0	0	0	0	0	true	false	http://www.nbcok.com	
40033																										0	321	0	0	0	true	0	0	0	317	0	4	1687	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.richtonbank.com	
40350																										0	0	0	0	1956	true	0	0	0	0	0	0	231	0	0	0	false	0	0	0	36	0	350	1570	0	0	0	0	0	0	0	false	false	http://www.murraystatebank.com	
40707																										607	761	1500	492	8128	true	115	279	0	482	0	0	553	0	492	0	true	0	0	0	4460	500	0	1153	0	0	0	0	2015	0	2015	false	false	WWW,CRBNA.COM	
40855																										0	0	0	0	5008	true	0	0	0	0	0	0	1295	3	0	0	false	0	8	0	1000	0	1000	3000	0	8	0	0	0	0	8	true	false	http://www.eitzenstatebank.com	
41245																										0	0	0	0	0	true	0	0	0	0	0	0	240	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	www.orfordbank.com	
41553																										0	0	0	0	0	true	0	0	0	0	0	0	59	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.fsbanadarko.com	
41629																										0	475	8600	0	8600	true	0	0	0	475	0	0	881	1	0	0	true	0	0	0	8600	0	0	0	0	0	0	0	0	0	0	false	false	http://www.pioneerbks.com	
41647																										0	9284	13000	0	76600	true	0	7231	0	1241	0	812	5459	2	0	0	true	0	100	0	13000	53500	10000	0	0	100	0	0	0	0	100	true	true	www.firstbankingcenter.com	
41759																										0	130	0	0	0	true	0	0	0	130	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.fsbelkton.com	
41825																										0	320	0	0	0	true	0	320	0	0	0	0	272	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.mvbbank.com	
41937																										72	0	0	72	44	true	0	0	0	0	0	0	529	1	72	0	false	0	0	0	0	0	0	0	0	44	0	0	0	0	44	true	false	www.fsbdanforth.com	
41955																										0	0	0	0	1079	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	115	446	343	175	0	0	0	0	0	0	0	false	false		
42037																										0	669	0	0	0	true	0	0	0	264	0	405	117	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.pebmc.com	
42055																										274	70	0	0	0	true	274	0	0	70	0	0	163	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	www.abandt.biz	
42354																										0	0	0	0	0	true	0	0	0	0	0	0	830	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://cnbbrady.com	
42420																										8070	24138	282226	7	928364	true	8063	0	0	1029	84	23025	26834	5	7	0	true	0	579680	0	324977	10000	5123	8584	126238	579680	0	0	0	0	579680	true	true	www.fcbanking.com	
42448																										0	1067	36000	0	93569	true	0	30	0	1037	0	0	2645	2	0	0	false	0	0	0	36000	22569	10000	25000	0	0	0	0	0	0	0	true	false	http://www.fnbank.net	
42457																										0	15	0	0	0	false	0	0	0	15	0	0	103	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		
43052																										0	1208	4432	0	13944	true	0	739	0	0	0	469	2822	2	0	0	false	0	240	0	4432	5640	3000	632	0	240	0	0	0	0	240	true	false	http://www.sbankonline.com	
43173	18936	30525	890035	5181	1834601	true	13755	0	0	6418	0	true	0	65536	890035	45362	225000	581168	0	65536	27500	0	0	0	0					1741566			23065	0	591	4124	2745								0										0		false	true	http://www.ibankunited.com	
43351																										338	0	0	0	0	false	338	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
43454																										0	19	0	0	0	true	0	0	0	0	0	19	31	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	WWW.ASBERSKINE.COM	
43511																										55	70	0	55	33334	true	0	0	0	70	0	0	6541	4	55	0	true	0	0	0	20000	10791	2543	0	20000	0	0	0	0	0	0	false	false	http://www.uncb.com	
43744																										0	574	0	0	10500	true	0	102	0	472	0	0	1468	1	0	0	true	0	0	0	0	1000	0	9500	9500	0	0	0	0	0	0	true	true	www.cambridgebank.com	
43856																										0	9	0	0	0	true	0	0	0	9	0	0	749	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.mnbeveleth.com	
43959																										0	80	0	0	0	true	0	80	0	0	0	0	1018	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.bridgecitystatebank.com	
44040																										0	912	0	0	67	true	0	0	0	0	0	912	457	0	0	0	false	0	67	0	0	0	0	0	0	67	0	0	0	0	0	true	false	www.fnbmonterey.com	
44134	252	5521	0	252	125008	true	0	151417	8	252	0	true	0	0	30000	0	0	0	0	95008	0	0	0	20000	0					125008			896	0	4625	0	0								0										0		true	false	www.firstcommercialbank.com	
44433																										0	535	10000	0	50000	true	0	0	0	535	0	0	111	0	0	0	false	0	0	0	10000	35000	0	5000	35000	0	0	0	0	0	0	false	false	www.intercreditbank.com	
44741																										405	282	7000	405	7000	true	0	201	0	81	0	0	466	0	516	0	false	0	0	0	7000	0	0	0	0	0	0	0	0	0	0	true	false	http://www.citizens-banking.com	
44750																										37	1389	5000	0	5000	true	37	0	0	1389	0	0	272	0	0	0	false	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	false	false	www.citizensbankofnewburg.com	
44929																										565	0	0	0	0	true	565	0	0	0	0	0	2155	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.first-national.com	
45038																										0	83	750	0	1750	true	0	18	0	65	0	0	2107	1	0	0	true	0	0	0	750	1000	0	0	0	0	0	0	0	0	0	true	false	http://statebankofdavis.com	
45047																										848	466	0	0	1359	true	848	0	413	50	0	3	742	0	0	0	false	0	0	0	0	1359	0	0	0	0	0	0	0	0	0	true	false	www.firstparis.net	
45056																										0	0	0	0	100	true	0	0	0	0	0	0	48	0	0	0	false	0	0	0	0	100	0	0	0	0	0	0	0	0	0	true	false	http://www.pvbonline.com	
45430																										0	2311	2000	0	12108	true	0	9	0	2302	0	0	1028	0	0	0	false	0	0	0	2000	634	3028	6446	0	0	0	0	0	0	0	false	false	http://www.johnsoncountybank.com	
45458																										0	0	0	0	0	false	0	0	0	0	0	0	159	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
45551																										2669	130	0	0	895	true	2669	0	0	130	0	0	4417	3	0	0	true	167240	0	0	179	391	325	0	0	0	0	0	0	0	0	false	false	bankmidwest.com	
45560																										457	1470	9000	457	37182	true	0	0	0	1470	0	0	5962	1	457	0	false	0	0	0	9000	20000	4813	3369	0	0	0	0	0	0	0	false	false	www.jeffersonbank.com	
45775																										0	0	0	0	10000	true	0	0	0	0	0	0	585	0	0	0	false	0	0	0	5000	5000	0	0	0	0	0	0	0	0	0	false	false	http://www.iwsb.com	
46053																										0	2069	1775	0	2351	true	0	0	33	934	0	1102	1195	1	0	0	true	0	0	0	1807	318	73	153	326	0	0	0	0	0	0	false	true	www.tsbf.com	
46941																										0	11	0	0	4054	true	0	0	0	11	0	0	323	0	0	0	false	0	0	0	0	4000	54	0	0	0	0	0	0	0	0	true	false	http://www.farmersbk.com	
47153																										0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
47247																										186	1188	5000	186	27100	true	0	0	0	775	0	413	1460	1	186	0	true	0	0	0	5000	8000	14000	100	12000	0	0	0	0	0	0	true	false	www.dartbank.com	
47256																										0	0	0	0	0	false	0	0	0	0	0	0	112	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.communityfinancialbank.net	
47452																										0	85	0	0	2000	true	0	0	0	0	0	85	588	0	0	0	false	0	0	0	0	0	0	0	0	0	2000	0	0	0	0	false	false	www.fnbbenton.com	
47500																										0	5323	0	0	22500	true	0	1228	0	2185	0	1910	1094	0	0	0	true	0	0	0	0	13000	5500	4000	0	0	0	0	0	0	0	true	false	http://claremontsavings.com	
48057																										0	0	0	0	0	true	0	0	0	0	0	0	744	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.farmersnationalbanks.com	
48150																										0	0	0	0	630	true	0	0	0	0	0	0	217	1	0	0	false	0	5	0	300	200	125	0	0	5	0	0	0	0	0	true	false	http://www.franklinstatebank.com	
48374																										486	7553	15645	12	88575	true	474	0	7515	38	0	0	8757	5	12	0	true	0	165	0	15645	47103	25662	0	5000	165	0	0	0	0	165	true	false	http://ffb1.com	
48440																										0	0	1500	0	6000	true	0	0	0	0	0	0	3651	1	0	0	true	0	0	0	1500	4500	0	0	0	0	0	0	0	0	0	false	false	http://bankatcsb.com	
48730																										0	8931	0	0	40000	true	0	0	2714	3224	2993	0	1632	1	0	0	false	0	0	0	0	0	0	0	0	40000	0	0	0	0	0	false	false	http://www.thefirstcommercialbank.com	
49054																										0	4315	0	0	6500	true	0	2903	0	381	0	1031	0	0	0	0	false	0	0	0	0	0	6500	0	0	0	0	0	0	0	0	false	false	http://www.commercebankmn.com	
49148																										0	95	0	0	0	false	0	0	0	95	0	0	310	0	0	0	true	422	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.rushvillestatebank.com/	
49241																										0	2914	36000	0	45697	true	0	2914	0	0	0	0	11953	4	0	0	false	0	339	0	36000	8908	150	300	45358	339	0	0	0	0	339	true	true	www.pbnb.net	
49344																										250	1331	9000	250	35850	true	0	0	0	606	0	725	3046	1	250	0	false	0	0	0	9000	16250	7300	3300	20000	0	0	0	0	0	0	false	false	www.masonstate.com	
49643																										0	0	0	0	0	true	0	0	0	0	0	0	846	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://palmyrastatebank.com	
49652																										0	0	250	0	2622	true	0	0	0	0	0	0	3394	2	0	0	true	0	0	0	250	1572	800	0	0	0	0	0	0	0	0	false	false	http://www.first-bank.net	
49821																										1832	3487	28651	0	78742	true	1832	1836	0	390	832	429	8807	2	0	0	true	0	0	0	28651	5000	20000	91	0	0	0	4000	21000	0	25000	true	true	www. highpointbank.com	
49858																										220	1612	0	0	60	false	220	1220	0	0	0	392	166	0	0	0	false	0	0	0	0	60	0	0	0	0	0	0	0	0	0	false	false	http://www.bankofsouthtexas.com	
49951																										0	96	0	0	0	true	0	96	0	0	0	0	1078	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.fsbbeaver.com	
50144																										0	59	0	0	0	false	0	0	0	59	0	0	955	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		
50461																										0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.calpacificbank.com	
50546																										0	225	5000	0	5000	false	0	0	0	225	0	0	1630	2	0	0	false	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	false	false	http://www.littleriverbank.com	
50854																										0	0	0	0	0	true	0	0	0	0	0	0	91	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://WWW.WILBURTONSTATEBANK.COM	
50957																										484	7313	78	0	11367	true	484	2602	0	805	0	3906	2076	3	0	0	false	0	0	0	828	8789	0	1750	8250	0	0	0	0	0	0	false	false	www.1stfinbank.com	
