"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	
216230												CONF																																																																																																																																																																								7915	0	0	50	22056	140914	0	943	0	17003	146322	0	0	0	0	18281	0	0	0	7466	0	0	943	943	3481	52157	20946	3072	65608	0	0	0.1185	0.2035	0.193	0	0	0	17338	943	-335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89834	
216258												CONF																																																																																																																																																																								681	0	0	0	7346	111965	0	1090	0	11772	116011	846	0	0	0	12975	0	0	0	2095	0	0	1090	1090	637	9111	4537	8424	98941	0	0	0.102447	0.124664	0.114191	0	0	0	11885	1090	-113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104080	
216445												CONF																																																																																																																																																																								3014	0	0	19529	0	99194	0	830	0	7215	98457	115	0	0	0	8045	0	0	0	0	0	0	830	830	249	24503	13415	2240	61858	0	0	0.0733	0.1095	0.0982	0	0	0	7215	830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73490	
216632												CONF																																																																																																																																																																								3922	0	0	11686	17861	175838	0	1471	0	13309	171603	0	0	0	0	15137	0	0	25	9796	0	0	1471	1471	11678	25574	16632	4166	123780	0	0	0.0796	0.1061	0.0958	0	0	0	13666	1471	-357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142708	
216922												CONF																																																																																																																																																																								69071	0	0	10763	109278	1756642	0	15879	0	187850	1719151	0	0	0	0	154498	0	0	0	121456	0	0	15879	15879	17406	205601	492609	49276	1007717	3586	0	0.083	0.1136	0.1019	0	0	0	138619	15879	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1360213	
217059												CONF																																																																																																																																																																								4775	0	0	4587	8072	119829	0	888	0	9260	117458	0	0	0	0	10208	0	0	659	0	0	0	888	888	1013	18222	11658	5516	89884	0	0	0.079348	0.101358	0.092541	0	0	0	9320	888	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100712	
217620												CONF																																																																																																																																																																								10925	0	0	17700	51257	303901	0	2082	0	34630	300494	38	0	0	0	30679	0	0	10	17111	0	0	2082	2082	12732	49125	90597	9805	147442	50	0	0.0971	0.1449	0.1351	0	0	0	28597	2082	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211668	
218131												CONF																																																																																																																																																																								11264	0	0	26570	7924	243104	0	2473	0	41673	243080	0	0	0	0	44189	0	0	0	54742	0	0	2473	2473	3256	62303	21268	7471	158819	0	0	0.1716	0.2109	0.1991	0	0	0	41716	2473	-43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209532	
218261												CONF																																																																																																																																																																								1926	0	0	0	32038	64017	0	282	0	5299	66950	0	0	0	0	5859	0	0	0	0	0	0	282	282	2415	35818	13259	1865	13085	0	0	0.083301	0.216096	0.205695	0	0	0	5577	282	-278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27113	
218757												CONF																																																																																																																																																																								2150	0	0	1300	0	10511	0	25	0	1221	10430	0	0	0	0	1246	0	0	0	0	0	0	25	25	236	3905	1167	332	5228	0	0	0.117066	0.188988	0.185196	0	0	0	1221	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6593	
218775												CONF																																																																																																																																																																								1661	0	0	0	7471	41809	0	261	0	3089	41168	0	0	0	0	3417	0	0	0	0	0	0	261	261	628	9183	23888	582	8479	0	0	0.0767	0.1535	0.1418	0	0	0	3156	261	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	22260	
218832												CONF																																																																																																																																																																								3726	0	0	34542	49489	113087	0	212	0	8163	110705	0	0	0	0	8903	0	0	0	743	0	0	212	212	1837	88435	10176	1589	13380	0	0	0.0785	0.2433	0.2375	0	0	0	8691	212	-528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36595	
218850												CONF																																																																																																																																																																								1373	0	0	0	1736	20188	0	280	0	2197	20736	0	0	0	0	2401	0	0	0	0	0	0	180	180	118	6004	2506	723	11864	0	0	0.1071	0.1683	0.1557	0	0	0	2221	180	-24	59	0	0	0	0	0	0	0	0	0	0	0	0	0	41	472	0	99	0	100	14268	
218878												CONF																																																																																																																																																																								2458	0	0	0	50559	176647	38	458	0	19871	175850	0	0	0	0	20970	0	0	351	6270	0	0	528	566	4843	51918	56125	10076	65091	68	0	0.116064	0.198664	0.193302	0	0	0	20404	566	-583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	105555	
219044												CONF																																																																																																																																																																								996	0	0	0	0	14716	0	121	0	2459	14756	0	0	0	0	2580	0	0	0	0	0	0	121	121	120	1435	4083	168	9199	0	0	0.1666	0.2238	0.2133	0	0	0	2459	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11528	
219138												CONF																																																																																																																																																																								2160	0	0	8148	0	40732	0	701	0	7075	38470	0	0	0	0	7077	0	0	0	0	0	0	366	366	422	10535	5926	1273	24186	0	0	0.1761	0.2447	0.232	0	0	0	6711	366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	28921	
219259												CONF																																																																																																																																																																								9553	0	0	2248	13602	132028	0	1125	0	12487	131316	0	0	0	0	13920	0	0	1244	0	0	0	1125	1125	10907	17419	0	3659	105135	0	0	0.097437	0.128008	0.117663	0	0	0	12795	1125	-308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108743	
219343												CONF																																																																																																																																																																								33458	0	0	10022	382109	1069319	0	10723	0	100274	1041787	0	0	0	0	108587	0	0	0	113346	0	0	9234	9234	42831	318763	214367	67014	504062	1687	0	0.0956	0.1473	0.1348	0	0	0	99353	9234	-1751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1489	737233	
219651												CONF																																																																																																																																																																								12463	0	0	0	90326	183784	0	982	0	16556	184322	0	0	0	0	18462	0	0	0	6219	0	0	982	982	4224	91377	29773	3212	60316	291	0	0.094853	0.188788	0.178747	0	0	0	17480	982	-1120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	97792	
219857												CONF																																																																																																																																																																								2004	0	0	1615	9006	19776	0	152	0	2148	20708	0	0	0	0	2384	0	0	0	0	0	0	108	108	1149	11528	2106	798	5273	0	0	0.1099	0.2776	0.265	0	0	0	2276	108	-128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	8588	
220040												CONF																																																																																																																																																																								1819	0	0	0	17628	90932	0	816	0	13648	92096	0	0	0	0	14303	0	0	0	0	0	0	600	600	827	17990	57269	2529	15745	0	0	0.1488	0.2995	0.2869	0	0	0	13703	600	-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	47762	
220059												CONF																																																																																																																																																																								6980	0	0	0	81131	264620	0	2805	0	25596	263801	0	0	0	0	28311	0	0	0	0	0	0	2280	2280	2730	71527	51552	9729	142049	111	0	0.0987	0.1557	0.1431	0.0986	0.143	0.1554	26031	2280	-521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	181861	
220527												CONF																																																																																																																																																																								21963	0	0	0	110484	727133	0	7335	0	64199	713209	0	0	0	0	72015	0	0	1430	83225	-193	0	7335	7335	5611	114245	120999	28297	494100	4170	0	0.0907	0.1157	0.1039	0	0	0	64680	7335	-312	89	35000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	0	0	622632	
220545												CONF																																																																																																																																																																								24778	0	0	5114	105229	675439	0	5523	0	49747	666289	0	0	0	0	56066	0	0	11268	0	0	0	5523	5523	6576	130255	159605	30678	385770	3331	0	0.075857	0.11275	0.101643	0	0	0	50543	5523	-819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	497258	
220844												CONF																																																																																																																																																																								935	0	0	6192	22146	67556	0	255	0	6923	67207	0	0	0	0	5686	0	0	0	172	0	0	255	255	327	28100	15798	2357	22106	0	0	0.082419	0.159223	0.152082	0	0	0	5431	255	-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	35711	
221476												CONF																																																																																																																																																																								7825	0	0	3928	69512	235454	0	2361	0	26065	230541	101	0	0	0	27932	0	0	0	2933	0	0	1754	1754	23583	72588	35198	11658	106704	480	0	0.113597	0.199941	0.187386	0	0	0	26178	1754	-208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	607	139701	
222053												CONF																																																																																																																																																																								3789	0	0	1908	10433	94621	0	727	0	10231	94561	143	0	0	0	8917	0	0	0	0	0	0	727	727	1758	18507	19550	4576	53568	0	0	0.0886	0.1329	0.1221	0	0	0	8190	727	-116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67073	
222147												CONF																																																																																																																																																																								178642	0	0	64638	1562825	7480707	0	113982	0	696376	7437565	225652	0	0	283	701516	20000	0	8805	473179	1534	0	74211	74211	118099	1817625	723296	248618	4868907	27288	0	0.0851	0.119	0.1064	0	0	0	627305	74211	2968	6256	291731	393780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13492	0	42743	5894152	
222156												CONF																																																																																																																																																																								2332	0	0	0	54844	124148	0	726	0	15653	124016	0	0	0	0	16707	0	0	0	0	0	0	726	726	4791	45119	21073	3655	54442	1451	0	0.1289	0.224	0.2142	0	0	0	15981	726	-328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74601	
222446												CONF																																																																																																																																																																								12494	0	0	39950	9683	363376	0	5529	0	34283	354932	0	0	0	0	36611	0	0	0	834	0	0	3574	3574	2383	45447	97735	11826	222135	1157	0	0.0934	0.1289	0.1163	0	0	0	33037	3574	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1955	283979	
222558												CONF																																																																																																																																																																								3275	0	0	561	18379	57313	0	1018	0	4943	56457	0	0	0	0	5575	0	0	0	589	0	0	476	476	276	24748	2963	996	30500	0	0	0.0903	0.1484	0.1357	0	0	0	5099	476	-156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	542	37567	
222754												CONF																																																																																																																																																																								7309	0	0	0	40775	183019	0	2492	0	15196	180517	475	0	0	0	17152	0	0	0	25339	0	0	1782	1782	1529	49681	15336	2964	119229	0	0	0.085144	0.120945	0.10838	0	0	0	15370	1782	-174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	710	141816	
223238												CONF																																																																																																																																																																								5841	0	0	0	33114	85056	0	630	0	9838	84437	32	0	0	0	6482	0	0	14	5528	0	0	598	598	959	38865	10463	1643	31756	0	0	0.0735	0.1356	0.1231	0	0	0	5884	598	-469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	47800	
223322												CONF																																																																																																																																																																								26979	0	0	22909	36588	739034	0	6070	0	58528	720562	0	0	0	0	62807	0	0	10942	39086	0	0	6070	6070	40126	55745	169150	34758	478488	1804	0	0.079	0.1056	0.0954	0	0	0	56737	6070	-382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	594801	
223331												CONF																																																																																																																																																																								15162	0	0	20085	122086	538383	0	3516	0	44026	528362	14597	0	0	0	47062	0	0	0	41791	0	0	3516	3516	9598	167787	57531	24233	306704	0	0	0.0826	0.1198	0.1109	0	0	0	43546	3516	-391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392825	
223452												CONF																																																																																																																																																																								1367	0	0	1850	22159	60175	0	570	0	6191	62725	0	0	0	0	6971	0	0	0	1172	0	0	442	442	427	27835	7596	1325	25400	0	0	0.1041	0.1979	0.1854	0	0	0	6529	442	-338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	35223	
223751												CONF																																																																																																																																																																								1856	0	0	0	7897	47502	0	341	0	6201	48634	0	0	0	0	6597	0	0	0	1734	0	0	341	341	1287	10584	5938	1084	30118	0	0	0.1286	0.1829	0.1734	0	0	0	6256	341	-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36071	
223845												CONF																																																																																																																																																																								1379	0	0	14448	21293	74718	0	494	0	9600	76173	0	0	0	0	9761	0	0	0	0	0	0	494	494	566	28131	25323	3071	21386	0	0	0.1224	0.2459	0.2335	0	0	0	9267	494	-122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39694	
224178												CONF																																																																																																																																																																								19541	0	0	0	1073425	1767655	0	4612	0	164884	1761187	0	0	0	0	129130	0	0	7060	75546	-644	0	4612	4612	38451	993910	231647	68391	467395	0	0	0.072516	0.156274	0.150693	0	0	0	124518	4612	-2312	362	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	612	0	0	826304	
224552												CONF																																																																																																																																																																								846	0	0	763	0	12769	0	83	0	896	12475	0	0	0	0	958	0	0	0	72	0	0	83	83	145	2825	1475	754	8386	0	0	0.0703	0.0975	0.089	0	0	0	875	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9830	
224637												CONF																																																																																																																																																																								7961	0	0	15000	16327	365547	0	3661	0	30479	341612	0	0	0	0	34059	0	0	4292	44145	0	0	3661	3661	2298	38972	65362	17005	262525	3939	0	0.089	0.1041	0.0929	0	0	0	30398	3661	-48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327233	
224655												CONF																																																																																																																																																																								6690	0	0	14712	50760	239314	0	1770	0	16333	230870	132	0	0	0	18492	3206	0	64	21452	0	0	1871	1871	26067	51714	14591	4447	149176	891	0	0.072	0.103	0.0926	0	0	0	16621	1871	-288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179551	
