"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADJ447	RIADJ536	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB527	
22048	36	0	42	20	CONF	226	0	0	72	60	46	0	0	0	0	0	0	0	0	0	0	false	33	0	13	69	13	0	183	37	0	0	74	20	0	70	0	0	Miscellaneous Customer Service Fees			Public Relations/Charitable	Forclosed Property/Repo Expense	Emmerick										
22356	82	0	27	42	CONF	44	0	0	180	90	0	0	0	0	0	0	0	8000	0	0	0	false	54	0	13	67	27	21	283	48	0	187	34	0	128	51	0	0	Investment Referral Fees			Management Fees - Holding Company	Regulatory Fees					Capital Contribution						
22459	17	0	42	5	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	30	0	8	0	18	14	103	30	0	100	37	0	25	41	0	0																
22543	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	49	0	0	0	0	0	27	27	0	0																
22552	23	0	17	18	CONF	20	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	false	10	0	2	0	4	4	10	20	0	1	15	15	0	8	0	0	DATA PROCESSING			EQUIPMENT & SERVICES												
22730	37	0	56	0	CONF	108	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	false	33	0	0	0	0	0	174	27	0	0	0	0	0	47	0	0	Visa Check Card/ATM Fees			Visa Check Card Expenses												
22936	136	0	0	130	CONF	141	0	0	75	874	0	0	0	0	0	0	0	743	0	0	0	false	0	0	0	0	0	0	356	74	0	158	0	0	110	0	0	0	Mortgage Fees			Expense on Other Real Estate Owned	Loss on writedowns of Other Real Estate Owned					Capital Injection from Parent Company						
22954	0	0	0	0	CONF	0	0	0	28	32	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	28	89	0	0	0	0	0	0	0	0	0				LOAN COLLECTION EXPENSE	PROVISION FOR OREO LOSSES											
23045	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0																
23241	0	0	0	2007	CONF	4371	686	256	1842	1159	848	0	0	0	0	0	0	0	0	0	0	false	696	0	0	0	0	627	0	0	0	2724	0	1485	762	880	0	0	Premiums on sale of deposits	Ren equipment leased	Total credit card income	Total loan expense	OREO expense	Low income housing project operating losses	43352									
23456	40	0	0	0	CONF	100	30	0	69	58	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	INSURANCE DEATH BENEFIT	EDP - PROCESSING FEES		SERVICE CHARGES	OREO/REPO EXPENSES											
23504	597	0	139	169	CONF	225	62	573	286	0	123	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	58	287	0	0	349	273	0	179	182	0	0	Merchant Income	Wire Transfer	Tittle Insurance Brokers Fees	System Services		Insurance Expense										
23540	53	0	0	0	CONF	103	0	0	138	36	0	0	0	0	0	0	0	0	0	0	0	false	26	0	0	0	0	0	65	0	0	121	0	0	30	37	0	0	Mortage Servicing Release Fees			Outside Services	Correspondent bank fees											
23643	0	0	32	0	CONF	59	0	0	36	42	0	0	0	0	0	0	0	0	0	0	0	false	29	0	0	0	0	85	54	0	0	0	0	0	44	0	0	0	loan processing fees			ORE write down	ORE operating cost	Provision for FDIC assessment										
23755	72	58	0	0	CONF	0	0	0	36	37	53	0	0	0	0	0	0	0	0	0	0	false	30	0	0	0	0	0	196	0	0	52	55	0	0	36	0	0				Insurance	Exam fees	OREO expense										
23812	728	0	0	977	CONF	504	-689	230	871	1746	478	0	0	0	0	0	0	0	0	170	0	false	0	0	0	0	0	333	1182	0	0	0	1099	1762	499	763	0	0	Operating Lease Rental Income	Loss on valuation of long lived assets	Commissions and Fees	Management Fee	Other Real Estate Owned expense	PA Shares Tax						Unfunded Commitments				
24006	71	0	205	0	CONF	32	28	0	90	181	76	0	0	0	0	0	0	0	0	0	0	false	134	0	0	0	0	99	141	130	0	0	192	0	0	118	0	0	Other Operating Income	Misc Fees and Commissions		Contributions	Other Operating Expense	Insurance Other than Bank Building										
24453	70	0	0	0	CONF	691	43	0	142	271	161	0	0	0	0	0	0	2500	0	0	0	true	0	0	0	0	0	0	210	0	0	61	0	0	0	0	0	0	referral fees	rental payment credit		software expense	travel expense	foreclosure repossess & collections exp				capital injection from parent company				ri-e 2o recruiting expense = $65M		
24659	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0																
24668	63	26	63	0	CONF	8	4	0	87	35	0	0	0	0	0	0	0	0	0	0	0	false	29	5	27	0	18	48	112	23	0	3	55	39	63	70	0	0	Wire Transfer Fees	Collection Fees		Software Maintenance	Service Charges										12/31/09 Teller Over/Short expensed-Actually A/B Cash (Asset)-Reclassified	
24855	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
24949	90	97	0	245	CONF	76	0	0	254	138	102	0	0	0	0	0	0	0	0	0	0	false	152	0	63	67	34	32	0	138	0	128	0	0	0	133	0	0	Miscellaneous			Other Loan Expense	OCC Assessment	OREO Expense										
25357	50	3	3	12	CONF	250	10	0	129	188	0	0	0	0	0	0	0	0	0	0	0	false	15	0	10	0	3	0	67	20	0	0	0	30	0	0	0	0	Computer Service	Misc.		Fees	Misc.											
25647	3	0	0	81	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	7	9	86	0	0	0	0	0	0	0	0	0																
26149	22	0	30	2	CONF	0	0	0	22	11	19	0	0	0	0	0	0	0	0	0	0	false	10	0	7	0	4	1	54	15	0	0	4	0	19	0	0	0				Internet Banking Expense	Telephone Expense	Correspond Bank Service Chg										
26242	130	0	98	0	CONF	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	74	0	0	187	46	231	0	72	0	45	91	0	125	139	0	0	Gain on sale of fixed assets															
26457	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0																
26765	86	0	0	350	CONF	0	0	0	220	0	0	0	0	0	0	0	0	6950	0	0	0	true	0	0	0	0	0	32	341	0	0	0	77	223	0	172	0	0				Other real estate owned expenses						Capital contributions from parent holding company				To reclassify loans maturities.		
26859	111	0	0	200	CONF	30	0	0	91	94	182	0	0	0	0	0	0	0	0	0	0	false	81	0	0	0	33	54	322	0	0	44	0	0	0	172	0	0	wire transfer fees			loan expense	insurance expense	ore expense										
26916	187	0	30	67	CONF	126	30	0	1141	348	0	0	0	0	0	0	0	0	0	-97	0	false	92	0	53	0	0	38	166	90	0	521	56	58	74	151	0	0	FFA Income	Gain on sold mtgs - Reverse Mtg		Management Fees	FFA Expense	FICO Expense										
27548	211	5	75	39	CONF	-53	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	false	134	0	54	150	21	71	967	151	41	696	60	248	377	148	0	0	loss on mortgage derivatives			transportation												
27614	57	0	0	0	CONF	39	50	0	158	185	64	0	0	0	0	0	0	0	0	0	0	false	131	0	0	100	30	0	377	70	0	332	106	0	0	111	0	0	INFINEX INCOME	OTHER SERVICE FEE INCOME		LOAN / ORE EXPENSE	FRANCHISE / OTHER TAXES	MISC OTHER OPERATING EXPENSES										
27847	97	0	53	24	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	73	0	20	94	26	257	79	148	0	0	38	13	153	136	0	0																
28152	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
28255	41	0	67	0	CONF	0	0	0	37	35	51	0	0	0	0	0	0	4050	0	0	0	false	49	0	0	0	0	0	124	40	0	83	32	0	0	35	0	0				OREO expense	OCC examination fees	Debit card processing expense				Capital contribution						
28349	25	16	14	6	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	26	0	7	0	1	5	4	35	0	41	9	1	36	74	0	0																
28406	180	0	219	279	CONF	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	579	0	123	443	0	0	152	129	169	0	0	0	0	Other Miscellaneous Income (Includes Comm of Mass 2007 St Tax Refund)															
28572	0	201	0	0	CONF	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	60	0	0	0	33	0	0	0	0	0					Reo Exp											
28732	31	0	0	0	CONF	30	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	129	0	0	0	0	50	0	0	0	0	Visa Checkcard income			Benefit Plan Expense												
29104	198	0	148	163	CONF	73	0	0	66	43	594	0	0	0	0	0	0	0	0	0	0	false	162	0	36	529	42	227	680	153	0	0	195	330	130	223	0	0	L/C FEE INCOME			FEE EXPENSE CDARS	OREO EXPENSE	REPO AGREEMENT REPURCHASE FEE										
29636	289	0	0	0	CONF	51	104	0	242	232	138	0	0	0	0	0	0	0	0	0	0	false	188	0	0	220	0	0	0	226	0	558	173	0	276	277	0	0	Non-Customer check cashing fee	Mortgage Loan Department Income		Loan Collection Expense	SERP Plan Expense	Travel & Convention										
29953	0	0	0	0	CONF	968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	5850 Life Insurance Proceeds															
30052	23	0	7	3	CONF	81	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	1	0	1	13	71	14	0	0	11	7	28	13	0	0	Mortgage Premium Fees	Mortgage Origination Fees														
30258	162	121	0	429	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	87	35	458	0	0	0	0	0	0	241	0	0	0																
30418	93	0	0	40	CONF	0	0	0	58	31	-276	0	0	0	0	0	0	0	0	0	0	false	61	0	0	0	0	0	337	0	0	0	168	0	0	0	0	0				Travel and entertainment	Banking assessments	Unrealized gain on embedded derivative on CPI indexed bonds										
30502	572	0	0	125	CONF	141	51	32	406	236	125	0	0	0	0	0	0	0	0	0	0	false	143	0	54	0	48	95	0	0	0	595	0	172	286	263	0	0	Recovery of prior year loan workout expense	Cash management fee income	Wire transfer fees	Software maintenance, expense and amortization	Outsourced professional services	Contributions										
30650	0	30	0	72	CONF	84	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	11	0	135	37	0	0	0	70	0	0	0	0	Data Processing fees			Oreo Expense												
30810	0	0	0	0	CONF	143909	0	0	775494	0	0	0	0	0	0	0	0	275000	0	0	0	false	0	0	0	0	0	0	0	0	0	479901	0	0	0	0	0	0	Net credit card fee income			Servicing fees paid to affiliates						Capital contribution						
31134	0	0	0	0	CONF	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	false	31	0	0	0	0	31	242	35	0	0	57	0	0	25	0	0				Misc Servicing												
31255	0	0	88	60	CONF	34	0	0	42	40	51	0	0	0	0	0	0	0	0	0	0	false	0	0	0	153	0	0	191	69	0	0	84	58	0	60	0	0	other income			item procesing	computer software expense	correspondent bank chgs										
31657	0	0	0	0	CONF	0	0	0	33	24	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	83	196	32	0	0	16	5	0	33	0	0				Insurance Expense	Computer Tech Services											
31826	0	0	93	0	CONF	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	false	44	0	0	0	0	0	0	86	0	121	52	0	75	45	0	0				Other Taxes												
31835	0	0	51	0	CONF	0	0	0	34	26	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	159	0	39	0	0	0	0	47	29	0	0	0	0				Travel	Charge for Account Services											
32234	22	0	15	6	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	0	6	7	86	17	0	31	13	0	20	0	0	0																
32766	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0																
33147	75	33	0	0	CONF	306	0	0	146	89	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	27	0	228	61	0	0	100	0	0	58	0	0	Data Processing Fees			ORE Expenses	Internet / Network Expenses											
33259	0	0	0	0	CONF	510	68	32	1970	1052	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	40	0	371	0	0	163	0	0	161	0	0	0	Affiliate Bank Data Processing Charges	Other Miscelaneous Income	Affiliate Non-Data Processing Charges	OREO Expense	Collection Expense											
33268	40	0	14	6	CONF	77	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	false	31	0	0	7	0	0	86	32	0	85	72	34	52	21	0	0	MORTGAGE LOAN FEES			ANALYSIS/SERVICE CHARGE EXPENSE												
33727	0	0	0	124	CONF	42	0	0	124	131	416	0	0	0	0	0	0	0	0	0	0	false	135	0	0	114	44	237	344	73	0	0	0	127	0	191	0	0	Fees Commissions & Miscellaneous			PC Banking Expenses	Dues and Subscriptions	Foreclosure Expenses										
33754	7	0	17	17	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	11	0	0	0	5	20	0	33	0	0	0	0	0	0	0	0																
33839	5	0	14	2	CONF	1	0	0	34	2	0	0	0	0	0	0	0	0	0	0	0	false	7	0	1	0	3	6	44	9	0	0	6	0	1	3	0	0	Miscellaneous			Misc & Visa Card Loss	School & Conferences											
33857	28	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	false	0	0	0	0	0	0	0	47	0	0	0	0	0	33	0	0										Capital infusion						
34153	0	542	0	463	CONF	741	0	0	838	0	0	0	0	0	0	0	0	0	0	25	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Financial Monitoring, Processing, Servicing			Expenses Relating to Other Real Estate Owned								Adjust the Allowance for Off-Balance Sheet Credit Exposure				
34359	0	0	0	0	CONF	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	40	0	0	29	0	0	0	0	0	0	0	0	0				Contributions and Charities												
34425	66	0	0	0	CONF	359	79	32	65	269	77	0	0	0	0	0	0	0	0	0	0	true	62	0	0	0	26	163	168	0	0	0	0	0	60	86	0	0	VISA MISCELLANEOUS INCOME	SECONDARY MARKET BROKERAGE INCOME	GAINS ON SALE OF OTHER REAL ESTATE	DEBIT CARD EXPENSE	VISA PROCESSING EXPENSE	BANK FRANCHISE TAX								MANAGEMENT FEES TO HOLDING COMPANY IN THE AMOUNT OF 153 IS TO BE INCLUDED IN OTHER NON-INTEREST EXPENSE SECTION RI-E2		
34434	84	0	17	55	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	40	0	0	0	9	101	149	21	0	0	21	0	79	89	0	0																
34452	0	0	0	39	CONF	31	43	0	31	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	FNIA-FAIR MARKET RENT	ICA-FAIR MRKET RENT		ICA EXPENSE												
34537	1500	279	0	1320	CONF	162	879	0	565	0	0	0	0	0	0	0	0	38000	0	0	0	false	0	0	136	0	193	253	3728	0	0	1538	0	1731	0	801	0	0	Loan Late Fees	Merchant Income		OREO Expense						Investment of $38,000,000 in Seacoast National by Seacoast Banking Corp.						
34555	18	61	38	19	CONF	0	0	0	34	100	0	0	0	0	0	0	0	0	0	0	0	false	34	0	5	77	20	11	105	43	0	45	16	5	0	11	0	0				Donations	Deferred Compensation &  Insurance Expense											
34742	56	48	0	60	CONF	45	71	0	365	66	98	0	0	0	0	0	0	0	0	0	0	false	57	0	0	91	0	189	0	56	0	0	71	56	0	70	0	0	Loan Preparation fees	Lenders Fees		ORE Expense	Sofware Depreciation	Bank Owned Life Insurance										
34836	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0																
35057	23	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-9	0	0	0	0	105	0	0	71	0	0	0	0	0	0															2009 Material Errors Correction	
35301	0	0	0	50112	CONF	163980	107114	48932	297953	97425	75000	0	0	0	0	0	0	-10745	-5509	1029	79	true	0	0	0	0	0	0	0	0	0	0	0	0	0	61120	0	26515	Accounting services outsourcing	Trade execution services fees	State Street Global Markets processing fees	Transaction processing services	Professional services fees	Securities lending charge				Income tax expense related to stock awards	Minimum pension adjustments	Transfer in and translation adjustment from Intesa acquisition	Reduction of an allowance on commercial real estate loan	5. Other transactions with parent holding company (from Schedule RI-A, item 11): Deferred tax related to performance awards: $(3,664).		
35570	2347	0	522	0	CONF	0	0	0	659	0	0	0	0	0	0	0	0	5500	0	0	0	false	0	0	0	1180	0	265	2906	1279	0	55	0	788	0	0	0	0				Insurance Premiums						Equity Benefit Plan Allocation						
35646	4	0	7	2	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	7	0	1	14	6	5	43	7	0	0	2	0	4	11	0	0																
35842	36	0	27	22	CONF	58	0	0	37	35	0	0	0	0	0	0	0	0	0	0	0	false	24	0	0	16	5	12	211	27	0	0	15	13	8	48	0	0	FNMA PREMIUM/DISCOUNT			Contributions	Loss on impaired value of stock Independend Bankers Bank, Springfield, IL											
36054	0	0	0	0	CONF	2862	839	0	396	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	428	0	0	617	0	0	1872	225	0	0	MERCHANT DISCOUNT INCOME	GAIN ON SECURITIES		INCOME SHARED WITH OTHERS - MERCHANT												
36344	94	0	35	47	CONF	0	0	0	89	127	113	0	0	0	0	0	0	0	0	0	0	false	69	0	0	177	0	47	231	71	0	268	167	0	156	72	0	0				Insurance Expense	Other Real Estate Expense	Software Maintenance										
36456	0	0	49	0	CONF	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0				Lodging and Travel												
36858	0	0	0	76	CONF	175	0	0	277	68	55	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	351	0	0	0	0	0	0	0	0	0	DEBIT/ATM CARD FEES			HOLDING COMPANY MGMT FEES	DEBIT CARD EXPENSE	OUTSIDE SERVICE FEES										
36933	0	0	0	141	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	80	0	0	0	55	44	0	94	0	0																
37051	9	0	15	0	CONF	0	0	0	7	13	0	0	0	0	0	0	0	0	0	0	0	false	12	0	0	17	0	0	6	13	0	8	14	0	13	21	0	0				EDUCATION EXPENSE	TOTAL OTHER INSURANCE											
37341	0	0	0	0	CONF	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	44	0	0	0	0	0	0	34	0	0	0	0	0				Other Real Estate Expense												
37378	0	0	0	0	CONF	115	0	0	86	72	43	0	0	0	0	0	0	0	0	0	0	false	27	0	0	0	0	0	144	0	0	71	49	0	40	0	0	0	MERCHANT VISA FEES			MERCHANT VISA EXPENSE	B&O TAX	INTERCOMPANY MGT EXPESE										
37435	190	56	101	78	CONF	0	0	0	339	450	0	0	0	0	0	0	0	0	0	0	0	false	243	0	0	0	78	178	297	257	0	121	167	100	256	19	0	0				Deposit premium amortization	ORE expense											
37640	542	0	0	0	CONF	0	0	0	382	550	0	0	0	0	0	0	0	0	0	0	0	false	192	0	113	361	0	168	724	441	0	729	0	554	0	331	0	0				Collection Expense	Insurance Expense											
37659	2	0	6	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	13	0	3	0	1	3	45	16	0	3	13	12	0	6	0	0																
37743	28	0	33	37	CONF	18	7	0	29	37	33	0	0	0	0	0	0	0	0	50	0	false	13	0	3	0	5	20	127	20	0	0	9	15	0	5	0	0	Other Loan Fee Income	Other Commissions, Service Charges 7 Fees		Investment & Correspondent Fees	Dues, Subscriptions, Education, Meals & Education	Courier, insurance, Secondary Market & Other Fees						Provision for Loan Loss Allowance on off-balance sheet credit exposures RC-G-3				
37949	0	0	26	0	CONF	63	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	false	25	0	0	105	0	0	186	0	0	0	0	0	0	0	0	0	Debit card income			Other real estate												
38535	0	0	0	0	CONF	59	0	0	245	335	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	188	35	58	220	65	0	232	127	122	0	78	0	0	Exchange			EDP Software	Loan Expense					`						
38740	44	0	41	22	CONF	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	false	32	0	0	51	0	0	96	38	0	144	43	0	0	58	0	0				General Insurance												
39327	82	0	95	45	CONF	29	0	0	37	46	62	0	0	0	0	0	0	0	0	0	0	false	85	0	0	85	58	63	146	0	0	87	0	0	99	54	0	0	Merchant rebates			Club program expense	State banking commission assessment	Foreclosure & OREO expense										
39420	525	0	0	0	CONF	0	0	0	768	562	0	0	0	0	0	0	0	0	0	0	0	false	241	0	0	345	0	359	544	278	0	933	385	304	422	423	0	0				Loan Collection Expense	Ohio Corporate Franchise Tax Expense											
39475	0	0	0	597	CONF	248	0	0	6623	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	497	0	0	0	0	0	1665	0	970	683	0	0	0	credit card agent fee income			ORE expenses												
39756	289	0	81	0	CONF	338	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	107	0	228	419	0	0	0	0	0	130	0	0	0	other operating income			net losses not on loans												
40033	14	0	7	7	CONF	0	0	0	21	19	0	0	0	0	0	0	0	0	0	0	0	false	12	0	0	52	9	66	2	39	0	0	15	78	49	21	0	0				Insurance	Statement out source											
40350	0	0	0	0	CONF	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Management Fees												
40707	54	0	49	0	CONF	0	0	0	40	57	0	0	0	0	0	0	0	0	0	0	0	false	82	0	0	0	0	54	0	60	0	135	0	0	125	73	0	0				OCC Fees	CDI Amort - Springfield											
40855	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0																
41245	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
41553	14	0	0	0	CONF	24	6	0	15	11	18	0	0	0	0	0	0	0	0	0	0	false	16	0	3	0	6	18	1	26	0	39	6	0	25	12	0	0	ATM Surcharge	Other Income		Fees - OK State Banking Dept.	Fees - Other Outside Services	Bank Service Charges										
41629	0	0	52	37	CONF	0	0	0	94	102	0	0	0	0	0	0	0	0	0	0	0	false	47	0	0	0	0	0	0	59	0	0	48	0	52	61	0	0				Professional Fees	Sales and Franchise Taxes											
41647	0	0	0	0	CONF	44	0	0	2950	477	0	0	0	0	0	0	0	0	0	0	0	false	0	0	68	36	47	89	749	0	0	539	0	850	0	0	0	0	Other service fee income			First Banking Center administration fees	Other real estate owned expenses											
41759	5	1	7	19	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	3	0	0	0	3	2	0	8	0	0	0	0	0	0	0	0																
41825	0	0	35	0	CONF	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	false	31	0	25	0	29	0	0	22	0	95	42	0	89	29	0	0						LICENSE AMORTIZATION										
41937	0	0	25	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
41955	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
42037	0	0	34	0	CONF	161	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	Refunds Income Tax 2006, 2007, 2008, 2009			State Excise Tax												
42055	0	0	0	75	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	42	0	0	60	0	0	0	0	0																
42354	52	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	34	0	0	104	0	0	0	45	0	0	0	0	0																
42420	1670	0	0	0	CONF	1367	523	0	4341	1717	6280	0	0	0	0	0	0	-5	0	0	0	true	0	0	592	2558	0	451	2554	0	0	5006	0	0	0	0	0	0	Letter of Credit Fees	Consulting Fee		Interco Banking Svcs	Collection & Repo Exp	Interco Data Processing				Minority noncontrolling income (loss)				Interco Professional Svcs $3832, Other Professional Fees $1422, Pa Shares Tax $2482, Writedown of Asset $2,228		
42448	151	0	136	0	CONF	35	76	77	78	86	0	0	0	0	0	0	0	0	0	0	0	false	140	0	35	0	37	201	245	142	0	355	0	126	324	118	0	0	Real estate loan origination fees	Consumer loan processing fees	Affiliate management fees	OCC Exam assessment	Federal Reserve and other bank charges											
42457	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
43052	0	0	0	27	CONF	0	0	0	41	34	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	68	0	0	0	0	0	0	92	0	0	0	0	0				ORE Expenses	Collection Expense											
43351	8	0	4	0	CONF	0	0	0	36	0	0	0	0	0	0	0	0	220	0	15	0	false	0	0	0	0	0	0	15	6	0	0	6	8	2	3	0	0				AMORTIZATION						CAPITAL CONTRIBUTION FROM PARENT HOLDING COMPANY		Adjust ALLL				
43454	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
43511	0	0	0	0	CONF	84	26	0	191	436	209	0	0	0	0	0	0	0	0	0	0	false	0	0	0	204	28	33	717	0	0	380	0	0	150	0	0	0	Merchant Program Commissions	Letter of Credit Fees		PA Shares Tax	Merger & Acquisition	Net OREO, Repossed Assets, Foreclosure Exp										
43744	0	26	0	37	CONF	31	0	0	56	294	41	0	0	0	0	0	0	4500	0	0	0	false	0	0	0	0	0	0	67	38	0	0	0	108	0	0	0	0	BOLI income			OREO Expense	OREO Write downs	License Fees Expense				Additional Capital Investment						
43856	0	0	0	0	CONF	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0				FDIC assessment												
43959	36	0	35	0	CONF	51	0	0	82	35	31	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	133	27	0	0	27	0	0	63	0	0	Debit Card Income			Investment Service Fees	Debit Card Expenses	Teller/Operations Losses										
44040	0	0	78	75	CONF	0	0	0	41	40	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	106	0	0	306	35	0	0	0	0	0	0	0	0				Comptroller Fee	OREO											
44433	0	0	0	316	CONF	35	0	0	125	290	184	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	341	0	0	0	176	154	0	109	0	0	Wealth Management Fees			Office Monthly Expenses	OCC Expenses	Loans Assumption Costs										
