"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD4635	RIAD4815	RIADB522	
	ALLL_AMT	PROVISION FOR CREDIT LOSSES	RECOVERIES CREDITED TO RESERVES	LOSSES CHARGED TO RESERVE	CHG IN ALLOW FOR LN&LS LOSS/ADJUSTMT	BEGIN BALANCE (MOST RECENT) IN ALLL	
702612	3227	0	1	0	0	3226	
702658	1142	25	0	67	0	1184	
702751	446	18	1	4	0	431	
702836	398	0	2	4	0	400	
702854	798	109	29	62	0	722	
702911	2068	30	11	26	0	2053	
702966	200	30	12	42	0	200	
703039	211	0	10	2	0	203	
703141	2031	100	27	17	0	1921	
703310	851	0	2	16	0	865	
703347	544	0	3	31	0	572	
703440	2210	50	16	82	0	2226	
703552	41	2	0	12	0	51	
703767	2253	463	38	295	0	2047	
704326	600	90	8	100	0	602	
704447	551	15	10	29	0	555	
704559	2188	75	46	8	0	2075	
704737	517	0	0	0	0	517	
704755	162	5	1	0	0	156	
704906	902	12	3	0	0	887	
704942	304	0	0	0	0	304	
705444	834	45	19	1	0	771	
705453	381	0	0	0	0	381	
705556	1295	30	23	18	0	1260	
705565	272	18	9	14	0	259	
705958	543	15	6	0	0	522	
706030	126	6	17	1	0	104	
706058	213	0	5	1	-19	228	
706067	1172	0	32	0	0	1140	
706151	362	39	2	0	0	321	
706236	759	50	20	3	0	692	
706254	1333	183	24	108	0	1234	
706366	1795	125	1	16	0	1685	
706450	204	12	26	19	0	185	
706656	225	15	0	15	0	225	
707055	874	10	7	57	0	914	
707354	3613	81	1	7	0	3538	
707840	316	15	2	22	0	321	
708052	398	14	0	0	0	384	
708137	846	70	2	42	0	816	
708164	438	30	27	8	0	389	
708333	452	30	8	1	0	415	
708379	752	18	0	35	0	769	
708454	1393	60	6	32	0	1359	
708753	314	15	3	12	0	308	
709031	1186	105	2	4	0	1083	
709125	3449	18	4	4	0	3431	
709143	1133	75	8	62	0	1112	
709358	774	50	1	25	0	748	
709451	869	6	32	19	0	850	
709554	472	0	150	9	0	331	
709602	4788	30	25	0	0	4733	
709639	1348	30	5	22	0	1335	
709648	956	74	6	10	0	886	
709675	1090	0	35	115	0	1170	
709956	239	8	2	6	0	235	
710176	486	55	1	15	0	445	
710251	540	-10	8	10	0	552	
710859	1441	75	2	113	0	1477	
711472	8899	750	198	921	0	8872	
711520	504	18	9	39	0	516	
711548	1215	15	2	13	0	1211	
711753	737	0	0	2	0	739	
711801	1084	-22	5	0	0	1101	
711865	392	80	1	95	0	406	
711959	72	8	1	2	0	65	
712004	4139	0	10	53	0	4182	
712031	3084	165	5	152	0	3066	
712059	1501	31	1	2	0	1471	
712648	502	0	74	67	100	395	
712750	612	60	1	0	0	551	
712956	753	60	6	16	0	703	
713038	450	0	16	41	0	475	
713047	386	9	0	0	0	377	
713140	819	0	2	19	0	836	
713252	254	3	1	0	0	250	
713476	1062	129	0	60	0	993	
713926	1207	114	23	34	0	1104	
714165	175	9	7	2	0	161	
714361	2015	0	30	30	0	2015	
714437	314	17	7	78	0	368	
714558	479	10	0	29	0	498	
714718	1271	0	38	158	0	1391	
714811	1489	210	12	0	0	1267	
714839	1017	10	2	0	0	1005	
714978	1123	30	0	2	0	1095	
715032	618	5	4	13	0	622	
715050	1089	90	14	37	0	1022	
715144	619	5	4	8	0	618	
715340	852	48	9	18	0	813	
715630	3139	0	50	129	0	3218	
715751	241	1	7	1	0	234	
715809	5368	307	16	83	0	5128	
716413	12761	1750	1358	3007	0	12660	
716440	606	30	4	15	0	587	
716459	333	0	1	0	0	332	
716552	216	32	0	0	0	184	
716655	1072	30	38	6	0	1010	
716833	10362	225	133	357	0	10361	
716851	441	0	0	0	0	441	
716954	155	6	4	0	0	145	
717232	207	6	13	0	0	188	
717241	1918	0	10	9	0	1917	
717513	825	80	58	174	0	861	
717737	3138	84	2	37	0	3089	
717746	9840	121	78	118	0	9759	
717867	302	0	2	0	0	300	
717924	7371	150	38	101	0	7284	
718051	1278	-7	75	20	0	1230	
718079	453	81	5	26	0	393	
718145	2965	220	47	141	0	2839	
718275	1407	0	89	63	0	1381	
718538	875	75	70	77	0	807	
718547	931	87	15	65	0	894	
718556	254	0	4	0	0	250	
718930	1101	30	1	3	0	1073	
719030	172	0	6	4	0	170	
719058	203	3	1	8	0	207	
719441	90	25	0	0	0	65	
719610	1099	90	85	21	0	945	
719656	1300	84	28	52	0	1240	
719955	906	83	5	0	0	818	
719964	472	17	3	1	0	453	
720045	382	0	0	0	0	382	
720157	324	5	11	13	0	321	
720166	329	248	2	326	0	405	
720344	621	0	8	1	0	614	
720465	2107	75	9	0	0	2023	
720746	966	9	23	16	0	950	
720858	1262	0	4	119	0	1377	
720951	253	136	0	203	0	320	
721350	435	30	22	74	0	457	
721659	404	18	0	12	0	398	
721752	565	25	52	0	0	488	
721800	7512	-1411	48	485	0	9360	
721949	1058	25	11	5	0	1027	
722227	433	54	32	0	0	347	
722432	1093	60	21	115	0	1127	
722450	617	0	7	2	0	612	
722544	10486	240	17	67	0	10296	
722816	6101	255	51	0	0	5795	
723037	2500	71	27	107	0	2509	
723112	286372	19621	7769	29422	13089	275315	
723158	556	0	0	0	0	556	
723309	1773	25	1	5	0	1752	
723354	35638	2690	1480	4779	-2736	38983	
723550	213	11	0	2	0	204	
723653	449	15	4	7	0	437	
723710	1707	120	15	60	0	1632	
723747	216	0	0	0	0	216	
723756	190	15	4	1	0	172	
723822	915	30	11	20	0	894	
723868	367	0	0	1	0	368	
723943	854	0	1	0	0	853	
724052	857	13	13	7	0	838	
724230	726	55	0	45	0	716	
724351	1442	90	0	13	0	1365	
724548	282	15	3	4	0	268	
724557	458	143	1	55	0	369	
724744	919	30	27	54	0	916	
724753	281	13	2	33	0	299	
724847	3562	135	3	9	0	3433	
724940	86	0	0	0	0	86	
725077	162	6	0	0	0	156	
725376	256	0	0	15	0	271	
725611	1310	25	8	18	0	1295	
725732	4014	72	35	98	0	4005	
725741	655	59	6	47	0	637	
725826	563	8	10	21	0	566	
725844	129	6	2	0	0	121	
725853	311	42	5	2	0	266	
726234	716	42	0	21	0	695	
726346	9452	475	61	230	0	9146	
726355	194	8	3	0	0	183	
726458	350	11	4	15	0	350	
726467	538	60	23	81	0	536	
726757	703	30	4	3	0	672	
726953	574	40	5	3	0	532	
727156	225	0	4	1	0	222	
727343	273	-224	234	5	0	268	
727455	1060	90	0	0	0	970	
727530	396	51	21	49	0	373	
727950	77	1	0	0	0	76	
728340	715	45	63	307	0	914	
728443	30922	1627	419	288	0	29164	
728452	294	7	0	4	0	291	
728733	375	21	17	16	0	353	
728742	4117	156	69	95	0	3987	
728779	215	10	8	2	0	199	
728854	76742	963	2108	5424	-14	79109	
728948	2241	0	14	33	0	2260	
728957	714	30	9	6	0	681	
729011	498	43	10	50	0	495	
729057	445	60	1	24	0	408	
729132	1929	163	3	0	0	1763	
729310	1336	121	3	62	0	1274	
729440	350	9	0	15	0	356	
729459	519	6	1	0	0	512	
729637	1853	0	11	16	0	1858	
729842	465	0	11	16	0	470	
729945	659	46	15	70	0	668	
730213	1141	36	4	20	29	1092	
730268	22298	6000	676	3804	0	19426	
730446	525	19	3	0	0	503	
730745	78	0	0	0	0	78	
730754	102	6	1	1	0	96	
730857	349	24	1	0	0	324	
731050	1083	73	7	43	0	1046	
731247	10084	210	148	426	0	10152	
731313	5516	90	48	43	0	5421	
731443	969	10	3	18	0	974	
731957	58	0	0	0	0	58	
732253	305	15	6	18	0	302	
732365	85958	25000	4335	12901	0	69524	
732459	281	25	2	0	0	254	
732570	1147	140	0	0	0	1007	
732637	420	296	21	215	0	318	
732730	657	120	20	234	0	751	
732758	1280	30	0	0	0	1250	
732918	2890	93	11	93	0	2879	
732945	584	17	0	0	0	567	
732954	137	10	4	10	0	133	
733045	779	0	7	13	0	785	
733054	515	80	5	781	0	1211	
733447	165	0	0	0	0	165	
733531	1064	83	1	13	0	993	
733540	123	12	0	4	0	115	
733559	249	12	10	4	0	231	
733661	2504	506	63	569	0	2504	
733755	315	0	7	7	0	315	
733951	737	0	5	2	0	734	
734051	163	9	0	0	0	154	
734248	1276	398	4	327	0	1201	
734350	1025	240	17	122	0	890	
734538	410	0	0	0	0	410	
734565	41	0	0	0	0	41	
734613	1402	7	3	44	0	1436	
734855	217	3	0	9	0	223	
734949	279	1	1	0	0	277	
735049	231	0	4	0	0	227	
735058	5250	815	105	723	0	5053	
735067	86	0	1	6	0	91	
735142	245	9	7	8	0	237	
735357	91	6	0	1	0	86	
735414	137	4	7	11	0	137	
735441	2440	140	19	221	0	2502	
735656	389	0	0	0	0	389	
735768	2002	133	0	100	0	1969	
735852	1581	50	3	16	0	1544	
736158	206	0	1	0	0	205	
736206	4609	225	75	66	0	4375	
736309	113006	10500	1693	14426	0	115239	
736448	4044	450	173	366	0	3787	
736550	452	18	1	0	0	433	
736662	146	0	1	2	0	147	
736877	2916	110	105	96	0	2797	
737436	2642	0	181	74	-51	2586	
737548	2303	150	36	177	0	2294	
737632	1397	-23	25	2	0	1397	
737753	793	0	4	74	0	863	
737959	202	0	8	11	0	205	
738013	2568	325	19	330	0	2554	
738040	3038	65	7	84	588	2462	
738143	1310	50	7	7	0	1260	
738255	553	0	0	0	0	553	
738303	2195	0	10	1	0	2186	
738367	2757	140	25	74	0	2666	
738545	1181	225	36	140	0	1060	
738611	186	3	0	0	0	183	
738657	168	5	2	5	0	166	
738769	1841	70	6	9	0	1774	
739159	57	0	0	0	0	57	
739346	129	3	0	0	0	126	
739355	195	12	0	5	0	188	
739430	802	55	24	81	0	804	
739560	8062	113	18	157	0	8088	
739832	168	18	0	1	0	151	
739850	291	0	0	1	0	292	
740043	2468	84	27	14	0	2371	
740249	160	0	0	1	0	161	
740258	40	0	0	4	0	44	
740931	9519	1698	28	263	0	8056	
741068	358	0	3	7	0	362	
741152	258	71	15	55	0	227	
741330	2485	130	144	387	0	2598	
741358	199	0	0	0	0	199	
741545	8398	172	240	322	0	8308	
741639	171	5	0	0	0	166	
741648	264	6	5	31	0	284	
741657	1123	15	6	0	0	1102	
741844	463	23	0	0	0	440	
741956	214	0	6	1	0	209	
742056	391	30	7	9	0	363	
742225	478	0	1	0	0	477	
742355	333	8	0	0	0	325	
742542	535	17	1	25	0	542	
742560	3703	0	0	0	0	3703	
742636	742	30	7	26	0	731	
742944	666	45	1	248	0	868	
743053	390	23	18	9	0	358	
743455	427	23	59	0	0	345	
743651	131	0	2	0	0	129	
743679	1252	103	1	58	0	1206	
743857	762	30	3	18	0	747	
743950	209	8	1	2	0	202	
744144	849	38	1	3	0	813	
744238	913	45	27	45	0	886	
744256	2729	60	21	50	0	2698	
744854	763	130	19	88	0	702	
745150	89	0	0	0	0	89	
745347	917	18	0	18	0	917	
745570	1523	105	30	26	0	1414	
745646	832	10	5	6	0	823	
745954	97	0	0	0	0	97	
746054	462	0	1	8	0	469	
746157	294	10	3	0	0	281	
746223	1023	30	1	8	0	1000	
746344	395	0	0	0	0	395	
746429	539	12	5	28	0	550	
746513	2632	101	1	48	0	2578	
746755	254	0	3	9	0	260	
746942	277	-10	11	3	0	279	
747051	707	23	7	28	0	705	
747257	286	15	15	22	0	278	
747435	1254	56	12	94	0	1280	
747743	344	130	1	119	0	332	
747846	203	9	0	3	0	197	
748254	1688	120	6	151	0	1713	
748357	106	10	1	5	0	100	
748441	763	0	16	72	0	819	
748647	1276	60	0	0	0	1216	
748964	537	0	9	9	0	537	
749046	10347	0	163	707	0	10891	
749121	5906	226	12	138	0	5806	
749242	11068	1125	109	702	0	10536	
749550	35	5	1	3	0	32	
749569	3782	395	0	174	0	3561	
749635	4193	885	25	351	0	3634	
749756	521	20	1	0	0	500	
749840	333	0	0	0	0	333	
749943	800	509	29	254	0	516	
749952	279	6	0	3	0	276	
750051	1636	60	15	36	0	1597	
750127	1042	37	0	6	0	1011	
750154	297	42	0	14	0	269	
750239	5464	75	18	37	0	5408	
750305	5531	210	50	29	0	5300	
750341	1904	64	16	48	0	1872	
750444	183	8	6	16	0	185	
750501	1630	30	1	0	0	1599	
750846	238	23	0	17	0	232	
750864	25297	1875	289	1486	0	24619	
751151	766	0	1	5	0	770	
751254	494	90	4	72	0	472	
751302	1806	120	56	26	0	1656	
751656	1052	0	0	6	0	1058	
751740	172	4	0	0	0	168	
751759	2963	210	19	47	0	2781	
751852	661	45	6	5	0	615	
751955	498	68	3	1	0	428	
752644	672	75	18	16	0	595	
752653	948	90	21	88	0	925	
752831	765	45	0	7	0	727	
752970	31389	3000	312	851	0	28928	
753052	439	0	13	2	0	428	
753324	1400	90	9	39	0	1340	
753351	927	29	1	21	0	918	
753548	767	0	5	1	0	763	
753641	165	0	1	1	0	165	
753856	250	15	2	0	0	233	
754031	19	0	2	0	0	17	
754068	801	0	0	0	0	801	
754246	163	0	13	0	0	150	
754358	510	0	1	0	0	509	
754433	690	45	0	17	0	662	
754536	593	0	1	0	0	592	
754657	354	111	1	187	0	429	
754826	1986	114	35	118	0	1955	
754853	3541	111	19	20	0	3431	
754929	2453	215	32	194	0	2400	
755047	5457	300	19	55	0	5193	
755056	204	0	0	2	0	206	
755252	1750	300	122	341	0	1669	
755328	1559	150	4	24	0	1429	
755346	921	29	0	5	0	897	
755421	350	12	12	0	0	326	
755458	810	3	31	34	0	810	
755551	1286	90	14	81	0	1263	
755609	4227	0	73	3	0	4157	
755850	2292	0	167	143	0	2268	
756316	2128	60	37	37	0	2068	
756343	367	0	0	0	0	367	
756848	611	18	3	3	0	593	
756950	506	0	3	5	0	508	
757377	1400	200	0	0	0	1200	
757452	926	0	15	17	0	928	
757612	478	12	1	1	0	466	
757779	506	12	1	8	0	501	
758440	484	15	3	0	0	466	
758703	4863	92	2	9	0	4778	
758721	1426	0	23	0	0	1403	
758842	621	6	0	0	0	615	
758851	361	18	9	0	1	333	
759045	1480	38	0	0	0	1442	
759250	203	5	0	0	0	198	
759540	542	41	25	85	0	561	
759625	1149	85	3	23	0	1084	
760041	2365	150	110	167	0	2272	
760108	924	45	1	5	0	883	
760210	490	22	1	0	0	467	
760331	554	0	0	0	0	554	
760340	221	0	1	1	0	221	
760434	244	10	0	4	0	238	
760555	4197	90	7	83	0	4183	
760649	681	30	38	0	0	613	
760742	361	30	5	5	0	331	
760854	2805	450	23	275	0	2607	
760939	201	9	2	3	0	193	
760957	183	0	0	1	0	184	
761244	504	35	13	21	0	477	
761347	816	45	3	2	0	770	
761459	237	39	4	17	0	211	
761543	385	0	3	0	0	382	
761833	663	20	3	7	0	647	
761851	573	210	5	203	0	561	
761954	213	0	13	13	0	213	
762045	601	15	1	5	0	590	
762054	177	8	0	0	0	169	
762353	177	2	0	45	0	220	
762429	1574	29	4	2	0	1543	
762447	3403	150	19	28	0	3262	
762607	745	38	6	11	0	712	
762625	433	0	16	0	0	417	
762661	58425	9373	24	2995	0	52023	
763211	453	15	7	5	0	436	
763556	711	25	0	0	0	686	
763752	676	0	30	35	0	681	
763930	4656	0	18	678	0	5316	
763958	436	22	9	29	0	434	
764030	1828	80	24	34	0	1758	
764058	2870	72	19	49	0	2828	
764067	445	65	20	40	0	400	
764142	189	18	2	2	0	171	
764151	233	15	4	14	0	228	
764414	12544	307	231	508	0	12514	
764441	337	0	0	0	0	337	
764647	438	30	0	0	0	408	
764816	1018	90	4	301	0	1225	
764843	336	21	12	0	0	303	
765019	4367	500	482	935	0	4320	
765046	236	15	4	3	0	220	
765130	31	0	0	0	0	31	
765318	731	45	8	61	0	739	
765354	1206	160	12	199	0	1233	
765505	1924	105	0	6	0	1825	
765662	646	0	43	0	0	603	
765756	192119	15654	6969	22634	6188	185942	
766052	324	2	0	0	0	322	
766164	372	44	11	44	0	361	
766258	1616	135	13	130	0	1598	
766735	968	0	0	0	0	968	
767004	613	9	0	1	0	605	
767040	276	18	2	1	0	257	
767059	2373	81	6	48	0	2334	
767152	63	0	0	0	0	63	
767161	7905	350	49	101	0	7607	
767246	124	5	1	0	0	118	
767255	675	22	14	20	0	659	
767554	414	0	12	13	0	415	
767611	815	27	2	7	0	793	
767705	992	20	1	1	0	972	
767732	863	65	1	43	0	840	
767769	609	0	25	0	0	584	
767817	735	18	1	0	0	716	
767947	604	20	1	5	0	588	
768074	570	10	0	0	0	560	
768252	333	0	16	0	0	317	
768458	809	0	1	0	0	808	
768953	281	8	5	12	0	280	
769156	436	15	1	0	0	420	
769334	337	0	0	0	0	337	
769455	106	0	2	0	0	104	
769857	389	6	0	50	0	433	
770068	600	25	23	11	0	563	
770330	866	0	28	26	0	864	
770367	11270	462	260	1143	0	11691	
770433	118	6	5	4	0	111	
770451	860	0	6	0	0	854	
770545	36	2	0	0	0	34	
770639	1030	75	12	55	0	998	
770657	1754	150	1	113	0	1716	
770853	999	60	4	9	0	944	
771047	171	0	0	0	0	171	
771140	725	30	4	5	0	696	
771159	1162	30	74	7	0	1065	
771346	276	9	1	3	0	269	
771458	2140	104	12	88	0	2112	
771551	390	30	5	7	0	362	
771609	2057	16	0	4	0	2045	
771636	732	72	20	5	0	645	
771663	88	0	0	0	0	88	
771748	298	0	0	4	0	302	
771832	1282	55	11	75	0	1291	
771841	880	0	6	4	0	878	
772008	4854	49	1	1	0	4805	
772240	311	6	0	24	0	329	
772446	0	0	0	0	0	0	
772558	1005	30	1	6	0	980	
772745	537	36	1	28	0	528	
772754	373	30	3	4	0	344	
773032	849	21	22	0	0	806	
773126	733	41	30	50	0	712	
773247	1723	162	36	46	0	1571	
773359	442	6	27	22	0	431	
773443	1255	30	5	12	0	1232	
773546	1307	80	14	54	0	1267	
773742	1682	28	4	2	0	1652	
773751	393	22	1	31	0	401	
774105	547	30	1	0	0	516	
774132	1002	0	11	92	0	1083	
774235	619	45	7	22	0	589	
774253	349	0	37	2	0	314	
774262	1162	45	31	28	0	1114	
774347	305	0	3	0	0	302	
774655	219	0	0	3	0	222	
774730	2833	447	5	0	0	2381	
774833	3565	120	61	54	0	3438	
774851	186	0	1	0	0	185	
774954	1111	32	0	1	0	1080	
775054	1852	0	23	66	0	1895	
775214	3977	285	21	61	0	3732	
775241	254	7	9	3	0	241	
775456	600	0	0	12	0	612	
775540	212	0	0	0	0	212	
775755	521	18	1	2	0	504	
776060	16469	2750	248	3976	0	17447	
776248	347	36	6	2	0	307	
776275	94	0	0	1	0	95	
776350	1593	145	7	81	0	1522	
776369	180	0	6	4	0	178	
776547	157	0	0	2	0	159	
776659	435	45	0	0	0	390	
776734	294	15	22	44	0	301	
776752	168	9	1	6	0	164	
777012	8249	720	190	640	0	7979	
777160	2684	190	10	15	0	2499	
777254	317	47	5	1	0	266	
777366	5700	375	2	29	0	5352	
777441	377	22	1	54	0	408	
777553	321	0	3	6	0	324	
777870	505	15	1	0	0	489	
777964	51	5	3	7	0	50	
778466	2554	115	13	63	0	2489	
778532	1157	39	20	26	0	1124	
778738	4769	261	85	180	0	4603	
779016	1835	36	8	101	0	1892	
779351	3553	627	12	546	0	3460	
779360	1157	150	2	0	0	1005	
779539	4267	255	12	280	0	4280	
779641	262	3	3	2	0	258	
779650	746	10	0	0	0	736	
779968	732	70	0	46	0	708	
780049	775	50	1	6	0	730	
780218	1260	30	6	145	0	1369	
780263	743	0	6	29	0	766	
780562	1100	100	0	30	0	1030	
780722	1459	89	3	59	0	1426	
780955	316	3	2	3	0	314	
781028	1878	60	5	5	0	1818	
781130	1323	30	6	26	0	1313	
781158	516	9	0	7	0	514	
781466	33180	4483	626	5103	-148	33322	
782016	777	30	3	35	0	779	
782306	14312	110	4	0	0	14198	
782351	525	0	9	31	0	547	
782548	409	40	17	81	0	433	
782650	498	6	21	25	0	496	
782904	4410	41	4	44	0	4409	
782940	284	9	2	1	0	274	
783059	1182	-12	7	3	0	1190	
783161	6888	-308	17	49	0	7228	
783246	685	20	4	0	0	661	
783349	83	6	2	11	0	86	
783376	1221	135	0	4	0	1090	
783648	6506	300	39	136	0	6303	
783844	2694	15	25	34	0	2688	
783910	399	59	4	1	0	337	
783956	218	0	9	0	0	209	
783965	282	0	3	3	0	282	
784159	780	32	25	0	0	723	
784430	258	15	1	8	0	250	
784944	273	20	3	21	0	271	
785062	26849	10588	2556	7263	0	20968	
785147	2339	105	46	79	0	2267	
785259	818	75	10	20	0	753	
785325	196	3	0	0	0	193	
785718	396	27	6	10	0	373	
785857	625	0	18	23	0	630	
785923	2000	57	7	64	0	2000	
785932	346	23	2	54	0	375	
785941	7758	538	150	134	0	7204	
785950	1363	147	19	46	0	1243	
786041	852	70	5	10	0	787	
786210	3835	698	23	397	0	3511	
786256	209	7	12	6	0	196	
786340	1079	119	8	42	0	994	
786443	215	4	7	2	0	206	
786555	812	32	6	11	0	785	
786612	2829	75	4	65	0	2815	
786733	985	30	11	23	0	967	
786742	1311	13	16	1	0	1283	
786948	460	13	1	2	0	448	
787141	338	12	14	0	0	312	
787150	754	40	13	0	0	701	
787253	2344	0	3	12	0	2353	
787440	319	9	0	0	0	310	
787459	366	30	1	0	0	335	
787842	998	50	4	157	0	1101	
787860	5	0	0	0	0	5	
788559	1631	0	0	0	0	1631	
788652	411	40	9	49	0	411	
788924	1687	45	3	72	0	1711	
789051	151	2	0	3	0	152	
789136	2285	126	14	2	0	2147	
789257	792	36	0	0	0	756	
790150	160	16	8	20	0	156	
790235	188	0	0	0	0	188	
790271	402	9	0	0	0	393	
790534	6776	292	26	14	0	6472	
790543	1962	151	5	239	0	2045	
790673	2308	65	31	19	0	2231	
790703	1096	38	2	17	0	1073	
790721	2572	141	58	203	0	2576	
790851	216	0	0	0	0	216	
790918	2648	100	11	165	0	2702	
791072	563	25	1	0	0	537	
791205	471	3	2	0	0	466	
791353	433	0	0	4	0	437	
791474	10831	588	53	344	0	10534	
791513	303	-33	1	3	0	338	
791531	1616	0	0	3	0	1619	
791746	487	0	0	0	0	487	
791821	443	15	0	10	0	438	
791942	1493	2	0	0	0	1491	
792248	550	0	7	20	0	563	
792453	667	0	0	0	0	667	
792640	325	0	63	0	0	262	
792659	854	0	3	6	0	857	
792716	2929	196	254	422	-4	2905	
792743	1275	188	40	270	0	1317	
792958	73	0	1	0	0	72	
793151	887	39	2	5	0	851	
793245	63	3	11	6	0	55	
793302	725	15	20	0	0	690	
793571	650	9	0	0	0	641	
794073	11190	1500	69	1457	0	11078	
794149	617	105	6	133	0	639	
794251	207	0	0	4	0	211	
794336	1224	70	27	113	0	1240	
794345	616	140	21	199	0	654	
794541	16862	4245	524	4795	5038	11850	
794608	2175	60	0	0	0	2115	
794653	162	0	2	0	0	160	
794747	272	0	2	0	0	270	
795249	335	3	2	0	0	330	
795454	0	0	0	0	0	0	
795548	670	15	0	2	0	657	
795650	867	40	19	74	0	882	
795735	413	45	50	29	0	347	
795959	750	50	22	47	0	725	
795968	177639	51460	7019	104808	-1203	225171	
796125	2820	57	10	46	0	2799	
796152	478	33	2	30	0	473	
796415	1567	90	10	11	0	1478	
796451	2581	0	15	3	0	2569	
796657	473	19	6	19	0	467	
796769	218	64	3	70	0	221	
796965	3556	25	2	0	0	3529	
797140	603	38	10	51	0	606	
797159	107	0	0	0	0	107	
797234	785	45	16	48	0	772	
797319	356	6	0	4	0	354	
797467	1469	150	0	1	0	1320	
797775	8600	-56	56	0	0	8600	
797832	189	0	27	17	0	179	
798156	2729	60	41	23	0	2651	
798512	313	20	6	26	0	313	
798857	1010	81	2	0	0	927	
799256	41	5	1	8	0	43	
799359	125	0	0	0	0	125	
799612	8061	405	51	144	0	7749	
799751	850	18	0	3	0	835	
799854	384	0	25	17	0	376	
799939	67	1	0	0	0	66	
799948	702	30	11	15	0	676	
800134	1011	30	1	11	0	991	
800442	943	148	3	448	0	1240	
800479	50	0	0	0	0	50	
800657	8769	750	50	251	0	8220	
800750	18347	1450	67	511	0	17341	
800853	853	36	15	16	0	818	
801047	3007	54	4	9	0	2958	
801056	525	24	1	5	0	505	
801159	433	20	4	0	0	409	
801654	94	0	0	0	0	94	
802110	37895	1463	395	1689	1938	35788	
802129	11310	865	661	1376	0	11160	
802174	232	9	0	0	0	223	
802231	96	1	0	0	0	95	
802352	867	-7	17	5	0	862	
802736	2107	0	6	11	0	2112	
802839	0	0	0	0	0	0	
802848	470	20	0	2	0	452	
802866	66609	-2288	7443	12346	0	73800	
803078	2423	105	0	35	0	2353	
803144	409	11	0	7	0	405	
803162	8993	100	207	209	0	8895	
803256	193	6	0	4	0	191	
803265	779	102	10	103	0	770	
803368	86279	3906	519	3562	-2177	87593	
803452	815	98	0	13	0	730	
803461	1318	8	65	231	0	1476	
803649	770	15	2	24	0	777	
803658	417	0	23	0	0	394	
803957	630	12	0	29	0	647	
803966	5419	75	0	0	0	5344	
804150	165	0	2	0	0	163	
804208	113000	5562	4991	10553	0	113000	
804338	3474	80	1	12	0	3405	
804422	302	7	2	6	0	299	
804758	18	0	0	0	0	18	
804815	410	15	4	4	0	395	
804860	250	0	9	7	0	248	
804963	106541	21000	1595	15602	0	99548	
805045	257	3	19	0	0	235	
805250	2279	300	8	213	0	2184	
805335	476	27	10	32	0	471	
805447	400	5	0	6	0	401	
805670	333	35	27	14	0	285	
805755	1272	90	6	16	0	1192	
805858	304	15	0	2	0	291	
805876	787	0	2	5	0	790	
805951	1320	38	11	32	0	1303	
806042	1575	0	95	171	0	1651	
806154	1384	90	11	35	5	1313	
806220	448	15	1	1	0	433	
806770	237	9	0	0	0	228	
806846	2415	75	16	59	0	2383	
806958	415	10	9	14	0	410	
807067	1326	15	40	4	0	1275	
807348	320	20	3	3	0	300	
807432	373	9	0	7	0	371	
807656	499	11	1	2	0	489	
807665	746	0	6	44	0	784	
807946	80	0	0	0	0	80	
807955	2661	225	10	158	0	2584	
808037	228	0	7	13	0	234	
808167	2980	180	27	145	0	2918	
808176	10332	714	141	762	0	10239	
808260	12174	300	149	151	0	11876	
808345	2327	0	28	0	0	2299	
808354	950	75	0	50	0	925	
808448	181	0	1	0	0	180	
808541	435	36	8	0	0	391	
808653	697	85	1	221	0	832	
808952	395	12	1	0	0	382	
809034	865	3	19	19	0	862	
809324	3951	75	20	93	0	3949	
809379	424	0	1	0	0	423	
809539	492	110	2	469	0	849	
809650	288	60	0	17	0	245	
809744	384	54	7	24	0	347	
809856	184	0	0	0	0	184	
809940	664	0	0	0	0	664	
810142	349	0	3	36	0	382	
810151	326	15	1	4	0	314	
810339	120	3	2	0	0	115	
810450	972	45	2	92	0	1017	
810544	516	71	1	73	0	517	
810553	697	30	5	12	0	674	
810834	2756	161	4	51	0	2642	
810900	2074	84	1	0	0	1989	
810919	16360	525	202	559	0	16192	
811046	7614	37	88	47	0	7536	
811279	1702	0	0	4	0	1706	
811457	83	9	0	4	0	78	
811541	640	75	13	57	0	609	
811550	356	23	127	4	0	210	
811747	309	9	9	14	0	305	
811756	748	23	0	1	0	726	
812155	534	6	3	5	0	530	
812164	0	0	0	0	0	0	
812436	2673	325	8	57	0	2397	
812557	1365	45	43	67	0	1344	
812614	1382	60	36	84	0	1370	
813059	435	0	1	0	0	434	
813732	2914	175	115	154	0	2778	
813844	3548	90	18	862	0	4302	
813853	992	40	6	22	0	968	
813947	2444	135	26	20	0	2303	
814216	3705	590	61	316	0	3370	
814355	257	2	0	0	0	255	
814430	20142	900	101	143	0	19284	
814458	639	56	6	7	0	584	
814551	978	113	37	149	0	977	
814711	1331	150	61	324	0	1444	
814748	449	9	3	13	0	450	
814953	41	0	0	0	0	41	
815053	254	0	0	7	0	261	
815147	1409	146	14	53	0	1302	
815156	1352	35	19	167	0	1465	
815213	1269	24	4	7	0	1248	
815277	149	0	0	0	0	149	
815754	370	0	3	46	0	413	
815950	303	10	1	5	0	297	
816144	945	60	4	19	0	900	
816153	92	0	0	0	0	92	
816210	47970	13145	3191	19892	0	51526	
816256	383	0	25	11	0	369	
816304	690	8	2	3	0	683	
