"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF465	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB527	
20633	126	0	49	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	115	0	0	241	92	0	0	0	0	0	0	0				Accounting fees												
20839	62	0	0	0	66	67	47	0	32	0	0	0	0	0	0	0	0	1500	0	0	0	false	0	0	0	0	0	0	292	0	0	0	0	0	152	33	0	Mortgage origination	Other income		City, county, state taxes						Capital infusion						
20857	7	0	11	2	37	0	0	0	72	30	19	0	0	0	0	0	0	0	0	0	0	false	9	0	0	6	6	3	0	17	0	0	13	11	23	0	0				Donations	PR expense	Corr bank service fee										
20866	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	65	0	0	0	0	0	0	0	243	0	0	0																
21256	1	0	6	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	0	1	10	2	0	22	4	0	0	0	0	0	0	3																
21359	14	0	13	0	0	2	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	1	4	1	0	12	0	0	0	0	6	0	1	0	Credit Life Commission			ORE Depreciation												
21630	10	0	37	-1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	14	0	0	0	1	6	51	12	0	0	30	9	6	17	5																
21658	44	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	30	0	0	50	0	55	63	0	0	0	0	0	27	38	0																
22048	37	0	35	0	66	190	0	0	64	36	27	0	0	0	0	0	0	0	0	0	0	false	30	0	10	80	0	0	198	37	0	0	0	36	0	0	74	Miscellaneous Customer Service Fees			Public Relatons/Charitable	Repo Asset Expense	Travel										
22235	0	0	0	0	89	239	131	226	109	143	0	0	0	0	0	0	0	0	0	0	0	false	0	0	25	0	21	0	480	0	0	0	0	0	251	0	0	Mortgage orgination	Service release premium	Other income	Bank service release premium	Bank origination fees											
22356	113	0	0	61	0	35	72	0	60	62	81	0	0	0	0	0	0	3800	0	0	0	false	52	0	0	0	30	0	155	67	0	0	265	65	104	0	45	Investment Referral Fees	Earnings on BOLI Life Insurance		Internet Banking Expense	OCC Assessments	Insurance				Additional Capital Investment by Holding Company						
22459	40	0	42	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	35	0	5	0	18	22	126	50	0	0	0	30	0	0	23																
22543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0																
22552	31	0	11	2	4	23	6	0	43	0	0	0	0	0	0	0	0	0	0	0	0	false	10	0	2	0	3	4	2	16	0	0	-9	9	4	3	9	DATA PROCESSING	MISC FEES		equipment and services												
22730	0	0	55	0	0	41	69	0	44	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	181	0	0	0	0	0	0	0	42	Secondary Market Fees	Visa Check Card/ATM Fees		Visa Check Card Expenses												
22936	246	0	93	56	66	159	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	false	62	0	0	0	0	0	275	78	0	0	108	52	30	84	45	Mortgage Fees			State & Local Taxes												
22954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	84	0	0	0	0	47	0	0	0																
23036	91	0	91	0	167	62	49	0	99	121	96	0	0	0	0	0	0	0	0	0	0	false	0	0	41	0	33	95	1134	0	0	0	295	0	0	0	0	OTher Svc Chg	Customer SWAP fees		Other State Taxes	Misc Exp	Reserve for Loan Committments not Funded										
23045	5	0	6	11	0	0	0	0	7	13	11	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	0	0	31	16	0	0	0	14	0	0	0				Courier	Examination Fees	Telephone										
23241	1019	0	0	680	0	342	686	0	525	1087	1374	0	0	0	0	0	0	0	0	0	0	false	1400	-1922	218	1218	0	525	1422	643	0	0	2619	589	641	0	1140	Customer derivative swap fee	Rent equipment leased		Forgeries	Software	Low income housing project operating losses									Initial adoption of EITF 06-04	
23456	45	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	26	0	0	31	0	0	0	0				lService Charges												
23504	412	0	103	133	83	314	52	695	257	88	112	0	0	0	0	0	0	0	0	0	0	false	92	0	0	0	0	53	244	103	0	0	234	133	106	159	128	Merchant Income	Wire Transfer	Title Insurance Brokers Fees	Systems Service	Courier Expense	Insurance Expense										
23540	30	0	6	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	25	0	2	0	21	18	71	30	0	0	98	23	0	64	0																
23643	0	0	26	25	0	54	40	0	33	30	0	0	0	0	0	0	0	0	0	0	0	false	31	0	0	0	0	0	33	0	0	0	0	43	0	28	0	loan processing fees	ATM income		provision for federal income tax	provision for state & FDIC assessments											
23755	144	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	225	0	0	0	false	30	0	0	0	0	30	154	0	0	0	0	28	37	0	0				Insurance						Capital injection from holding ocmpany						
23812	533	0	141	178	212	157	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	false	149	0	0	0	0	0	630	197	0	0	0	0	0	0	0	Bank Offered Life Insurance											Unfunded Commitments				
24006	125	0	201	33	81	0	0	0	98	115	0	0	0	0	0	0	0	0	0	0	0	false	135	0	19	0	25	116	123	125	0	0	0	90	75	0	114				Contribution Expense	Other Operating Expense											
24453	108	0	0	0	77	213	0	0	70	53	56	0	0	0	0	0	0	-1220	0	0	0	false	0	338	0	0	0	0	126	50	0	0	0	0	89	0	62	referral fee income			meals & entertainment	employee recruiting	travel				transfer of investment property to holding company					accrual adjustment from prior year	
24659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
24668	83	10	58	0	8	0	0	0	43	33	0	0	0	0	0	0	0	0	0	0	0	false	25	0	24	0	15	5	12	26	0	0	41	50	38	36	25				Software Maintenance	Service Charges											
24855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-31	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												TRANSFERRED TO UNDIVIDED PROFITS				
24949	125	31	84	190	248	0	0	0	91	79	74	0	0	0	0	0	0	0	0	768	0	true	103	0	40	62	0	37	0	139	0	0	83	0	0	0	113				Correspondent Bank Charges	Other Loan expense	OCC fees						Green Lake State Bank 768,000 in allowance merged in BNB		The Green Lake State Bank was merged into The Baraboo National Bank on June 14, 2008.		
25357	40	6	3	11	35	159	4	0	76	151	0	0	0	0	0	0	0	0	0	0	0	false	18	0	5	0	2	0	65	38	0	0	0	0	0	0	0	Computer	Misc.		Fees	Misc											
25647	24	0	53	159	23	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-67	0	0	0	0	68	0	0	0	0	0	0	0	0	Loan Service Charge, Late Fees, Release Fees														Deferred tax Adjustment, bank Error in calculation	
26149	21	0	24	5	1	0	0	0	10	11	15	0	0	0	0	0	0	0	0	0	0	false	11	0	6	0	4	2	26	13	0	0	0	0	0	0	0				INTERNET EXPENSE	TELEPHONE EXPENSE	CORRESPOND BANK SERVICE CHARGE										
26242	86	0	110	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	false	81	0	0	190	47	196	0	60	0	0	37	96	0	120	121				Charitable Contributions												
26457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
26765	150	0	65	36	0	0	0	0	69	36	0	0	0	0	0	0	0	5500	0	0	0	true	0	0	0	0	0	0	173	138	0	0	0	0	0	0	160				Employees expense & travel	Meals & entertainment					Investments from equity offering from June 2008				To correctly reflect capital stock at $5.00 par. To reclassify the amount included in the Accumulated OCI for the defined pension plan from RC-R #2 to RC-R #4.		
26859	138	0	0	125	0	55	48	0	95	51	0	0	0	0	0	0	0	0	0	0	0	false	62	0	0	0	36	80	259	70	0	0	0	110	0	0	162	WIRE TRANSFER FEES	DEBIT CARD INCOME		INSURANCE EXPENSE	PERSONNEL EXPENSE											
26916	153	0	0	0	0	147	0	0	1394	244	0	0	0	0	0	0	0	0	0	119	0	false	98	0	47	0	0	39	159	0	0	0	489	0	0	0	137	FFA Income			Management Fees	FFA Expense							Reclassification of provision for off-balance sheet credit lisses to other liabilities				
27548	214	0	75	26	19	-14	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	false	116	0	38	140	21	62	750	139	-299	0	408	31	229	307	114	loss on mortgage derivatives			transportation												
27614	123	0	90	5	15	77	0	0	112	192	45	0	0	0	0	0	0	0	0	0	0	false	137	-117	0	93	33	31	326	92	0	0	202	115	0	0	109	OTHER SERVICE FEE INCOME			LOAN EXPENSE	CORP FRANCHISE TAX	OTHER TAXES									EITF ISSUE #06-4 ($120), 2007 TAX ADJ $3	
27847	249	0	58	28	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	93	0	23	55	21	158	153	208	0	0	15	24	0	111	125																
28152	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	5	16	5	1	50	0	0	0	5	0	0	0	0																
28255	61	0	64	0	0	56	25	87	37	41	0	0	0	0	0	0	0	0	0	0	0	false	36	0	0	0	14	27	75	39	0	0	0	30	0	0	28	Secondary mkt. mortgage origination fees	Oil & gas production income	Debit card income	ISP expenses	Debit card processing and expenses											
28349	20	0	16	17	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	26	0	10	0	1	25	3	27	0	0	0	13	4	31	65																
28406	210	0	75	58	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	72	0	0	670	0	144	397	78	0	0	143	125	0	148	0																
28572	0	57	0	0	53	0	0	0	105	155	26	0	0	0	0	0	0	96	45	0	0	false	0	0	0	0	0	0	50	0	0	0	0	36	0	0	0				Other	REO Expense	OH Franchise				The primary shareholders infused capital	Regulator approved downstream capital from parent to sub					
28732	35	0	0	0	0	33	0	0	64	33	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	secondary market fees			Directors benefit expense	Consulting and advisory svcs											
29104	347	0	131	71	40	79	0	0	0	0	0	0	0	0	0	0	0	-3500	0	0	0	false	138	0	42	449	41	255	367	174	0	0	0	113	209	121	259	L/C FEE INCOM									EXCESS CAPITAL TO PARENT						
29252	41	47	18	0	0	86	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	false	26	0	0	37	14	25	159	0	0	0	24	15	0	9	23	Debit Card Income			correspondent fees												
29636	376	0	0	0	0	723	442	127	259	150	314	0	0	0	0	0	0	0	0	0	0	false	172	0	0	359	0	0	0	0	0	0	359	139	0	184	216	Net Proceeds on Insurance Policy	Income from Shay Investments	Mortgage Loan Dept Income	Executive Life Insurance Exp	SERP Plan Exp	Office Supplies										
29850	20	0	19	13	7	34	19	0	13	18	35	0	0	0	0	0	0	0	0	0	0	false	13	0	3	28	11	37	115	28	0	0	4	30	0	20	5	Committment Fees	Exchange		Insurance & Bond	Courier & Freight	Misc.										
29944	51	0	37	0	66	0	0	0	0	0	0	0	0	0	0	0	0	4000	0	1053	0	false	0	0	0	0	0	61	211	0	0	0	0	56	74	86	49										Capital Contribution		Change in ALLL resulting from push down accounting				
29953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0																
30052	56	0	7	13	1	110	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	8	0	2	0	2	10	23	11	0	0	0	12	50	19	8	Premium Fees	Origination Fees														
30155	27	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	43	0	0	78	0	0	0	0	0	0	0	0				OTHER OUTSIDE SERVICE FEES												
30258	356	0	0	0	225	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	109	0	0	86	35	229	0	160	0	0	0	0	0	92	109	Misc Recoveries															
30418	142	0	0	0	107	30	0	0	318	-135	43	0	0	0	0	0	0	0	0	0	0	false	130	0	0	0	0	0	0	0	0	0	0	173	0	0	0	Penalty on early withdrawal of deposit accounts			Service Bureau and Banking Fees	CPI embedded derivative MTM	Misc										
30502	433	0	0	151	0	60	31	28	386	153	128	0	0	0	0	0	0	0	0	0	0	true	150	0	51	0	57	72	0	101	0	0	366	0	182	209	200	Cash management fee income	Partnership income	Wire transfer fees	Software expense and software amortization	Outsourced professional fees	Contributions								Schedule RI-E line 2 additional item: Loan workout expense                                     100		
30650	58	0	0	65	59	75	0	0	31	133	218	0	0	0	0	0	0	0	0	0	0	false	35	0	0	0	0	0	0	46	0	0	0	0	0	0	0	Data Processing Fees			Loan and Repo Expense	Computer Expense	OREO Expense										
30810	0	0	0	0	0	159836	13226	8228	893290	33662	0	-13071	16308	0	0	0	0	0	0	0	0	false	0	-9238	0	0	0	0	0	0	0	0	66709	0	0	0	0	Net credit card fee income	Referral fee income	Net commercial loan fee income	Servicing fees paid to affiliates	Fraud losses		Discontinued operations of Goldfish business								Cumulative-effect adj resulting from initial adoption of FIN 48	
30856	82	53	42	32	0	25	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	153	33	0	0	30	0	0	37	34	Interest Earned on Cash Surrender Value Life Insurance			General Travel and Reimbursed Auto												
31134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-494	0	0	0	false	27	0	0	0	0	0	236	51	0	0	40	51	0	0	0										CASH DIVIDEND						
31255	0	0	96	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	144	0	0	182	0	0	-53	0	0	0	0	0				item processing										Adoption of the postretirement split-dollar accounting treatment prescribed under EITF Issues 06-4 and 06-10.		
31657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	64	139	0	0	0	0	0	0	0	0																
31826	41	0	97	35	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	false	29	0	0	0	0	0	0	82	0	0	95	49	0	69	41				Other Taxes												
31835	0	0	52	135	0	0	0	0	25	25	26	0	0	0	0	0	0	0	0	0	0	false	0	0	0	146	0	32	0	0	0	0	0	0	42	0	0				Dues & Subscriptions	Travel & Entertainment	Other Taxes										
32234	30	0	13	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	16	0	0	0	5	29	72	18	0	0	0	0	0	0	0																
32766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	83	0	0	0	31	0	0	0	0																
33147	152	0	0	0	0	306	0	0	55	0	0	0	0	0	0	0	0	150	0	0	0	false	45	0	0	0	27	0	194	84	0	0	0	83	0	0	70	Data Processing Fees			Donations						Captial Injection						
33259	0	0	0	158	194	65	602	40	296	259	97	0	0	0	0	0	0	0	0	0	0	false	0	-27	0	0	40	0	354	86	0	0	0	0	0	86	0	Affiliate Non Data Processing Charges	Affiliate Data Processing Charges	Other Misc Income	Other Real Estate Owned Exp	Charitable Contributions	Correspondent Bank Fees									Audit Adjusting Journal Entries	
33268	47	0	15	0	15	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	26	0	0	0	0	0	32	31	0	0	50	27	0	39	20	MORTGAGE LOAN FEES (COMMISSIONS)															
33549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
33727	0	0	0	0	0	0	0	0	200	123	0	0	0	0	0	0	0	0	0	0	0	false	154	-107	0	127	0	191	244	114	122	0	0	0	0	0	229				dues and subcriptions	misc and travel										Adjusted for BOLI Post Retirement Benefit	
33754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	5	0	0	27	0	0	0	0	0	0	0																
33839	4	0	14	6	2	1	2	0	13	5	0	0	0	0	0	0	0	0	0	0	0	false	7	0	1	0	3	17	43	10	0	0	0	6	0	2	2	Miscellaneous Income	CD Interest Penalty		Miscellaneous Expense	State Call Report Fees											
33857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										CAPITAL INFUSION						
34153	0	0	0	0	0	728	0	0	4634	0	0	0	0	0	0	0	0	0	0	66	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Financial Monitoring, Processing, Servicing			Operational Losses								Adjust the Allowance for Off-Balance Sheet Credit Exposure				
34359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0																
34425	65	0	0	0	0	98	390	0	54	97	288	0	0	0	0	0	0	0	0	0	0	false	64	-30	0	0	26	115	171	0	0	0	0	0	50	50	93	Secondary Market Brokerage Fees	VISA Miscellaneous Income		Debit Card Expense	Bank Franchise Tax	Visa Processing									Change in Measurement Date of Pensoin Plan	
34434	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	27	130	62	0	0	0	0	0	0	59																
34452	0	0	0	38	0	54	34	0	28	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-3	0	0	0	0	31	0	0	0	0	0	0	0	0	INVESTMENT CENTER FAIR MARKET RENT	FNIA FAIR MARKET RENT		INVESTMENT CENTER EXPENSE											FNIA ADJUSTMENT	
34537	1431	0	0	828	0	1403	221	305	419	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	174	0	183	287	3996	500	0	0	1259	0	437	0	927	Merchant Income	Loan Late Fees	Redemption of Visa Shares	Insurance Expenses												
34555	13	0	36	7	7	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	false	37	-73	7	103	19	29	87	31	0	0	6	28	0	0	7				Deferred Compensation & Liability Expense-Life Insurance & Retirement Plans											Cumulative-effect accounting treatment EITF Issues 6-04 and 6-10 (Split $ accrual)	
34742	130	0	0	138	55	46	0	0	91	120	49	0	0	0	0	0	0	500	0	0	0	false	50	0	0	84	0	158	157	74	0	0	81	32	174	0	0	FWM Underwriting fees			BOLI Expense	Other Real Estate Expense	Business Promotions				Capital Injection from the Holding Company to the Bank						
34836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	6	25	0	0	0	0	0	0	0	0																
34863	6	0	9	21	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	5	0	0	0	0	0	55	19	0	0	0	24	13	0	9	REVERSAL OF A/P ACCRUAL															
35057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	false	0	-9	0	0	0	41	97	0	0	0	0	0	0	0	0										Capital Call from Holding compang					Expense should have posted in 2007	
35244	109	0	82	12	39	358	0	0	239	132	0	0	0	0	0	0	0	0	0	0	0	false	76	-5	3	214	18	483	501	108	0	0	0	0	0	129	123	subsidiary income			professional services	subsidiary expense										split dollar life insurance liability	
35301	0	0	0	57422	0	170526	85319	77983	320788	188898	121996	0	0	0	0	0	0	750000	50456	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60450	Accounting services outsourcing	Service agreement fees from affiliates	Trade execution services fees	Transaction processing services	Contract services fees	Professional services fees				Capital contribution	Tax benefit related to equity-based compensation			5. Other transactions with parent holding company (from Schedule RI-A, item 11): Adjustment of goodwill related to the acquisition of Investors Financial Services: ($14,476)		
35570	1478	0	414	0	0	0	0	0	474	0	0	0	0	0	0	0	0	1027	5089	30	0	false	0	0	0	1886	0	226	2204	518	0	0	276	265	0	0	0				Insurance Premiums						ESOP Allocation	Equity Plans	Allowance for Loan Loss Position of Acquired Bank				
35646	4	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	13	5	3	41	8	0	0	0	6	0	5	11																
35842	39	0	26	21	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	22	0	0	16	5	10	168	35	0	0	0	14	29	7	32																
35936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
36054	392	0	0	0	0	3022	0	0	452	1275	0	0	0	0	0	0	0	1500	0	0	0	false	0	0	0	0	0	0	0	0	0	0	624	0	0	2053	0	MERCHANT DISCOUNT INCOME			INCOME SHARED WITH OTHERS - MERCHANT	LITIGATION EXPENSE RESERVE					CAPITAL CONTRIBUTION						
36344	132	0	0	0	0	0	0	0	169	94	90	0	0	0	0	0	0	0	0	0	0	false	67	0	0	150	0	89	258	95	0	0	168	54	0	0	0				Contractual Services	Debit Card Expense	Insurance Expense										
36456	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0																
36858	101	0	0	0	0	76	26	150	280	69	53	0	0	0	0	0	0	0	0	0	0	false	40	0	0	0	0	0	340	0	0	0	0	0	0	0	74	MERCHANT FEES	LOCKBOX FEES	DEBIT/ATM CARD FEES	HOLDING COMPANY MGMT FEES	DEBIT CARD EXPENSE	OUTSIDE SERVICE FEES										
36933	0	0	50	0	0	0	0	0	60	53	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	112	44	0	0	0	28	0	0	40				COMPUTER EXPENSE - FFMC	IMAGE STMT EXPENSE											
37051	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
37341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	77	0	8	0	0	0	0	0	0	0	25	0	0	0														we will be ammending the March call report to reflect prior year increase in cash surrender value of life insurance  recorded in the march call report	prior year increas in cash surrender value of life insuranced	
37350	8	0	0	36	22	2	0	0	29	3	0	0	0	0	0	0	0	0	0	0	0	false	4	0	0	0	5	0	63	7	0	0	0	11	51	0	6	EXCHANGE			OTHER REPOSSESSED ASSETS EXPENSE	RECORDING AND FILING FEES											
37378	0	0	0	0	0	131	0	0	89	74	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MERCHANT VISA FEES			MERCHANT VISA EXPENSE	B&O TAX											
37435	225	0	106	159	0	534	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	false	184	0	0	0	68	0	0	208	0	0	184	193	0	0	188	Debit Card Fees			Debit Card/Atm Cost												
37640	524	0	0	0	0	138	0	0	155	169	127	0	0	0	0	0	0	0	0	0	0	false	190	13	101	377	0	147	777	274	0	0	611	169	577	0	323	Miscellaneous			Travel & Entertainment	Collections	Credit Card Expenses									Cumulative-effect adjustment resulting from the initial adoption of EITF 06-4	
37659	3	0	5	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	13	0	3	0	1	3	22	13	0	0	3	7	0	0	6																
37743	14	0	33	10	4	61	20	0	12	24	39	0	0	0	0	0	0	0	0	0	0	false	12	0	2	0	5	11	124	12	0	0	0	11	1	0	5	Other Loan Fee Income	Other Commissions, Service Charges & Fees		Investment & Correspondent Fees	Dues Subscriptions Education & Meals	Courier insurance Secondary Market & Other										
37949	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	30	0	0	110	0	0	191	0	0	0	47	0	0	0	0																
38526	73	0	73	0	61	0	0	0	144	710	70	0	0	0	0	0	0	-376	0	0	0	false	0	-301	0	51	0	0	149	83	0	0	0	0	79	0	0				PA Shares Tax	Merger Expenses (we are being acquired)	Charitable Contributions				dividend to parent hldg co for taxes					Change in Acct'g on Bank Owned Life Insurance	
38535	63	0	0	0	130	0	0	0	160	119	80	0	0	0	0	0	0	0	0	0	0	false	79	0	0	220	38	56	311	140	0	0	204	60	111	0	65				EDP Software	Loan expense	Travel expense										
38740	42	0	41	25	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	false	32	0	0	45	0	0	69	59	0	0	102	39	0	0	37				General Insurance												
39327	65	0	64	0	0	0	0	0	29	38	31	0	0	0	0	0	0	0	0	0	0	false	84	0	0	99	55	0	183	39	0	0	249	0	0	140	37				Donations	3rd Party Program Expense	Examination assessment										
39420	499	0	0	0	0	0	0	0	445	0	0	0	0	0	0	0	0	0	0	0	0	false	268	-725	0	581	0	361	536	296	0	0	725	441	609	0	429				Ohio Franchise Tax											Split dollar pension	
39475	380	0	0	438	364	93	0	0	592	227	268	0	0	0	0	0	0	0	0	0	0	true	416	-1424	77	556	63	0	238	464	0	0	650	359	518	668	472	Wire Transfer Fees			B & O Tax	Auto Expense	Insurance								Additional items to explain in other noninterest expense that did not fit in item 2 above Armored Ca r Service = 203 N/A	Split-Dollar Life Insurance	
39756	102	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	500	0	0	0	false	18	0	14	0	0	0	297	0	0	0	26	0	0	77	36	0			OREO						Capital Injection						
40033	15	0	16	20	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	32	0	0	62	10	65	2	68	0	0	0	0	135	30	30																
40350	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				MANAGEMENT FEES												
40707	111	0	0	36	0	0	0	0	57	122	0	0	0	0	0	0	0	0	0	0	0	false	94	0	0	0	0	87	0	74	0	0	105	36	36	108	74				CDI Amort - Springfield	Software expense											
40855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
41245	14	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	16	0	0	16	4	0	9	14	0	0	0	3	0	0	0																
41553	36	0	0	0	4	10	0	0	13	14	19	0	0	0	0	0	0	0	0	0	0	false	11	0	2	0	5	19	12	29	0	0	33	6	0	35	11	ATM Surcharge			Okla. State Banking Department	Other Insurance	Bank Service Charges										
41629	0	0	52	0	0	0	0	0	71	44	35	0	0	0	0	0	0	0	0	0	0	false	37	0	0	0	0	0	0	61	0	0	0	0	0	49	65				Professional fees	Taxes	Liability Insurance										
41647	226	0	0	0	0	772	0	0	3185	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	67	67	49	141	648	0	0	0	393	0	0	0	0	Net gain from termination of derivative instruments			First Banking Center, Inc. Administration Fee												
41759	4	0	6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	3	0	0	0	3	2	0	7	0	0	0	22	0	0	5																
41825	0	0	38	33	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	false	30	0	0	0	30	0	0	0	0	0	83	30	0	81	0				Contributions												
41937	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Overdraft/Check Return Fees															
