"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ452	RCFDJ453	RCFDJ461	RCFDJ462	RCFN5513	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ452	RCONJ453	RCONJ461	RCONJ462	TEXT4087	
23643																														0	1241	0	0	0	true	0	835	0	290	0	116	1457	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.commercial-bank.net	
23755																														1207	5319	0	1207	2000	true	0	1172	0	1484	1371	1292	1941	1	1556	0	true	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.fn-cb.com	
24006																														0	176	0	0	0	true	0	0	0	0	176	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.PCSB.com	
24453																														166	3835	0	0	34416	true	166	1976	0	1130	0	729	3310	1	0	0	false	0	0	0	0	0	9000	20000	29000	0	0	0	5416	0	5416	true	false	0	0	0	0	http://www.rockymountainbank.com	
24659																														0	223	0	0	0	true	0	0	223	0	0	0	177	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.producestatebank.com	
24668																														162	2705	4000	162	6000	true	0	0	0	2317	0	388	993	1	162	0	false	0	0	0	4000	2000	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	http://www.banktexas.org	
24855																														0	0	0	0	0	false	0	0	0	0	0	0	415	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
24949																														1744	19546	2900	1567	3100	true	177	2872	0	1978	0	14696	4099	3	1936	0	true	0	0	0	2900	0	200	0	0	0	0	0	0	0	0	true	true	0	0	0	0	http://www.baraboonational.com	
25357																														0	279	25000	0	25000	true	0	0	0	279	0	0	0	0	0	0	false	0	0	0	25000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.allamericabank.net	
25647																														0	33	0	0	0	false	0	33	0	0	0	0	702	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.firstsecurebank.com	
26149																														0	78	0	0	0	true	0	0	0	0	0	78	1083	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	WWW.PALMERBANK.COM	
26242																														0	260	0	0	0	true	0	0	0	260	0	0	5048	3	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.fnbmh.com	
26457																														0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
26765																														468	4035	0	0	0	true	468	2235	0	437	0	1363	6124	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.sanationalbank.com	
26859																														0	14292	0	0	1210	true	0	7525	0	5238	0	1529	505	0	0	0	false	0	0	0	184	342	301	383	0	0	0	0	0	0	0	false	false	0	0	0	0	http://WWW.OMNIBANK.COM	
27548																														3107	2986	5000	2664	9172	true	443	304	0	1758	0	924	17460	7	3268	0	true	0	0	0	5000	2000	0	2172	0	0	0	0	0	0	0	true	false	0	0	0	0	www.blackhawkbank.com	
27614																														0	805	2800	0	12800	true	0	0	0	805	0	0	1299	0	0	0	true	0	0	0	2800	5000	5000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.andoverbankohio.com	
27847																														0	1067	0	0	25746	true	0	0	0	716	0	351	0	0	0	0	false	0	0	0	0	0	0	0	0	3000	3000	142	19604	0	0	false	false	0	0	0	0	www.diamondbanking.com	
28152																														0	0	0	0	1796	true	0	0	0	0	0	0	2	0	0	0	false	0	0	0	936	355	505	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.statebankofkimball.com	
28255																														0	1359	0	0	0	true	0	92	0	1183	0	84	1421	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	http://www.fnbsotx.com	
28349																														0	1473	0	0	10000	true	0	0	0	101	0	1372	2189	2	0	0	false	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.justbankit.com	
28406																														167	150	0	167	0	true	0	0	0	150	0	0	0	0	167	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.hydeparkbank.com	
28572																														0	5178	1804	0	9283	true	0	16	0	4611	551	0	366	0	0	0	false	0	0	0	1804	800	4840	1839	3000	0	0	0	0	0	0	false	false	0	0	0	0	www.columbiasavings.com	
28732																														0	1274	0	0	5000	true	0	588	0	520	0	166	1034	1	0	0	true	0	0	0	1000	1500	2500	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.bankwithpeoples.com	
29104																														154	0	0	0	130000	true	154	0	0	0	0	0	6573	3	0	0	true	0	0	0	10000	5000	0	115000	0	0	0	0	0	0	0	true	true	0	0	0	0	WWW.UCNB.COM	
29636																														261	3068	15900	0	84760	true	261	0	1120	927	0	1021	685	0	0	0	false	0	10	0	15900	45000	3500	20000	0	10	42	308	0	0	360	true	false	0	0	0	0	www.thecitizensbankphila.com	
29953																														0	0	385	0	14488	true	0	0	0	0	0	0	2724	2	0	0	false	0	0	0	385	5003	3000	6100	8000	0	0	0	0	0	0	false	false	0	0	0	0	http://hsbonline.com	
30052																														0	132	2000	0	2382	true	0	0	0	132	0	0	13	0	0	0	false	0	0	0	2000	0	127	255	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.amistadbank.com	
30258																														4757	38442	0	4757	28687	true	0	28738	0	4157	0	5547	1731	1	4757	0	true	0	687	0	0	0	25000	3000	0	687	0	0	0	0	687	true	false	0	0	0	0	WWW.THERIVERBANK.COM	
30418																														0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.collegesavings.com	
30502																														1519	1799	0	961	62962	true	558	0	0	60	0	1739	965	1	1079	0	true	0	0	0	0	32962	0	30000	58000	0	0	0	0	0	0	false	false	0	0	0	0	http://www.northwaybank.com	
30650																														0	1644	0	0	19000	true	0	1554	0	0	0	90	80	0	0	0	false	0	0	0	0	15000	4000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	lcbankmn.com	
30810	4058	128	0	0	18543885	true	4058	653	0	0	0	false	0	4602297	0	0	0	0	0	16795442	749646	0	998797	18092061	0	0	0	0	0					18543885			0	0	128	0	0								0										0		false	false					www.discovercard.com	
31134																														0	35	0	0	10000	true	0	35	0	0	0	0	2989	2	0	0	false	0	0	0	0	5000	0	5000	0	0	0	0	0	0	0	false	false	0	0	0	0	www.fnbwaynesboro.com	
31255																														0	1184	0	0	11438	true	0	0	0	1184	0	0	60	0	0	0	false	0	0	0	0	10000	227	0	10000	1211	0	0	0	0	1211	true	false	0	0	0	0	centralbankhouston.com	
31657																														0	578	0	0	0	true	0	0	0	241	0	337	565	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	590	0	true	false	0	0	0	0	http://www.fsbbenwheeler.com	
31826																														0	288	0	0	0	true	0	0	0	288	0	0	631	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.powellvalleybank.com	
31835																														0	1987	12000	0	15000	false	0	0	1963	0	0	24	5943	3	0	0	false	0	0	0	12000	3000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
32234																														0	0	0	0	0	true	0	0	0	0	0	0	9434	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.fnbclinton.com	
32766																														0	340	0	0	0	true	0	340	0	0	0	0	87	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.lnbrockwall.com	
33147																														175	6354	5000	0	10010	true	175	3026	579	415	2334	0	2376	2	0	0	false	0	0	0	5000	5000	0	0	0	0	0	10	0	0	0	true	false	0	0	0	0	www.farmersbankbly.com	
33259																														0	49344	0	0	0	true	0	30953	759	1511	0	16121	2947	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.premierbanks.com	
33268																														0	26	0	0	0	true	0	26	0	0	0	0	2815	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	690	0	true	false	0	0	0	0	http://www.roscoestatebank.com	
33727																														0	5043	0	0	11	true	0	997	0	0	0	4046	906	1	0	0	false	0	11	0	0	0	0	0	0	11	0	0	0	0	0	true	false	0	0	0	0	www.mdbank.com	
33754																														0	0	0	0	0	false	0	0	0	0	0	0	169	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0		
33839																														0	0	0	0	0	false	0	0	0	0	0	0	308	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	400	0	false	false	0	0	0	0	http://www.psbofcolfax.com	
33857																														70	690	2000	0	8876	true	70	690	0	0	0	0	1330	1	0	0	false	0	0	0	2000	1000	500	5376	0	0	0	0	0	0	0	true	true	0	0	0	0	http://www.frontbank.com	
34153																														5	23128	18050	0	19768	true	5	4123	1889	502	3256	13358	487	0	0	0	true	0	0	0	18050	400	0	0	0	813	505	0	0	0	1318	true	true	0	0	0	0	Americanbankmn.com	
34359																														0	0	0	0	0	true	0	0	0	0	0	0	159	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.bankofmarquette.com	
34425																														0	4086	15000	0	30000	true	0	748	0	271	0	3067	4149	3	0	0	true	0	0	0	30000	0	0	0	30000	0	0	0	0	0	0	false	true	0	0	0	0	http://www.bankoflancaster.com	
34434																														88	424	0	0	0	true	88	0	0	0	0	424	1658	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.bankmagnolia.com	
34452																														0	345	0	0	0	true	0	0	0	270	0	75	1048	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	firstnationalbankparkfalls.com	
34537																														3137	25697	0	0	50000	true	3137	15358	0	1971	0	8368	6327	4	0	0	true	0	0	0	0	0	0	50000	50000	0	0	0	0	0	0	true	true	0	0	0	0	www.seacoastnational.com	
34555																														386	1155	100	386	3200	true	0	0	0	30	1125	0	3006	2	386	0	true	0	0	0	100	100	0	3000	0	0	0	0	0	0	0	true	true	0	0	0	0	http://www.mabank.com	
34742																														0	11704	0	0	0	true	0	8927	0	1628	0	1149	4414	4	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.fwbank.com	
34836																														0	428	0	0	0	false	0	0	0	0	0	428	1200	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
35057																														179	976	3650	0	6335	true	179	12	16	0	0	948	43	0	0	0	true	0	0	0	3650	1050	0	1635	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.alliantbank.com	
35301	2460400	0	0	0	7141869	false	2460400	0	0	0	0	true	0	4371350	0	0	0	0	0	6859782	1910	1027	279150	4691918	0	0	0	0	0					4010009			0	0	0	0	0								0										0		true	true					http://www.statestreet.com	
35570																														17395	976	501000	9262	1363203	true	7671	751	0	225	0	0	1302	1	9262	462	false	0	0	0	576000	345514	355000	50000	75000	36689	0	0	0	0	36689	false	false	0	0	0	0	www.isbnj.com	
35646																														0	20	0	0	0	true	0	0	0	20	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.bonduelbank.com	
35842																														503	0	0	503	6000	true	0	0	0	0	0	0	2125	2	503	0	false	0	0	0	0	6000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.premierbanksonline.com	
36054																														0	11174	2000	0	21338	true	0	11174	0	0	0	0	16826	3	0	0	true	0	0	0	2000	4000	13677	1661	0	0	0	0	0	0	0	true	false	0	0	0	0	http://coppermarkbank.com	
36344																														6689	290	0	339	15000	true	6350	0	0	141	0	149	2476	1	339	0	true	0	0	0	15000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.freestarbank.com	
36456																														0	71	0	0	0	true	0	0	0	71	0	0	2363	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.MaywoodBank.com	
36858																														0	834	0	0	3993	true	0	222	0	612	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	3993	0	0	0	0	true	false	0	0	0	0	www.premier-bk.com	
36933																														0	4084	0	0	80	true	0	1826	0	1165	217	876	1971	1	0	0	false	0	0	0	0	0	0	0	0	0	80	0	0	0	0	false	false	0	0	0	0	www.firstate.net	
37051																														0	814	0	0	2500	true	0	287	0	254	0	273	223	0	0	0	false	0	0	0	2500	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.pfsbank.com	
37341																														0	287	0	0	0	false	0	65	0	222	0	0	206	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
37378																														0	21	0	0	0	true	0	0	0	0	0	21	2818	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.cvbankwa.com	
37435																														3418	14162	0	2363	0	true	1055	6094	659	4585	0	2824	6819	1	2363	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	94935	8313	0	0	www.accessunited.com	
37640																														2624	2095	30000	0	77267	true	2624	0	544	494	0	1057	12307	5	0	0	true	0	0	0	45000	30000	0	1582	25000	18	42	51	574	0	685	true	true	0	0	0	0	http://www.germanamerican.com	
37659																														0	51	0	0	0	true	0	0	0	0	0	51	1161	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://fsballen.com	
37743																														0	277	0	0	0	true	0	0	0	177	0	100	180	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.calumetcountybank.com	
37949																														0	45	0	0	3255	true	0	0	0	45	0	0	14	0	0	0	true	0	0	0	0	3255	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://bankofrantoul.com	
38535																														0	14399	2000	0	5000	true	0	8327	6072	0	0	0	4204	2	0	0	false	0	0	0	2000	3000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.1stunitedbnk.com	
38740																														0	355	6781	0	19281	true	0	300	0	55	0	0	2008	1	0	0	true	0	0	0	6781	5000	7500	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.ocsbank.com	
39327																														0	780	0	0	0	true	0	597	0	183	0	0	22716	6	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.taylorbank.com	
39420																														1793	3119	15000	750	42501	true	868	1070	0	945	0	1104	21624	5	750	175	true	0	0	0	15000	15000	12501	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.4LNB.com	
39475																														28257	35310	10000	0	10600	true	28257	25008	69	4257	592	5384	306	0	0	0	false	0	0	0	10000	600	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.awbank.net	
39756																														0	170	0	0	3071	true	0	0	0	50	0	120	13106	5	0	0	false	0	0	0	3071	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.nbcok.com	
40033																														0	674	0	0	0	true	0	0	0	674	0	0	1797	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.richtonbank.com	
40350																														0	66	900	0	3050	true	0	0	0	0	0	66	587	1	0	0	false	0	0	0	900	338	56	1756	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.murraystatebank.com	
40707																														473	1062	0	473	3702	true	0	280	0	121	377	284	640	0	473	0	true	0	0	0	500	0	0	1153	0	0	0	0	2049	0	2049	false	false	0	0	0	0	WWW,CRBNA.COM	
40855																														0	553	0	0	5090	true	0	153	400	0	0	0	1093	2	0	0	false	0	90	0	0	0	2000	3000	0	90	0	0	0	0	90	true	false	0	0	0	0	http://www.eitzenstatebank.com	
41245																														0	0	0	0	0	true	0	0	0	0	0	0	312	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.orfordbank.com	
41553																														0	0	0	0	0	true	0	0	0	0	0	0	68	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.fsbanadarko.com	
41629																														0	244	2000	0	11000	true	0	0	0	244	0	0	288	0	0	0	true	0	0	0	2000	9000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.pioneerbks.com	
41759																														0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.fsbelkton.com	
41825																														0	320	0	0	0	true	0	320	0	0	0	0	186	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.mvbbank.com	
41937																														87	0	0	87	153	true	0	0	0	0	0	0	1523	1	87	0	false	0	153	0	0	0	0	0	0	153	0	0	0	0	153	true	false	0	0	0	0	www.fsbdanforth.com	
41955																														0	0	0	0	1722	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	212	466	282	762	0	0	0	0	0	0	0	false	false	0	0	0	0		
42037																														0	1049	0	0	0	true	0	0	37	97	0	915	47	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.pebmc.com	
42055																														199	18	0	0	0	true	199	0	0	18	0	0	155	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	www.abandt.biz	
42354																														0	30	0	0	0	true	0	0	0	30	0	0	745	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://cnbbrady.com	
42420																														5380	24700	0	3	99646	true	5377	2987	0	2422	225	19066	25302	4	3	0	true	0	4498	0	31991	54939	0	8218	31991	4498	0	0	0	0	4498	true	true	0	0	0	0	www.fcbanking.com	
42448																														0	439	5984	0	63484	true	0	25	0	414	0	0	2445	2	0	0	false	0	0	0	5984	32500	5000	20000	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.fnbank.net	
42457																														0	0	0	0	0	false	0	0	0	0	0	0	118	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0		
43052																														0	2107	2632	0	10130	true	0	1404	0	500	0	203	2755	1	0	0	false	0	258	0	2632	6640	600	0	0	258	0	0	0	0	258	true	false	0	0	0	0	http://www.sbankonline.com	
43351																														243	0	0	0	0	false	243	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
43454																														0	0	0	0	0	true	0	0	0	0	0	0	116	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	WWW.ASBERSKINE.COM	
43511																														48	8438	0	48	10834	true	0	0	0	720	0	7718	4904	4	48	0	true	0	0	0	0	10834	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.uncb.com	
43744																														0	1345	0	0	9500	true	0	163	0	982	0	200	756	0	0	0	true	0	0	0	0	0	0	9500	0	0	0	0	0	0	0	true	true	0	0	0	0	www.cambridgebank.com	
43856																														0	8	0	0	0	true	0	0	0	8	0	0	733	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.mnbeveleth.com	
43959																														0	397	0	0	0	true	0	78	0	22	0	297	911	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.bridgecitystatebank.com	
44040																														0	616	0	0	454	true	0	0	0	141	0	475	458	0	0	0	true	0	454	0	0	0	0	0	0	454	0	0	0	0	0	true	false	0	0	0	0	www.fnbmonterey.com	
44433																														36	6382	5000	0	35459	true	36	0	0	688	3101	2593	22	0	0	0	false	0	459	0	5000	25000	0	5000	25000	459	0	0	0	0	459	false	false	0	0	0	0	www.intercreditbank.com	
44741																														411	427	0	411	0	true	0	5	0	422	0	0	562	0	670	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.citizens-banking.com	
44750																														0	2952	0	0	0	true	0	700	0	2252	0	0	376	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.citizensbankofnewburg.com	
44929																														382	283	0	0	0	true	382	0	0	283	0	0	1787	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	www.first-national.com	
45038																														0	114	4000	0	4750	true	0	18	0	96	0	0	2110	2	0	0	true	0	0	0	4000	750	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://statebankofdavis.com	
45047																														649	387	0	0	1295	true	649	0	175	212	0	0	972	0	0	0	false	0	0	0	1295	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	www.firstparis.net	
45056																														0	0	100	0	100	true	0	0	0	0	0	0	447	0	0	0	false	0	0	0	100	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.pvbonline.com	
45430																														0	3273	246	0	7721	true	0	227	0	3046	0	0	908	0	0	0	false	0	0	0	246	1944	1360	4171	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.johnsoncountybank.com	
45458																														0	0	0	0	0	false	0	0	0	0	0	0	298	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0		
45551																														2476	202	0	0	13669	true	2476	0	0	202	0	0	5857	2	0	0	true	0	0	0	192	8421	5056	0	0	0	0	0	0	0	0	false	false	0	0	0	0	bankmidwest.com	
45560																														453	108	34000	453	59047	true	0	0	0	108	0	0	8267	2	453	0	false	0	0	0	34000	14001	2277	1066	0	7356	0	0	347	0	0	false	false	0	0	0	0	www.jeffersonbank.com	
45775																														0	0	0	0	5000	true	0	0	0	0	0	0	955	0	0	0	false	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.iwsb.com	
46053																														0	3898	250	0	250	true	0	0	11	298	0	3589	844	1	0	0	true	0	0	0	250	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	www.tsbf.com	
46941																														0	10	0	0	5005	true	0	0	0	10	0	0	311	0	0	0	true	0	0	0	6	4019	0	980	0	0	0	0	0	0	0	true	true	0	0	0	0	http://www.farmersbk.com	
47153																														0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0		
47247																														217	2206	8000	217	22100	true	0	50	0	596	0	1560	919	1	217	0	true	0	0	0	8000	14000	0	100	12000	0	0	0	0	0	0	true	false	0	0	0	0	www.dartbank.com	
47256																														0	295	0	0	0	true	0	0	0	295	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.communityfinancialbank.net	
47452																														0	0	0	0	2000	true	0	0	0	0	0	0	325	0	0	0	false	0	0	0	0	0	0	0	0	0	2000	0	0	0	0	false	false	0	0	0	0	www.fnbbenton.com	
47500																														94	4413	5000	94	19500	true	0	1135	0	1930	0	1348	1159	0	94	0	true	0	0	0	5000	10500	0	4000	0	0	0	0	0	0	0	true	false	0	0	0	0	http://claremontsavings.com	
48057																														0	0	0	0	0	true	0	0	0	0	0	0	779	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.farmersnationalbanks.com	
48150																														0	0	0	0	325	true	0	0	0	0	0	0	64	0	0	0	false	0	0	0	200	125	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.franklinstatebank.com	
48374																														307	8070	5178	3	108919	true	304	475	7533	62	0	0	10760	4	3	0	true	0	691	0	5178	57259	45791	0	0	691	0	0	0	0	691	true	false	0	0	0	0	http://ffb1.com	
48440																														0	45	1500	0	3000	true	0	0	0	45	0	0	4116	1	0	0	true	0	0	0	1500	1500	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	bankatcsb.com	
48730																														0	15208	0	0	0	true	0	2296	0	965	8141	3806	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.thefirstcommercialbank.com	
49054																														0	14239	0	0	6500	true	0	6954	0	1414	3134	2737	0	0	0	0	false	0	0	0	0	6500	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.commercebankmn.com	
49148																														0	0	0	0	0	true	0	0	0	0	0	0	302	0	0	0	true	628	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	http://www.rushvillestatebank.com/	
49241																														0	2149	0	0	969	true	0	2145	0	4	0	0	10950	4	0	0	false	0	520	0	0	65	144	240	0	520	0	0	0	0	520	true	true	0	0	0	0	www.pbnb.net	
49344																														281	1039	2000	281	26850	true	0	0	0	489	0	550	2345	1	281	0	false	0	0	0	2000	14050	10500	300	9000	0	0	0	0	0	0	false	false	0	0	0	0	www.masonstate.com	
49643																														0	0	0	0	0	true	0	0	0	0	0	0	662	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	http://palmyrastatebank.com	
49652																														0	50	6383	0	12452	true	0	0	0	50	0	0	3926	2	0	0	true	0	0	0	6383	2673	1546	1850	6069	0	0	0	0	0	0	false	false	0	0	0	0	http://www.first-bank.net	
49821																														1626	6565	0	0	48687	true	1626	782	0	1957	784	3042	12752	4	0	0	true	0	0	0	0	20000	28600	87	0	0	0	0	0	0	0	true	true	0	0	0	0	www. highpointbank.com	
49858																														140	2369	0	0	0	false	140	84	0	0	1386	899	442	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	http://www.bankofsouthtexas.com	
