"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	RCONG167	RCONG168	TEXTA545	
75053								0	18871		0	0	139649		74507	389	233027	0			2839	7		
75259								0	0		0	0	7677		1000	5	8677	0						
75446								0	9176		0	0	122452		56861	224	188489	0			5873	16		
75455								0	2249		0	0	16799		8580	33	27628	0						
75558								0	4538		0	0	102573		65698	258	172809	0			10350	19		
75633	53426781	920452	38128006	813942	920452	813942	37643142	0	941859		55430	143	10301278		41207762	35843					25729784	2397		
75651								0	4124		371	1	20871		7993	39	33359	0			271	1		
76050								0	8561		293	1	113634		54899	258	177387	0			14505	28		
76135								0	955		0	0	47080		42691	84	90726	0			1342	1		
76153								0	2306		255	1	19005		6568	33	28134	0						
76443								0	5028		0	0	42726		29853	124	77607	0						
76854								0	3808		284	1	106092		81470	357	191654	0			10755	24		
77150								0	276		0	0	13067		14686	44	28030	0			2294	4		
77253								0	2295		0	0	54874		39589	234	96758	0			9424	22		
77347								0	9807		384	1	99838		58015	182	168044	0			1528	4		
77422								0	0		0	0	47571		44352	53	91923	0			34190	19		
77758								0	34272		1177	3	213871		111871	390	361283	92			14827	24		
77851								0	26125		0	0	396406		227478	655	650008	0	636600	0	36305	48		
78036								0	5445		264	1	50251		24080	123	80040	0			0	0		
78157								0	502		0	0	20910		11421	56	32834	0			0	0		
78241								0	2762		0	0	22316		13041	60	38119	0			1962	5		
78559								0	1114		0	0	19008		10433	64	30555	0						
78643								0	4920		0	0	47029		16244	91	68193	0			2602	4		
78858								0	7465		0	0	222851	10509	438904	1854	669220	0			40496	51		
79042								0	2006		0	0	38987		27962	121	68956	0						
79127								0	5284		0	0	24308		16962	100	46554	0			0	0		
79145								0	12217		707	2	58743		23468	100	95136	0			2255	4		
79257								0	486		0	0	8672		5742	19	14900	0			393	1		
79855								0	19210		1400	5	121746		52421	284	194777	0			1783	4		
80020								0	0		0	0	12266		2679	20	14945	0			0	0		
80150								0	11676		251	1	121726		75877	303	209530	0						
80431								0	4866		266	1	48252		16697	60	70081	0						
80552								0	1916		0	0	12977		2226	14	17119	0			607	1		
80936								0	8310		1506	4	64719		45350	246	119885	0			294	1		
81429								0	8120		0	0	64531		45124	245	117775	0			3479	7		
82033								0	4504		665	2	66813		50209	244	122192	0			10774	8		
82257								0	1159		1053	2	7283		7872	35	17367	0			665	1		
82350								0	3267		0	0	19649		13377	52	36293	0			753	2		
82659								0	4535		438	1	30992		13712	51	49677	0			3810	7		
83151								0	3592		0	0	56997		47605	155	108194	0			10034	11		
83236								0	951		0	0	31157		13552	45	45660	0						
83311							689134	0	101380		4448	13	1431830		1032745	3488	2570403	0	2482757	0	115939	189		
83357								0	1439		0	0	17678		15770	49	34888	0			442	1		
83375								0	6648		251	1	174695		150783	573	332377	0	336837	0	16596	27		
83638	4365440	0	4312653	0	0	0	1591352	0	5809		0	0	1852862		2506769	8512					579535	1072		
83834								0	2049		0	0	52232		58475	188	112756	0			8085	22		
83852								0	1561		0	0	11128		17005	54	29694	0			5718	5		
83955								0	2625		0	0	27130		11373	70	41128	0			0	0		
84046								0	1019		0	0	25750		11392	25	38161	0			635	2		
84055								0	488		0	0	12178		8151	19	20817	0			4941	4		
84251								0	255		0	0	6602		4079	27	10936	0			0	0		
84345								0	6419		260	1	104830		63316	226	174825	0			8923	14		
84541								0	16630		1251	4	176397		196032	772	390310	0			13239	27		
84804								0	0		0	0	21017		8686	45	29703	0						
85043								0	2340		0	0	32874		19718	83	54932	0						
85052								0	845		0	0	16785		19493	69	37124	0						
85258								0	6048		0	0	49177		30882	168	86107	0			3354	8		
85454								0	0		0	0	34007		14304	55	48311	0	47553	0	4521	7		
85856								0	765		0	0	9210		4250	26	14225	0			0	0		
85931								0	8218		0	0	86043		113190	352	207451	0			40849	25		
86349								0	8166		607	2	85650		33981	153	128404	0			2298	4		
86358								0	1277		0	0	24809		8316	54	34402	0						
86527								0	53621		9053	23	288905		279292	1012	630871	0			25173	44		
86554								0	1720		0	0	27376		8123	44	37220	0						
87047								0	5270		0	0	64510		35318	241	105098	0			4552	7		
87159								0	6804		347	1	50012		54187	150	111350	0			14694	23		
87234								0	20047		3384	8	129281		101610	507	254322	0						
87476								0	8054		0	0	63497		27825	163	99376	0						
87533								0	8751		280	1	152543		82573	311	244147	0	258894	0	6316	14		
88240								0	2640		0	0	24067		14630	73	41337	0			0	0		
88259								0	3593		0	0	25162		10257	44	39012	0			1938	5		
88352								0	3511		1045	3	52586		28362	176	85504	0			0	0		
88455								0	8303		0	0	85765		48653	216	142721	0			3421	8		
88530								0	8350		807	2	109867		99292	264	218316	0			19573	33		
88950								0	1901		0	0	15705		6154	38	23760	0			258	1		
89032								0	7850		989	3	36221		67550	198	112610	0			3032	8		
89135								0	1691		0	0	31035		38522	145	71248	0						
89162								0	0		0	0	23144		523	1	23667	0			0	0		
89452								0	3992		258	1	40397		29083	128	73730	0			769	2		
89751								0	20097		2316	7	246669		211145	1017	480228	0			14363	32		
89854								0	3582		0	0	53724		26098	136	83404	0	80617	0	4089	8		
89957								0	1621		0	0	22111		12727	56	36459	0	36403	0	1588	3		
90047								0	2654		265	1	16244		8732	47	27895	0			777	2		
90328								0	36170		1568	5	186539		82267	523	306544	0			5893	13		
90337								0	8365		254	1	128789		166001	312	303409	0			37279	40		
90467								0	7677		1473	2	52136		43751	202	105037	0			2389	7		
90645								0	3561		0	0	48846		24507	114	76914	0			1803	5		
90739								0	5243		258	1	49371		32880	149	87752	0			6209	13		
91156								0	10301		611	2	102794		66497	314	180203	0	181265	0	3773	3		
91259								0	4271		0	0	50886		21169	82	76326	0			1000	3		
91615								0	5532		253	1	35059		16266	59	57110	0	58312	0	1164	2		
91651								0	2351		0	0	39666		26486	105	68503	0			2623	5		
91754								0	3755		274	1	74405		85749	285	164183	0			6100	12		
91950								0	1938		0	0	21077		12615	59	35630	0			3152	6		
91969								0	3149		896	2	238097		526547	1065	768687	-2			60434	99		
92050								0	3225		0	0	40591		30967	164	74783	0			0	0		
92144								0	3141		0	0	19048		5175	29	27364	0			0	0		
92630							82842	0	21863		692	2	693049		135774	556	851378	0			19744	35		
92706								0	15047		289	1	97754		44815	242	157905	0			1763	4		
92854								0	2141		0	0	19880		6012	32	28033	0			643	1		
92902								0	483		0	0	8561		1425	7	10469	0						
93244								0	14155		0	0	110324		39703	258	164182	0			0	0		
93413								0	12863		350	1	120595		49940	198	183748	0			302	1		
93543								0	16908		254	1	115286		67027	175	199475	0			6291	11		
93619								14	0		0	0	0		0	0	0	0					State Street Bank and Trust Company	
93721							2304083	0	281709		33951	40	3215955		2068286	8183	5599901	0	5407546	0	215802	357		
93758								0	3341		284	1	35655		22328	93	61608	0			632	2		
94139								0	10330		1624	5	181918		174639	643	368511	0			13067	29		
94456								0	659		0	0	19229		7580	45	27468	0			259	1		
94522								0	29995		763	2	206203		101781	363	338742	0			10660	12		
94755								0	5254		0	0	57673		36701	147	99628	0			1915	4		
94858								0	4064		0	0	54537		25267	130	83868	0			2445	6		
95051								0	4336		652	1	70779		64368	189	140135	0			10849	7		
95659								0	3047		0	0	28168		21707	88	52922	0			0	0		
96553								0	988		0	0	20962		8469	44	30419	0			0	0		
97055								0	2416		328	1	30857		49334	140	82935	0			1592	3		
97279								0	1376		0	0	23383		5118	36	29877	0						
97457								0	1356		0	0	26521		3712	26	31589	0			0	0		
97804								0	23741		1479	5	94845		77486	318	197551	0						
97943								0	7193		0	0	85087		66120	183	158400	0						
98351								0	2220		0	0	57773		7998	56	67991	0			4736	9		
98454								0	582		0	0	45412		44764	183	90758	0			8552	10		
98463								0	5750		0	0	121610		165584	525	292944	0			39249	57		
98548								0	1380		0	0	24577		25909	52	51866	0			1332	2		
98641								0	4874		0	0	78921		75091	392	158886	0			6355	14		
98717								0	4673		0	0	100486		44715	160	149874	0						
99004								0	782		423	1	43997		83951	167	129153	0			23026	29	1	
99059								0	3231		252	1	69196		162365	508	235044	0	208445	0	31796	53		
99143								0	8137		0	0	82085		66205	280	156428	0			8960	10		
99255								0	802		0	0	23733		14960	130	39495	0						
99442								0	4642		0	0	57855		92586	470	155083	0			2068	4		
99536								0	27144		1861	5	202606		67067	337	298678	0			5627	17		
99853								0	2312		390	1	31568		13130	56	51721	4321						
99974								0	5947		290	1	67865		36795	204	110897	0			3540	9		
100236								0	8301		343	1	85306		52219	219	146169	0			9593	16		
100357								0	19755		325	1	231689		203503	903	455272	0			14384	31		
100553								0	2158		327	1	16899		10972	74	30356	0			632	1		
100562							384095	0	16342		506	2	921660		731833	2547	1677658	7317	1630708	6619	90159	208		
100843								0	17805		400	1	191104		87900	383	297209	0			16331	13		
101019	4913714	1838999	4507569	1582075	1838999	1582075	1963062	0	8400		3424	7	393208		2669683	6219					406186	508		
101037								0	34056		1212	3	402948		181025	792	619241	0			24805	48		
101233							362639	0	84974		3600	12	1457892		1584584	4048	3131050	0	3181716	0	236731	121	NO	
101345								0	4673		0	0	33505		29131	126	67308	0			1854	4		
101439								0	8566		1390	4	90925		45693	187	146574	0			6897	7		
101671								0	4013		0	0	210559		186257	626	400829	0			14648	28		
101738								0	19636		1204	4	127081		73399	262	221320	0			24141	31		
101952								0	2162		0	0	37170		35536	146	74868	0			410	1		
102155								0	1132		311	1	19046		9540	51	30029	0						
102333								0	983		0	0	14845		24148	54	39977	0			2230	6		
102342								0	9912		0	0	91551		42376	166	143839	0			854	3		
102539								0	1161		0	0	29861		7919	29	38941	0			0	0		
102557								0	589		0	0	8642		3359	20	12590	0			567	1		
103134								0	1999		719	2	18651		29002	77	50371	0			8000	8		
103255								0	8046		1082	4	207136		169826	509	386091	0			18941	39		
103536								0	13167		2155	3	196386		197152	595	408860	0	418412	0	31071	50		
103554								0	7807		267	1	46444		19596	103	74114	0			1196	3		
103563								0	2944		0	0	22103		54483	164	79530	0			2001	5		
103602								15975	0		0	0	3649		51273	61	54922	0			0	0	Oneida Savings Bank	
104038							428337	0	82829		3206	11	505483		534958	1567	1126476	0	1086837	0	44334	73		
104056								0	3757		502	2	60800		31807	144	96866	0			2637	4		
104234								0	1900		0	0	40237		16272	95	58409	0			3361	6		
104430								0	35889		8825	23	101626		68109	445	214449	0			2546	6		
104542								0	1453		367	1	18670		8113	42	28603	0						
104663								0	457		0	0	85715		146331	576	232503	0			7362	10		
105026								0	34302		1315	4	139075		49720	286	224412	0						
105044								0	973		0	0	10380		4866	24	16219	0			1612	2		
105053								0	5083		322	1	74759		74370	285	154534	0			2768	6		
105071								0	19048		1129	4	133754		46618	290	200549	0			4155	4		
105222								0	5950		251	1	99043		49356	241	154600	0			3150	6		
105530								0	9231		2078	8	58368		26015	142	95692	0			1594	5		
105633								0	4333		472	1	43908		48435	152	97148	0			3310	6		
106359							196073	0	19034		1861	4	477520		335529	1216	833944	0	846434	0	48276	71		
106377							226299	0	47227		1616	5	411900		252866	1200	713791	181	728747	222	14678	24		
106452								0	8457		0	0	193456		80751	384	282664	0			13496	33		
106519								0	4516		0	0	45256		21551	93	71323	0			752	2		
106546								0	2701		0	0	60160		58223	161	121084	0			5310	4		
106555								0	262		0	0	12878		4280	27	17420	0			533	1		
106658								0	9598		0	0	101670		106804	473	218072	0	225471	0	24025	43		
107057								0	1821		1005	3	12897		5353	27	21076	0			933	3		
107226								0	3981		2694	4	34404		16180	71	57259	0						
107244							83862	0	80425		5523	17	1273156		995328	3202	2354432	0	2328599	0	81910	88		
107431								0	6045		477	1	86637		63861	291	157020	0			2466	6		
107459								0	415		0	0	7328		2911	18	10654	0						
107758								0	2292		0	0	20642		9470	39	32404	0						
108269								0	1142		0	0	17554		11614	45	30310	0			3808	3		
108652								0	562		320	1	13351		9165	33	23398	0						
108746								0	4434		0	0	32983		15595	59	53012	0						
108951								0	4584		0	0	62917		44629	165	112130	0			6261	12		
109136								0	26990		5984	12	164908		198993	545	396875	0			4609	12		
109154								0	1736		0	0	24845		15785	77	42366	0			1627	4		
109453								0	1316		0	0	21922		16189	82	39427	0			772	3		
109574								0	12824		3508	8	113981		84985	393	215298	0			3803	7		
109659								0	3039		0	0	74313		55721	243	133073	0			7629	15		
109855								0	1421		272	1	26218		11973	59	39884	0			0	0		
110413								0	7020		265	1	124127		131177	304	262589	0			4924	6		
110655								0	436		0	0	5090		5863	25	11391	0						
110936								0	2712		687	2	33088		47238	225	83927	202			1412	4		
110945								0	10950		0	0	107688		67014	362	185652	0			1168	2		
111157								0	2359		0	0	14894		8171	44	25424	0						
111205								0	19536		11149	22	219708		59561	306	309954	0			1239	4		
111559								0	0		0	0	14707		7909	45	22616	0						
111661								0	6499		1943	5	59600		36276	153	104318	0			9195	10		
111942								0	10982		886	3	107506		91331	243	210705	0			7987	14		
111979								0	19178		824	3	192994		113282	532	326279	0			16137	27		
112163								0	27989		1097	3	286827		242440	923	558353	0			0	0		
112332								0	7900		309	1	45073		39799	196	93081	0			0	0		
112444								0	8154		313	1	60412		82367	145	151246	0			3151	7		
112510								0	1115		0	0	19375		7675	27	28165	0			0	0		
112556								0	1431		309	1	19564		9792	34	31096	0			2780	3		
112837	92764269	10038816	89504064	8653135	10038816	8653135	28331748	0	2006618		73434	199	41827819		38817582	105534					10141361	7499		
113003								0	18898		850	3	92441		34630	218	146819	0			1085	3		
113030								0	11455		1162	4	58253		33845	208	105314	599			1358	5		
113441								0	34462		2963	9	216014		120044	403	373483	0			4445	12		
113601								0	5689		1240	2	175320		254712	900	436961	0			17675	26		
113740								0	63743		4969	14	297727		173027	743	549834	10368			19253	29		
113937								0	15267		1668	6	113791		82335	380	213061	0			4885	9		
114149								0	4997		0	0	37287		16656	87	58940	0						
114158								0	6223		0	0	62247		115868	275	184338	0	177138	0	36391	18		
114251								0	704		0	0	13149		11718	42	25571	0			4534	6		
114260							413024	0	12356		764	3	768267		681124	2681	1462539	27	1454795	117	146525	263		
114457								0	9605		1237	4	100802		98728	480	210372	0			455	1		
114756								0	6355		618	2	63008		54949	237	124930	0			10199	17		
114774								0	1267		290	1	16846		4698	32	23101	0			0	0		
114840								0	7252		0	0	63468		72713	256	143433	0			6286	12		
114859								0	4246		340	1	27481		9028	45	41095	0			669	2		
115100								0	6148		596	2	101165		45036	201	152945	0			3816	9		
115146								0	15804		289	1	46112		23858	99	86063	0			3705	6		
115155								0	3457		0	0	34794		14844	68	53095	0			0	0		
115221								0	23384		1077	3	128151		68063	350	220675	0			3288	8		
115575								0	10677		1355	4	73551		48679	245	134262	0			644	2		
115641							722991	0	45983		4379	9	483921		930971	2101	1465254	0	1420678	0	49502	71		
116077								0	6051		1311	2	73713		50344	257	131419	0			5080	9		
116358								0	3339		0	0	29490		11643	65	44472	0			772	2		
116554								0	0		0	0	5134		3012	12	8146	0						
116639								0	3222		414	1	24563		9665	51	37864	0			0	0		
116732								0	3889		0	0	23855		14636	44	42379	0			0	0		
116741								0	5981		0	0	52871		31153	102	90005	0			2100	4		
117038								0	8637		0	0	47183		32368	185	88188	0						
117458								0	7987		252	1	119586		78164	310	205989	0	200902	0	3443	10		
117672								0	6354		327	1	44987		20131	78	71799	0			1273	3		
117775								0	11510		748	2	51836		16067	101	80161	0			917	3		
117841								0	6851		559	2	162155		47019	231	216584	0			3718	9		
118156								0	8934		1854	4	68469		53690	247	132947	0			0	0		
118174								0	15662		880	3	119351		69866	359	205759	0			6588	13		
118660								0	19503		0	0	48383		26160	196	94046	0						
118736								0	14743		918	3	80354		75366	343	171465	84			5802	8		
119153								0	5193		766	1	92084		148039	491	246082	0			15388	28		
119274								0	5023		0	0	137592		129702	488	272317	0			17692	23		
119528								0	17840		612	2	181523		87440	393	287415	0			9403	18		
119779								0	19613		4123	10	206899		165514	798	396150	0	401159	0	7727	19		
120542								0	7460		525	2	61283		67969	139	137237	0			7758	9		
120609								0	45618		1600	6	277084		114329	712	438631	0			8167	17		
120953								0	7346		330	1	75240		20748	100	103664	0			2442	6		
121576								0	6625		0	0	71482		38596	179	116703	0			3257	6		
121642							396246	0	40723		1761	5	695861		662587	1917	1400932	0	1381877	0	53137	103		
121651								0	5159		566	2	41850		38966	107	86541	0						
121914								0	33334		3357	8	125370		34818	211	196879	0						
122153								0	2291		0	0	27372		25954	44	55617	0						
122546								0	1300		0	0	25969		5396	28	32665	0			1102	2		
122658								0	4246		0	0	118893		153155	557	276294	0	265474	0	14367	24		
122751								0	2772		0	0	18660		5077	29	26509	0			976	3		
122854								0	15870		571	2	241186		258052	814	515679	0			0	0		
123178								0	2585		0	0	272898		229895	642	505378	0			44667	84		
123440								0	2547		274	1	51746		50249	254	104816	0			3598	6		
