"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	
3953																																																																																																																																																																																				4594	0	0	0	0	96349	0	1174	0	6614	95560	0	0	0	0	7554	0	0	1075	0	0	0	940	940	513	20426	11936	6813	64648	12200	0	0.0692	0.1007	0.0882	0	0	0	6614	940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	75005	
4138																																																																																																																																																																																				4419	0	0	0	40917	174449	0	1270	0	16957	174260	0	0	0	0	18810	0	0	453	0	0	0	1270	1270	43767	3442	56467	7243	73015	0	0	0.100654	0.184443	0.171989	0	0	0	17540	1270	-583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101983	
4147																																																																																																																																																																																				3071	0	0	0	22945	113206	0	722	0	12996	114361	0	0	0	0	13646	0	0	0	0	0	0	722	722	138	30749	23217	8423	59718	0	0	0.113	0.176	0.1667	0	0	0	12924	722	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77538	
4156																																																																																																																																																																																				5708	0	0	0	38560	150486	0	1152	0	14217	140427	0	0	0	0	13885	0	0	0	2722	0	0	1152	1152	754	37305	24005	10079	89264	624	0	0.0918	0.1256	0.1152	0	0	0	12733	1152	-299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110522	
4231																																																																																																																																																																																				1437	0	0	0	57430	115000	0	664	0	11430	113333	0	0	0	0	13433	0	0	0	0	0	0	664	664	0	52417	21678	3253	43597	0	0	0.1127	0.2062	0.196	0	0	0	12769	664	-1339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65156	
4437																																																																																																																																																																																				3633	0	0	3919	31999	214390	0	1940	0	18302	208232	0	0	0	0	20570	0	0	0	1782	0	0	1940	1940	1378	46291	49120	5120	120089	0	0	0.0895	0.1318	0.1194	0	0	0	18630	1940	-328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156061	
4839																																																																																																																																																																																				7168	0	0	0	74650	275998	0	1695	0	18874	270512	0	0	0	0	21496	0	0	226	4790	0	0	1695	1695	10414	70548	13621	8887	184037	0	0	0.0732	0.103	0.0949	0	0	0	19801	1695	-927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208654	
5005																																																																																																																																																																																				6763	0	0	2250	77263	315071	763	1863	0	33813	318021	213	0	0	0	34242	0	0	0	0	0	0	1863	2626	4010	42371	84762	19874	184175	0	0	0.10006	0.145665	0.134494	0	0	0	31616	2626	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235073	
5050																																																																																																																																																																																				2909	0	0	0	28359	87619	0	657	0	7302	89008	0	0	0	0	8061	0	0	0	0	0	0	657	657	6654	24012	12319	2719	45393	0	0	0.0832	0.1406	0.1291	0	0	0	7404	657	-102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57329	
5069																																																																																																																																																																																				2118	0	0	0	21135	321918	0	6684	0	70511	321628	5669	0	0	0	74218	0	0	154	16454	0	0	3716	3716	20128	17002	14089	21407	277374	0	0	0.219204	0.252366	0.23973	0	0	0	70502	3716	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3168	294089	
5135																																																																																																																																																																																				9009	0	0	0	26957	240601	0	2270	0	26220	244606	0	0	0	0	27651	0	0	0	4099	0	0	2270	2270	2870	50358	41554	11082	147374	0	0	0.1042	0.1522	0.1397	0	0	0	25381	2270	-203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181689	
5210																																																																																																																																																																																				18034	0	0	19165	347990	930857	0	4456	0	64321	928740	0	0	0	0	73521	0	0	5961	0	0	0	4456	4456	8092	317663	278203	47431	338722	60	0	0.0744	0.1351	0.1269	0	0	0	69065	4456	-4871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	544338	
5247																																																																																																																																																																																				40656	0	0	0	115505	1092380	0	6303	0	146240	1076033	0	0	0	0	103662	0	0	29191	0	0	0	6303	6303	12556	195452	124368	30890	718282	0	50455	0.0949	0.1243	0.1167	0	0	0	97359	6303	-1587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	834152	
5274																																																																																																																																																																																				6010	0	0	0	18062	132214	0	852	0	12135	127729	0	0	0	0	13272	0	0	0	7277	0	0	852	852	1681	27348	35383	6326	69106	0	0	0.0972	0.1371	0.1283	0	0	0	12420	852	-285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96784	
5331																																																																																																																																																																																				5665	0	0	0	154465	345965	0	893	0	22616	345488	0	0	0	0	24935	0	0	0	19050	0	0	893	893	3781	155941	93487	21966	95980	0	0	0.069589	0.138759	0.13379	0.065285	0.126703	0.122044	24042	893	-1426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179700	
5461																																																																																																																																																																																				16222	0	0	0	108753	373446	0	1944	0	28691	376813	0	0	0	0	30465	0	0	2549	8792	0	0	2144	2144	9696	104259	11043	16272	250022	0	0	0.075358	0.108006	0.100405	0	0	0	28321	2144	-626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282067	
5751																																																																																																																																																																																				1259	0	0	0	46505	101707	0	767	0	21787	89790	0	0	0	0	23096	0	0	0	19	0	0	677	677	2585	52690	9695	3046	38167	0	30	0.2498	0.4272	0.4147	0	0	0	22419	677	-662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	54061	
6039																																																																																																																																																																																				4832	0	0	0	9969	82519	0	825	0	8751	80348	0	0	0	0	9643	0	0	351	3660	0	0	786	786	705	24066	5325	3803	53416	0	0	0.110233	0.153407	0.140903	0	0	0	8857	786	-106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	62859	
6057																																																																																																																																																																																				493	0	0	71	2673	16171	0	186	0	1431	15919	0	0	0	0	1605	0	0	0	0	0	0	147	147	170	4073	3675	698	8466	0	0	0.0916	0.1362	0.1238	0	0	0	1458	147	-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	11780	
6141																																																																																																																																																																																				3632	0	0	12348	0	35790	0	275	0	3971	34745	0	0	0	0	4222	0	0	0	0	0	0	251	251	632	13950	8353	711	13130	0	0	0.1143	0.2103	0.1978	0	0	0	3971	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	20073	
6329																																																																																																																																																																																				10136	0	0	1117	50432	293694	0	2890	0	25781	294432	0	0	0	0	29028	0	0	0	9404	0	0	2820	2820	4463	62903	47538	19584	182374	0	0	0.089012	0.128718	0.116213	0	0	0	26208	2820	-427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	225517	
6972																																																																																																																																																																																				38364	0	0	214044	27988	817988	0	7418	0	97254	820318	0	0	0	0	100970	0	0	1529	232230	0	0	7418	7418	20709	251523	38083	27890	511389	15953	0	0.1146	0.1443	0.1337	0	0	0	93552	7418	-373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	699691	
7009																																																																																																																																																																																				21222	0	0	0	269932	637281	504	0	0	52839	462476	0	0	0	0	52700	720	0	0	0	0	0	0	504	35	355642	10494	7771	270594	0	0	0.1129	0.1477	0.1463	0	0	0	52196	504	643	203	29230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349	0	0	356854	
7045																																																																																																																																																																																				4383	0	0	7058	28629	106390	0	673	0	10883	107173	0	0	0	0	11788	0	0	25	0	0	0	673	673	4110	35914	30440	2826	36982	0	0	0.1037	0.1985	0.1871	0	0	0	11115	673	-232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59398	
7157																																																																																																																																																																																				833	0	0	0	12461	32266	0	270	0	3708	32885	0	0	0	0	4028	0	0	0	0	0	0	223	223	1369	12770	6251	594	12282	0	0	0.115706	0.22484	0.212392	0	0	0	3805	223	-97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	17915	
7166																																																																																																																																																																																				21214	0	0	2888	31252	605986	0	7301	0	60109	592745	0	0	0	0	66490	0	0	203	60803	0	0	6731	6731	8014	82780	80657	29730	441307	2582	0	0.1008	0.1238	0.1112	0	0	0	59759	6731	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1325	537177	
7456																																																																																																																																																																																				1382	0	0	285	18121	42436	0	301	0	3891	41628	0	0	0	0	4620	0	0	0	0	0	0	301	301	0	19932	0	1009	23234	0	0	0.1038	0.1697	0.1587	0	0	0	4319	301	-428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27220	
7634																																																																																																																																																																																				2251	0	0	255	10183	41808	0	581	0	4947	41144	0	0	0	0	5463	0	0	0	0	0	0	395	395	583	9056	6275	1925	26659	0	0	0.123177	0.173859	0.161288	0	0	0	5068	395	-121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	31422	
8033																																																																																																																																																																																				4094	0	0	0	3217	80786	0	795	0	8104	80764	0	0	0	0	8856	0	0	0	0	0	0	721	721	712	24009	8566	2019	48340	0	0	0.100726	0.153635	0.141127	0	0	0	8135	721	-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	57643	
8417																																																																																																																																																																																				321481	0	0	0	0	3304701	0	1238	0	982629	3230946	0	0	0	0	228517	0	0	0	0	0	0	1238	1238	30662	2330931	0	885130	944346	0	0	0.0918	0.162	0.1611	0	0	0	227279	1238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1410532	
8462																																																																																																																																																																																				7705	0	0	339	32379	76916	0	304	0	8777	76053	0	0	0	0	9620	0	0	349	911	0	0	304	304	1741	44499	2085	1100	29434	0	0	0.1225	0.2404	0.2328	0	0	0	9316	304	-539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40013	
8631																																																																																																																																																																																				1633	0	0	0	14741	47695	0	296	0	6029	47090	0	0	0	0	6487	0	0	0	399	0	0	296	296	858	15871	10841	4118	20683	0	0	0.131472	0.21869	0.208711	0	0	0	6191	296	-162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29663	
9357																																																																																																																																																																																				28292	0	0	0	28595	418363	0	3601	0	58316	385871	0	0	0	0	33221	0	0	0	0	0	0	3376	3376	1465	64014	147119	16203	180895	146149	0	0.0835	0.1231	0.1106	0	0	0	29845	3376	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	269857	
9553																																																																																																																																																																																				2749	0	0	0	2531	62794	0	615	0	6619	60894	0	0	0	0	7252	0	0	0	625	0	0	615	615	222	8519	4776	3039	49927	0	0	0.109	0.1332	0.1219	0	0	0	6637	615	-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54460	
9807																																																																																																																																																																																				42489	0	0	361996	85225	2560055	0	49273	0	210461	2562498	0	0	0	0	236919	150000	0	0	833172	0	0	28489	28489	245368	124939	454158	55193	1782832	0	0	0.081339	0.104909	0.092294	0	0	0	208430	28489	2031	1107	25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1232	0	20784	2258331	
9955																																																																																																																																																																																				8182	0	0	0	31240	87188	0	411	0	9070	85721	0	0	0	0	7733	0	0	0	1731	0	0	411	411	668	40022	7771	5570	39506	0	0	0.0876	0.1474	0.1396	0	0	0	7322	411	-352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52462	
10157																																																																																																																																																																																				1550	0	0	2412	20167	55038	0	936	0	4865	55132	0	0	0	0	5380	0	0	0	3274	0	0	451	451	471	25363	2083	1683	28320	0	0	0.089783	0.151179	0.138506	0	0	0	4929	451	-297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	485	35587	
10250																																																																																																																																																																																				12856	0	0	0	50274	350640	0	2923	0	26486	338399	0	0	0	0	29836	0	0	5570	19114	0	0	2923	2923	3668	68494	42644	10374	239189	0	0	0.0795	0.1041	0.0939	0	0	0	26913	2923	-427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286552	
10849																																																																																																																																																																																				6747	0	0	58540	390	268700	0	2552	0	25404	265144	0	0	0	0	27262	0	0	522	18901	0	0	2552	2552	2597	62551	37674	7506	167736	0	0	0.093439	0.130568	0.118346	0	0	0	24710	2552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208795	
10858																																																																																																																																																																																				13203	0	0	61096	0	386181	0	3273	0	34562	393148	0	0	0	9057	34743	0	0	0	13938	0	0	3300	3300	3020	89665	18801	12875	274849	11775	0	0.080617	0.112443	0.101763	0	0	0	31443	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308984	
11145																																																																																																																																																																																				5008	0	0	488	17959	142298	0	1569	0	13774	143639	0	0	0	0	14393	0	0	0	0	0	0	1087	1087	2204	21692	73481	5699	45891	0	0	0.093	0.1664	0.1538	0	0	0	13306	1087	-52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	482	86513	
11640																																																																																																																																																																																				7493	0	0	0	68082	223293	0	1401	0	19677	222288	0	0	0	0	21860	0	0	0	5717	0	0	1401	1401	5182	68798	29613	13225	122285	0	0	0.092	0.1388	0.1299	0	0	0	20459	1401	-782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157536	
11837																																																																																																																																																																																				1161	0	0	0	23574	100137	0	1034	0	9545	102394	0	0	0	0	10601	0	0	0	4989	0	0	980	980	1219	22442	12389	2564	65243	0	0	0.093961	0.13526	0.122756	0	0	0	9621	980	-76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	78375	
12030																																																																																																																																																																																				10517	0	0	1096	16639	281409	0	4873	0	22312	271132	0	0	0	0	24145	0	0	0	0	0	0	2809	2809	17707	32100	39479	9593	196073	73	0	0.079	0.1084	0.0958	0	0	0	21336	2809	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2064	222660	
12058																																																																																																																																																																																				3799	0	0	863	18332	94444	0	728	0	9500	96177	0	0	0	0	10363	0	0	0	0	0	0	728	728	3580	20098	20039	2435	51661	180	0	0.1002	0.1575	0.1465	0	0	0	9635	728	-135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65780	
12142																																																																																																																																																																																				7696	0	0	3345	70782	162304	0	1196	0	19278	159078	20	0	0	0	21020	0	0	0	0	0	0	1012	1012	8660	79532	22712	8291	53702	0	0	0.125775	0.26021	0.247682	0	0	0	20008	1012	-730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	80781	
12245																																																																																																																																																																																				3230	0	0	0	31571	103237	0	776	0	11357	100933	0	0	0	0	12059	0	0	589	0	0	0	775	775	1206	30979	32543	2757	39187	0	0	0.1118	0.1946	0.1821	0	0	0	11284	775	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	61975	
12311	993355	0	0	0	4420369	32414250	90	261026	0	1694551	32305469	104427	0	0	38215	3086752	1900527	15695	56283	4218125	9801	794200	297983	1092273	274382	3561386	6450242	2072008	22109923	294344	0	0.062104	0.105554	0.068203	0	0	0	1994479	1092273	-34592	103892	4889826	3259265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177387	0	0	29243331	32114944	0	0	0	0	0	24328851	0	0	0	894224	894224	0	0	0	894224	0	465662	190212	313	0	0	0	0	0	242323	751032	0	0	0	0	0	0	-53289	20005	2514769	1705098	233786	0	0	0	242759	51585	0	0	99193	4477114	19752544	38215	0	0	0	0	2526365	294417	12054	122615	25271	18317	28142	0	0	0	28142	20885	0	0	0	20885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185833	185833	0	0	185833	0	0	0	0	0	0	0	2109063	0	0	0	2109063	0	126380	51007	274382	3687766	6687082	25162237	0	737553	3343541	25162237	29243331	0	73777	73777	1994792	0	0	993355					32414250																																																								
12647																																																																																																																																																																																				6033	0	0	13116	0	66167	0	495	0	6905	62382	0	0	0	0	7400	0	0	0	0	0	0	495	495	522	11658	20734	2011	33748	285	0	0.1107	0.1577	0.1471	0	0	0	6905	495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46933	
12656																																																																																																																																																																																				384	0	0	699	0	10644	0	191	0	862	10359	0	0	0	0	945	0	0	0	0	0	0	83	83	175	1973	4908	324	3779	0	0	0.0832	0.1449	0.1322	0	0	0	862	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	6520	
12937																																																																																																																																																																																				11628	0	0	0	14834	163025	0	1000	0	14814	158678	0	0	0	0	16127	0	0	0	0	0	0	1000	1000	724	21329	26350	6347	116134	424	0	0.095331	0.119569	0.112155	0	0	0	15127	1000	-313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134876	
12946																																																																																																																																																																																				12434	0	0	659	141983	480696	0	4294	0	45490	485463	0	0	0	0	43445	0	0	0	15352	-598	0	4081	4081	5872	132318	99633	20110	240443	0	0	0.082321	0.133155	0.120647	0	0	0	39364	4081	-565	0	0	6000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	213	326275	
12955																																																																																																																																																																																				2631	0	0	4849	11630	106154	0	927	0	10502	106199	0	0	0	0	11455	0	0	0	0	0	0	927	927	8	15479	15677	4866	75943	1524	0	0.0991	0.1235	0.1135	0	0	0	10528	927	-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92744	
13037																																																																																																																																																																																				2897	0	0	0	33191	105837	0	3201	0	11039	102287	0	0	0	0	12081	0	0	910	1807	0	0	819	819	1525	41912	21381	7127	44585	0	0	0.1101	0.1921	0.1791	0	0	0	11262	819	-223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2382	62885	
13103																																																																																																																																																																																				15264	0	0	3719	307729	970937	0	6148	0	139165	936946	0	0	0	0	131371	0	0	1535	0	0	0	6450	6450	7255	252829	227621	22421	467544	0	0	0.133363	0.207703	0.197505	0	0	0	124921	6450	13997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	632495	
13251																																																																																																																																																																																				1326	0	0	0	7867	33567	0	350	0	3785	34198	0	0	0	0	4144	0	0	0	0	0	0	257	257	354	12605	6007	901	15053	0	0	0.1137	0.2023	0.1897	0	0	0	3887	257	-102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	20485	
13457																																																																																																																																																																																				482	0	0	0	5662	20309	0	142	0	5209	20169	0	0	0	0	5348	0	0	0	115	0	0	142	142	93	6843	1005	1242	12505	0	0	0.2581	0.3705	0.3607	0	0	0	5206	142	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14435	
14052																																																																																																																																																																																				4382	0	0	115	6143	62751	0	683	0	5381	63318	0	0	0	0	5946	0	0	0	0	0	0	564	564	656	12139	17502	1214	33138	0	0	0.085	0.132098	0.119568	0	0	0	5382	564	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	45012	
14155																																																																																																																																																																																				2638	0	0	760	7851	94614	0	954	0	10290	93712	0	0	0	0	11282	0	0	0	0	0	0	947	947	771	7015	27384	4199	60442	0	0	0.1103	0.1489	0.1364	0	0	0	10335	947	-45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	75750	
14258																																																																																																																																																																																				19258	0	0	0	45756	806210	0	7782	0	60342	817112	0	0	0	0	68473	0	0	13950	60090	0	0	7782	7782	16456	163057	161575	7655	473247	3492	0	0.074275	0.1092	0.096789	0	0	0	60691	7782	-349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	627042	
