"IDRSSD"	RCFD0010	RCFD1350	RCFD1395	RCFD1651	RCFD1727	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD2243	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3819	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB528	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB613	RCFDB614	RCFDB616	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB645	RCFDB646	RCFDB647	RCFDB648	RCFDB649	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB674	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCON0010	RCON1350	RCON1395	RCON1651	RCON1727	RCON1754	RCON1773	RCON2170	RCON2221	RCON2243	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3819	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	
3252																																																																																																																																																																																	2271	0	0	0	0	11772	9003	81190	0	0	901	0	9072	81848	0	0	0	0	9844	0	0	237	224	48	0	0	791	791	829	21534	2195	3996	57505	0	0	0.1106	0.1561	0.1433	0.0000	0.0000	0.0000	9053	791	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	
3458																																																																																																																																																																																	3535	585	0	0	0	737	7776	20792	0	0	333	0	2012	21120	0	0	0	0	2016	0	0	10	0	0	0	0	119	119	1224	11578	1843	102	6306	0	0	0.0898	0.2158	0.2031	0.0000	0.0000	0.0000	1897	119	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	
3506																																																																																																																																																																																	21206	0	0	0	0	46523	142715	812706	0	0	6524	0	65077	799573	0	0	0	0	70667	0	0	90	1226	0	0	0	6524	6524	15363	195956	194445	19901	411640	0	0	0.0803	0.1288	0.1169				64143	6524	995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3579																																																																																																																																																																																	4674	0	0	0	0	0	27237	191476	0	0	1455	0	19134	189600	0	0	0	0	15240	0	0	944	120	0	0	0	1455	1455	1868	16957	71506	8325	97357	0	0	0.0749	0.1115	0.1008	0.0000	0.0000	0.0000	13785	1455	-206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3720																																																																																																																																																																																	3694	2575	0	0	0	8671	35803	125157	0	0	971	0	14545	123593	0	0	0	0	14959	0	0	0	35	706	0	0	809	809	4482	53854	27772	4663	39861	0	292	0.1148	0.2318	0.2192	0.0000	0.0000	0.0000	14150	809	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	
3953																																																																																																																																																																																	2364	5360	0	0	0	0	0	55358	0	0	839	0	4890	53766	0	0	0	0	5389	0	0	0	549	0	0	0	499	499	852	17119	4015	5343	34211	8080	0	0.0909	0.1362	0.1236	0.0000	0.0000	0.0000	4890	499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340	
4138																																																																																																																																																																																	7271	1376	0	0	0	0	56329	161017	0	0	1030	0	14687	161117	0	0	0	0	15452	0	0	0	324	0	0	0	1030	1030	6407	53948	48164	7138	53129	0	0	0.0897	0.1754	0.1639	0.0000	0.0000	0.0000	14422	1030	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
4147																																																																																																																																																																																	5263	4561	0	0	0	0	22388	95485	0	0	498	0	10927	92206	0	0	0	0	11325	0	0	39	56	0	0	0	375	375	16817	52407	14308	5632	12480	0	0	0.1188	0.3771	0.3647	0.0000	0.0000	0.0000	10950	375	-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	
4156																																																																																																																																																																																	2928	0	0	0	0	0	11031	69338	0	0	634	0	8893	69260	0	0	0	0	9377	0	0	80	0	0	0	0	634	634	317	13486	12800	4163	43213	0	0	0.1262	0.1790	0.1669	0.0000	0.0000	0.0000	8743	634	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4231																																																																																																																																																																																	3055	3834	0	0	0	0	32398	82058	0	0	657	0	9965	80751	313	0	0	0	10890	0	0	0	0	0	0	0	577	577	1946	32938	17666	2406	30677	0	0	0.1277	0.2363	0.2238	0.0000	0.0000	0.0000	10313	577	-348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	
4437																																																																																																																																																																																	3260	3142	0	0	0	12407	10680	127539	0	0	681	0	10936	130680	157	0	0	0	11607	0	0	0	0	1069	0	0	681	681	3202	25000	36979	3994	63022	0	0	0.0836	0.1337	0.1259	0.0000	0.0000	0.0000	10926	681	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4745																																																																																																																																																																																	254	375	0	0	0	2600	0	9014	0	0	53	0	1062	9014	0	0	0	0	1101	0	0	0	0	0	0	0	53	53	1360	1905	1933	82	3855	0	0	0.1164	0.2117	0.2015	0.0000	0.0000	0.0000	1048	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4839																																																																																																																																																																																	6099	0	0	0	0	0	54479	186374	0	0	1482	0	14451	182637	15	0	0	0	14926	0	0	376	417	4167	0	0	1482	1482	13732	40120	14959	6510	118138	0	0	0.0737	0.1104	0.0995	0.0000	0.0000	0.0000	13444	1482	908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5005																																																																																																																																																																																	5729	6945	0	0	0	9645	46826	251519	437	0	1655	0	23667	253568	77	0	0	0	24847	0	0	0	0	0	0	0	1655	2092	6810	22149	108391	15228	114985	0	0	0.0899	0.1431	0.1311	0.0000	0.0000	0.0000	22755	2092	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5050																																																																																																																																																																																	6749	0	0	0	0	0	20941	77266	0	0	566	0	6359	78768	0	0	0	0	6776	0	0	55	0	0	0	0	566	566	2468	23893	9325	3380	41997	0	0	0.0788	0.1316	0.1206	0.0000	0.0000	0.0000	6210	566	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5069																																																																																																																																																																																	2251	50350	0	0	0	0	4881	259752	473	0	5019	0	43601	261714	3046	0	0	0	46226	0	0	6	0	3763	0	0	2717	3190	246	54355	11345	22372	198348	0	0	0.1644	0.2149	0.2001	0.0000	0.0000	0.0000	43036	3190	565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2302	
5135																																																																																																																																																																																	2548	7372	0	0	0	0	22630	84454	0	0	1121	0	12126	84514	0	0	0	0	12165	0	0	490	0	61	0	0	689	689	952	28622	12725	2597	42476	0	0	0.1364	0.2226	0.2100	0.0000	0.0000	0.0000	11476	689	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	432	
5210																																																																																																																																																																																	46734	0	0	0	0	47445	92541	565541	0	0	3757	0	60190	559485	0	0	0	0	63333	0	0	0	3876	0	0	0	3757	3757	15774	166868	208589	19108	177136	0	0	0.1065	0.2000	0.1881	0.0000	0.0000	0.0000	59576	3757	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5247																																																																																																																																																																																	36152	91400	0	0	0	8407	216138	815919	0	0	2188	0	55395	794533	0	0	0	0	53215	0	0	0	21698	0	0	0	2188	2188	28466	322507	130862	20678	331904	50	0	0.0642	0.1120	0.1074	0.0000	0.0000	0.0000	51027	2188	4368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5274																																																																																																																																																																																	6763	0	0	0	0	0	15303	87752	0	0	636	0	6277	85187	0	0	0	0	6779	0	0	0	0	1938	0	0	636	636	432	21462	39441	3784	26850	0	0	0.0721	0.1308	0.1185	0.0000	0.0000	0.0000	6143	636	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5331																																																																																																																																																																																	5982	0	0	0	0	0	83248	205323	0	0	917	0	16107	203010	0	0	0	0	17206	0	0	1389	0	11502	0	0	917	917	3732	56133	48940	9890	97733	0	0	0.0802	0.1246	0.1180	0.0000	0.0000	0.0000	16289	917	-182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5461																																																																																																																																																																																	12278	9925	0	0	0	0	56073	196499	0	0	1133	0	14183	192299	0	0	0	0	17982	0	0	0	460	4327	0	3000	1133	4133	18310	49509	9696	9019	119548	0	0	0.0720	0.1316	0.1013	0.0000	0.0000	0.0000	13849	4133	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5751																																																																																																																																																																																	1371	5525	0	0	0	0	37204	91142	0	0	631	0	19801	89546	0	0	0	0	20045	0	0	128	0	123	0	0	631	631	3797	28939	19436	3150	39016	0	0	0.2168	0.3664	0.3548	0.0000	0.0000	0.0000	19414	631	387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5939																																																																																																																																																																																	58504	58551	0	0	10158	27937	550967	2335706	0	72122	34925	0	224834	2363943	6645	0	0	24648	204770	0	0	593	42	79805	0	0	19449	19449	344353	390479	624620	77079	972607	0	14027	0.0796	0.1401	0.1268	0.0000	0.0000	0.0000	185321	19449	2740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15476	
6039																																																																																																																																																																																	2270	6900	0	0	0	48	9123	76453	0	0	873	0	7112	78627	0	0	0	0	7811	0	0	0	135	1631	0	0	757	757	577	17658	5726	3677	53271	0	0	0.0897	0.1292	0.1167	0.0000	0.0000	0.0000	7054	757	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	
6057																																																																																																																																																																																	82	645	0	0	0	546	2501	14720	0	0	118	0	1182	14885	0	0	0	0	1261	0	0	0	0	0	0	0	118	118	79	3456	3186	509	8078	0	0	0.0768	0.1218	0.1104	0.0000	0.0000	0.0000	1143	118	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6141																																																																																																																																																																																	2025	4500	0	0	0	9928	0	29636	0	0	442	0	3241	29975	0	0	0	0	3450	0	0	0	0	0	0	0	209	209	470	11832	6908	893	10868	0	0	0.1081	0.2097	0.1970	0.0000	0.0000	0.0000	3241	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	
6329																																																																																																																																																																																	7731	0	0	0	0	4121	40083	199125	0	0	1751	0	17394	197593	0	0	0	0	18741	0	0	551	0	748	0	0	1751	1751	2555	56545	22838	9834	118282	0	0	0.0860	0.1320	0.1197	0.0000	0.0000	0.0000	16990	1751	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6842																																																																																																																																																																																	1239	3415	0	0	0	599	1685	23296	0	0	122	0	2019	23242	0	0	0	0	2059	0	0	0	0	206	0	0	122	122	552	5530	4319	1513	12919	0	0	0.0835	0.1264	0.1189	0.0000	0.0000	0.0000	1937	122	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6972																																																																																																																																																																																	37727	73660	0	0	0	167877	64248	635467	0	0	3062	0	90554	629196	0	0	0	0	92389	0	0	393	534	16721	0	0	3062	3062	51718	274473	73915	22654	237196	272	0	0.1420	0.2768	0.2676	0.0000	0.0000	0.0000	89327	3062	1227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7009																																																																																																																																																																																	6302	96200	0	0	0	0	132812	538850	465	0	0	0	85510	521202	0	0	0	0	84590	0	0	0	0	0	0	0	0	465	35	224881	25781	13087	286352	0	0	0.1614	0.2457	0.2444	0.0000	0.0000	0.0000	84125	465	1385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																																																																																																																																																																																	3022	9900	0	0	0	7457	20580	86128	0	0	676	0	8865	91619	0	0	0	0	9383	0	0	0	153	0	0	0	676	676	75	28171	15184	2264	43124	0	19	0.0951	0.1663	0.1543	0.0000	0.0000	0.0000	8707	676	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7157																																																																																																																																																																																	966	600	0	0	0	0	12400	29172	0	0	167	0	3315	29434	0	0	0	0	3354	0	0	0	0	0	0	0	167	167	153	13531	6490	532	8983	0	0	0.1083	0.2246	0.2134	0.0000	0.0000	0.0000	3187	167	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7166																																																																																																																																																																																	30103	5765	0	0	0	9011	41816	374295	0	0	3323	0	27289	368790	0	0	0	0	30513	0	0	20	1497	49132	0	0	3323	3323	32530	61616	57296	14013	226644	4102	60	0.0738	0.1043	0.0929	0.0000	0.0000	0.0000	27190	3323	-306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7456																																																																																																																																																																																	1013	1000	0	0	0	1740	18964	41666	0	0	464	0	4688	42300	0	0	0	0	4823	0	0	0	0	0	0	0	313	313	1097	19697	0	968	21067	0	0	0.1066	0.1940	0.1814	0.0000	0.0000	0.0000	4510	313	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	
7634																																																																																																																																																																																	1728	0	0	0	0	2513	8312	37363	0	0	488	0	4783	38265	0	0	0	0	5085	0	0	0	0	0	0	0	322	322	2366	7985	6596	885	20873	0	0	0.1245	0.1986	0.1860	0.0000	0.0000	0.0000	4763	322	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	
8033																																																																																																																																																																																	1589	1525	0	0	0	0	2809	47598	0	0	615	0	6502	49128	0	0	0	0	6928	0	0	53	0	0	0	0	455	455	384	10930	5394	1516	31461	0	0	0.1318	0.1912	0.1786	0.0000	0.0000	0.0000	6473	455	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	
8154																																																																																																																																																																																	1151	990	0	0	0	0	4527	37568	0	0	481	0	3396	37273	0	0	0	0	3740	0	0	30	0	0	0	0	346	346	2080	6759	5837	1144	23367	102	0	0.0911	0.1358	0.1233	0.0000	0.0000	0.0000	3394	346	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	
8417																																																																																																																																																																																	212836	1160732	0	0	0	0	1700	1866944	12	0	253	0	139632	1331039	0	0	4909650	0	127626	0	0	0	0	0	0	0	253	265	44227	1331571	0	253432	479129	0	0	0.0966	0.1711	0.1707	0.0000	0.0000	0.0000	127361	265	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8462																																																																																																																																																																																	2736	2600	0	0	0	1703	24930	60679	0	0	350	0	7076	60600	0	0	0	0	7159	0	0	18	147	256	0	0	350	350	754	29737	4270	1344	25863	0	0	0.1124	0.2095	0.1993	0.0000	0.0000	0.0000	6809	350	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8547																																																																																																																																																																																	5140	10850	0	0	0	1570	4451	113725	0	0	1170	0	9074	116363	0	0	0	0	8837	0	0	0	0	1786	0	0	834	834	6138	14880	59927	1623	32860	0	0	0.0694	0.1332	0.1206				8003	834	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	
8631																																																																																																																																																																																	2927	3533	0	0	0	0	9359	45457	0	0	286	0	6246	45587	0	0	0	0	6463	0	0	209	0	0	0	0	286	286	0	12788	10225	1611	22626	0	0	0.1355	0.2119	0.2025				6177	286	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9115																																																																																																																																																																																	71468	138500	0	0	0	222463	343940	1366234	0	0	6800	0	82809	1319881	0	0	0	0	88616	0	0	2751	4793	38574	0	0	6800	6800	64452	661321	169151	61410	476057	3664	0	0.0620	0.1235	0.1141	0.0000	0.0000	0.0000	81816	6800	993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9160																																																																																																																																																																																	29995	18637	0	0	0	7198	0	139472	0	0	1115	0	10019	136037	0	0	0	0	11134	0	0	0	150	1175	0	0	1115	1115	3539	49771	20518	3517	66759	0	0	0.0736	0.1229	0.1106	0.0000	0.0000	0.0000	10019	1115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9339																																																																																																																																																																																	13396	0	0	0	0	0	48436	295579	0	0	3089	0	25276	293017	471	0	0	0	26295	0	0	50	72	6739	0	0	2836	2836	4855	31020	87303	14610	173372	0	0	0.0804	0.1160	0.1035	0.0000	0.0000	0.0000	23459	2836	559	101	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	253	
9357																																																																																																																																																																																	25637	0	0	0	0	0	27559	295574	0	0	2251	0	22865	280690	0	0	0	0	24857	0	0	3927	84	0	0	0	2251	2251	5840	55908	133924	2949	101865	133727	0	0.0805	0.1351	0.1229	0.0000	0.0000	0.0000	22606	2251	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9553																																																																																																																																																																																	954	300	0	0	0	0	5294	51275	0	0	430	0	5570	49528	0	0	0	0	5890	0	0	190	0	530	0	0	430	430	301	7754	4893	2480	38590	0	0	0.1102	0.1368	0.1268	0.0000	0.0000	0.0000	5460	430	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9807																																																																																																																																																																																	32997	62500	0	0	0	126561	162961	1560012	0	0	31104	0	139904	1532732	0	0	0	0	156167	0	0	12635	0	228292	0	0	15339	15339	58581	247076	433659	18340	852724	0	0	0.0919	0.1289	0.1163	0.0000	0.0000	0.0000	140828	15339	-924	4	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	15765	
9955																																																																																																																																																																																	7467	225	0	0	0	0	26077	84913	0	0	483	0	8352	85079	0	0	0	0	5802	0	0	0	0	1357	0	0	483	483	1047	32899	8736	5341	41886	0	0	0.0644	0.1091	0.1000				5319	483	497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10157																																																																																																																																																																																	1565	4270	0	0	0	7876	13234	76095	0	0	570	0	6276	75801	0	0	0	0	6347	0	0	0	0	402	0	0	570	570	1441	26481	3843	3456	44300	0	0	0.0766	0.1227	0.1117	0.0000	0.0000	0.0000	5777	570	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10250																																																																																																																																																																																	9035	4212	0	0	0	0	29319	205164	0	0	1499	0	16262	203738	0	0	0	0	17727	0	0	0	1728	4504	0	0	1499	1499	9742	28310	30889	8122	137686	0	0	0.0797	0.1095	0.1002	0.0000	0.0000	0.0000	16228	1499	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10577																																																																																																																																																																																	1349	0	0	0	0	0	18197	51344	0	0	369	0	4999	53441	0	0	0	0	5067	0	0	0	0	174	0	0	369	369	1538	16699	7319	1086	25669	0	0	0.0879	0.1547	0.1434				4698	369	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10849																																																																																																																																																																																	20829	0	0	0	0	16042	13885	160219	0	0	1335	0	13362	159948	0	0	0	0	13873	0	0	0	158	5978	0	0	1321	1321	1865	49216	35118	7850	75216	0	0	0.0788	0.1313	0.1188	0.0000	0.0000	0.0000	12552	1321	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	
10858																																																																																																																																																																																	10085	8000	0	0	0	27373	15032	324045	0	0	3856	0	25752	329186	0	0	0	0	26962	0	0	31	0	14179	0	0	3181	3181	8649	80478	9236	6929	227573	644	0	0.0727	0.1062	0.0937				23781	3181	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	675	
11145																																																																																																																																																																																	5161	0	0	0	0	3154	13726	108677	0	0	782	0	9189	106514	0	0	0	0	9075	0	0	59	0	0	0	0	782	782	4207	15240	54384	5169	34682	0	119	0.0784	0.1398	0.1277	0.0000	0.0000	0.0000	8293	782	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11350																																																																																																																																																																																	3080	700	0	0	0	7034	6630	44812	0	0	380	0	6711	45573	15	0	0	0	3931	0	0	0	0	0	0	0	380	380	728	5176	1885	1007	34321	0	0	0.0833	0.1083	0.0978	0.0000	0.0000	0.0000	3551	380	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11640																																																																																																																																																																																	6349	5300	0	0	0	0	49092	163314	0	0	1105	0	17446	155181	186	0	0	0	18465	0	0	0	0	5882	0	0	1105	1105	18604	44978	13813	8254	86894	0	0	0.1119	0.1746	0.1641	0.0000	0.0000	0.0000	17360	1105	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11837																																																																																																																																																																																	2289	1181	0	0	0	0	17679	61667	0	0	1200	0	6791	59680	0	0	0	0	7016	0	0	23	0	2329	0	0	542	542	2064	7426	24448	2618	28425	0	0	0.1085	0.1644	0.1517				6474	542	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	658	
12030																																																																																																																																																																																	6141	1313	0	0	0	1568	4178	175365	0	0	4391	0	15532	173261	0	0	0	0	17318	0	0	733	0	0	0	0	1926	1926	1449	10151	33415	8563	134589	0	0	0.0889	0.1142	0.1015	0.0000	0.0000	0.0000	15392	1926	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2465	
12058																																																																																																																																																																																	4500	3500	0	0	0	5222	15701	103804	0	0	558	0	7026	102229	0	0	0	0	7532	0	0	103	0	0	0	0	558	558	2453	26796	69606	3704	5428	1087	0	0.0682	0.1648	0.1526	0.0000	0.0000	0.0000	6974	558	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12142																																																																																																																																																																																	8446	1800	0	0	0	7286	78528	169373	0	0	1053	0	19493	169721	323	0	0	0	19587	0	0	0	0	0	0	0	835	835	17206	77891	46077	4568	28130	0	0	0.1105	0.2943	0.2818	0.0000	0.0000	0.0000	18752	835	741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	
