"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD4815	RIADB522	RIADC079	
113003	2157	0	0	0	2157	0	
113030	1019	276	81	0	903	241	
113151	2647	505	113	0	2080	51	
113441	2988	300	49	0	3319	680	
113601	1704	406	0	0	1301	3	
113740	4994	755	157	0	4302	220	
113759	559	225	11	0	449	126	
113937	1224	590	37	0	954	357	
114149	737	532	12	0	788	595	
114158	2003	0	282	0	1971	250	
114251	325	-5	5	0	325	0	
114260	8900	1605	657	0	7700	1062	
114457	575	125	218	0	525	293	
114756	367	144	0	0	279	56	
114774	75	5	0	0	81	11	
114840	2082	392	361	0	2057	728	
114859	340	0	0	0	340	0	
115100	1103	45	25	0	1074	41	
115146	607	0	105	0	608	106	
115155	489	170	26	0	364	71	
115221	1711	457	110	0	1451	307	
115342	1428	460	34	0	1267	333	
115575	933	120	3	0	819	9	
115641	6723	1600	516	0	9675	5068	
116077	832	90	10	0	775	43	
116358	281	24	14	0	275	32	
116554	37	72	1	0	68	104	
116639	450	76	28	0	440	94	
116732	327	215	26	0	405	319	
116741	335	60	6	0	381	112	
117038	418	50	88	0	331	51	
117458	1248	360	41	0	935	88	
117672	278	0	0	0	288	10	
117841	1052	158	5	0	907	18	
118156	694	238	64	0	757	365	
118174	1234	52	11	0	1176	5	
118352	169	0	34	0	139	4	
118660	1478	300	0	0	1182	4	
118736	1143	207	500	0	1205	769	
119153	1013	260	18	0	925	190	
119274	1950	1697	7	0	861	615	
119331	1205	-206	466	0	1293	348	
119528	1464	154	47	0	1460	197	
119779	2248	513	11	0	1731	0	
120542	1158	0	3	211	961	17	
120609	1790	171	1	0	1652	34	
120654	68	20	0	13	57	22	
120953	2018	0	74	0	1991	47	
121576	1300	300	46	0	1038	84	
121642	10000	5606	443	0	9000	5049	
121651	557	0	635	0	388	466	
121709	1760165	1809993	136257	-220	1375662	1561527	
121857	282	0	6	0	278	2	
121914	873	265	53	0	812	257	
122153	526	200	155	0	550	379	
122546	185	67	16	0	156	54	
122630	196	140	13	0	205	162	
122658	1712	455	107	0	1372	222	
122751	171	1	39	0	192	61	
122854	939	420	23	0	768	272	
123178	1550	704	348	0	1000	502	
123440	441	215	9	0	317	100	
123646	6342	1325	381	0	5663	1027	
124344	1837	342	227	0	1858	590	
124353	153	11	0	0	163	21	
124513	4182	330	41	0	3922	111	
124773	147	12	0	0	147	12	
124830	417	105	37	0	625	350	
125154	1048	618	103	0	986	659	
125453	1232	519	91	0	988	366	
125855	1351	500	316	52	1143	660	
125958	99	15	3	0	124	43	
126012	1335	220	39	0	1169	93	
126049	805	207	20	0	594	16	
126254	496	11	61	0	547	123	
126553	790	500	10	0	951	671	
126740	1346	500	103	0	1306	563	
126834	2527	1605	270	0	2416	1764	
126955	238	1	1	-460	699	3	
127055	528	60	20	0	536	88	
127224	917	105	7	0	877	72	
127260	18242	2000	186	0	16081	25	
127701	402	0	21	0	384	3	
128164	915	210	75	0	631	1	
128258	220	-28	8	0	246	6	
128511	373	-1100	0	0	4100	2627	
128904	55728	8100	1369	0	51071	4812	
128959	826	194	53	0	736	157	
129349	818	546	33	0	866	627	
129358	103	0	1	0	102	0	
129394	4755	4400	186	0	2969	2800	
129479	1312	225	6	0	1310	229	
129732	2865	600	15	0	2437	187	
129853	1500	137	107	0	1600	344	
129910	1623	1016	121	-23	1034	525	
130345	2689	480	9	0	2267	67	
130541	5410	1505	671	0	4778	1544	
130635	3459	2370	52	0	2923	1886	
130813	880	170	116	0	962	368	
130943	21581	17346	1514	-139	12528	9666	
131034	887	-16	95	0	820	12	
131155	766	180	106	0	749	269	
131351	2677	950	1	0	1733	7	
131360	22778	1400	187	0	22167	976	
131418	2356	360	152	0	2264	420	
131436	1622	20	20	0	1720	138	
131650	3897	800	38	304	3300	545	
131717	222	45	55	-5	225	98	
131753	988	909	82	0	356	359	
131940	170	24	0	0	157	11	
132107	2758	1100	228	0	2843	1413	
132152	450	1342	12	0	282	1186	
132219	463	84	9	0	394	24	
132376	302	345	2	0	95	140	
132415	53862	25638	51	0	28173	0	
132442	760	150	28	0	633	51	
132451	603	48	1	0	564	10	
132554	10444	3200	748	0	9454	2958	
132741	2201	4251	933	0	1542	4525	
132778	146	24	28	0	144	50	
132853	1563	370	5	0	1197	9	
132938	829	209	76	0	828	284	
133243	15	0	0	0	17	2	
133270	6198	2000	231	0	5839	1872	
133850	4015	1644	625	0	3763	2017	
133971	1835	31	60	0	1775	31	
134156	522	60	5	0	489	32	
134400	2998	205	20	0	2889	116	
134437	2625	720	63	-3	2314	469	
134455	465	52	26	0	444	57	
134848	785	0	13	0	787	15	
135359	44	20	1	0	53	30	
135751	280	70	11	0	279	80	
135836	761	162	15	0	676	92	
135854	220	21	5	0	209	15	
136048	324	5	6	0	326	13	
136338	642	34	52	0	676	120	
136459	269	0	0	0	272	3	
136655	397	0	9	0	441	53	
137120	341	676	21	0	281	637	
137205	5000	712	286	0	4850	848	
137447	1334	0	60	0	1429	155	
137456	337	53	39	0	343	98	
137559	560	124	37	0	556	157	
137643	501	99	48	0	472	118	
137652	529	40	20	0	563	94	
137821	529	12	35	0	589	107	
137915	35866	5000	93	0	30970	197	
138051	198	107	33	0	125	67	
138136	1677	240	66	0	1567	196	
138163	1043	254	45	0	901	157	
138211	6322	1300	194	1857	3694	723	
138257	696	0	136	0	643	83	
138350	292	0	19	0	277	4	
138510	9756	1945	790	0	9826	2805	
138556	444	225	12	0	330	123	
138725	109	20	10	0	106	27	
138752	111	0	0	0	149	38	
138930	702	30	46	0	646	20	
139133	848	210	35	0	764	161	
139432	289	25	4	0	267	7	
139478	2036	0	1	0	2038	3	
139544	403	36	3	0	403	39	
139553	1084	140	78	-12	1133	255	
139656	259	125	34	0	253	153	
139740	4240	1063	66	0	4194	1083	
139834	300	97	106	0	310	213	
139843	3210	990	187	0	2693	660	
139852	613	1740	99	0	513	1739	
139900	12557	6091	538	0	11518	5590	
139955	285	48	1	0	267	31	
140018	7939	1995	408	0	7408	1872	
140157	986	150	53	0	864	81	
140362	1756	277	60	0	2426	1007	
140513	1830	824	0	-679	2133	448	
140634	309	0	33	0	280	4	
141211	770	140	1	0	723	94	
141341	1064	180	40	0	877	33	
141350	108	0	2	0	138	32	
141453	159	140	5	0	143	129	
141556	12232	5600	628	0	9457	3453	
141734	7304	3000	590	579	6740	3605	
141958	466	629	36	0	444	643	
142049	676	60	115	0	787	286	
142656	963	425	48	0	882	392	
142955	2850	2765	91	0	1717	1723	
143000	12478	2761	1068	0	12419	3770	
143158	200	60	14	0	219	93	
143653	272	82	6	0	260	76	
143662	13220	3189	476	4605	7096	2146	
143859	618	8	261	0	556	207	
143952	809	45	11	0	805	52	
144034	1450	422	23	0	1150	145	
144043	2851	830	110	0	2361	450	
144052	1325	250	56	0	1262	243	
144155	1946	530	39	0	1467	90	
144436	344	0	62	0	393	111	
144856	1244	171	9	0	1166	102	
144913	445	37	5	0	440	37	
144959	650	237	42	0	397	26	
144968	2991	60	7	0	3040	116	
145059	327	42	0	0	333	48	
145255	383	50	7	0	342	16	
145545	816	270	40	0	582	76	
145554	765	426	45	0	666	372	
145741	922	256	43	0	845	222	
145750	654	313	8	0	618	285	
145835	1134	1192	59	0	748	865	
145844	625	54	21	0	575	25	
145956	310	185	17	0	607	499	
146056	144	-50	43	0	155	4	
146243	387	-3	8	0	382	0	
146458	358	30	39	0	293	4	
146533	139	76	46	0	100	83	
146618	525	293	142	0	736	646	
146654	3257	4224	156	0	750	1873	
146663	7320	600	132	0	6793	205	
146850	281	0	108	0	177	4	
147053	350	75	1	0	313	39	
147633	369	305	31	0	232	199	
147651	517	230	42	0	641	396	
147679	625	60	0	0	565	0	
147839	3699	900	87	-8	2907	187	
147857	684	460	12	0	691	479	
147914	944	120	47	0	948	171	
147923	600	20	2	0	605	27	
148144	260	15	7	0	276	38	
148238	1074	468	119	0	1089	602	
148340	462	60	4	0	414	16	
148528	10610	2250	773	0	10150	2563	
148715	2839	4302	406	0	2285	4154	
148809	1015	90	0	0	925	0	
148920	190	11	2	0	179	2	
149150	597	100	4	0	515	22	
149235	2107	781	71	0	1858	603	
149253	1970	2253	184	529	1283	2279	
149271	790	30	0	0	760	0	
149945	295	0	0	0	295	0	
150035	6707	1200	138	1097	5322	1050	
150044	2740	1235	98	0	2204	797	
150071	26358	13600	892	630	21907	10671	
150156	123	0	0	0	135	12	
150334	138	131	7	0	138	138	
150352	235	24	1	0	210	0	
150576	4701	614	16	0	4521	450	
150727	598	0	41	0	607	50	
150754	646	119	20	0	566	59	
151331	3377	550	26	0	2884	83	
151546	698	15	22	0	686	25	
151555	476	220	8	0	364	116	
151751	2084	395	36	0	1839	186	
151818	3220	720	131	0	3285	916	
151957	1003	438	5	0	567	7	
152048	305	58	25	0	349	127	
152057	556	405	13	0	701	563	
152235	1392	182	40	0	1382	212	
152253	699	114	30	0	705	150	
152431	217	28	0	0	226	37	
152440	568	323	89	0	522	366	
152673	546	65	1	0	664	184	
152712	3583	120	261	1024	2787	609	
152851	223	151	1	0	210	139	
153054	2183	120	79	0	2161	177	
153353	2125	1230	353	0	1618	1076	
153652	190	144	9	0	150	113	
154154	692	60	96	40	743	247	
154220	1005	72	0	0	986	53	
154257	57	116	7	0	63	129	
154770	3402	70	455	0	2902	25	
155049	114	0	1	0	117	4	
155245	1268	200	127	0	1140	199	
155263	2655	1910	104	0	2684	2043	
155441	611	136	15	0	533	73	
155517	443	39	0	0	404	0	
155759	156	0	3	0	155	2	
156055	275	60	7	0	245	37	
156457	148	32	0	0	118	2	
156635	194	255	41	0	185	287	
156877	814	190	1	0	623	0	
156916	13542	3925	382	0	10934	1699	
156952	522	487	62	0	604	631	
157155	400	197	20	0	397	214	
157379	387	24	0	0	366	3	
157605	17088	300	156	6382	12776	2526	
157650	162	25	5	0	157	25	
157744	497	120	60	0	543	226	
157838	4382	1203	608	0	4472	1901	
157856	56	36	1	0	47	28	
157904	2703	400	97	0	2764	558	
158554	112	12	0	0	110	10	
158741	526	2	16	0	526	18	
158750	403	0	196	0	374	167	
158947	847	185	8	0	718	64	
158974	497	17	0	0	489	9	
159243	128	184	56	0	170	282	
159476	525	48	0	0	477	0	
159636	4357	1411	181	0	3690	925	
159645	337	30	0	0	316	9	
159953	1018	0	94	0	1087	163	
160360	902	3	6	35	1018	160	
160454	237	28	1	0	222	14	
160557	223	0	0	0	223	0	
160614	0	0	0	0	0	0	
160650	1537	385	9	0	1176	33	
160959	2954	1831	123	0	2993	1993	
161022	7379	1648	464	0	7766	2499	
161031	117	13	9	0	133	38	
161107	1996	135	50	0	1913	102	
161273	2239	0	54	0	2195	10	
161433	1372	622	36	0	983	269	
161527	6703	-313	297	1769	5558	608	
161602	5480	1430	370	0	4712	1032	
162337	2256	885	205	0	1857	691	
162878	207	28	0	0	179	0	
163343	628	80	95	0	559	106	
163370	782	55	6	0	729	8	
163549	2693	660	15	0	2465	447	
163745	2253	210	30	627	1458	72	
163857	764	421	125	0	623	405	
163923	8116	3373	232	0	5606	1095	
164032	892	591	48	0	1426	1173	
164153	427	175	55	0	590	393	
164331	1153	700	8	0	702	257	
164377	512	53	3	6	510	60	
164742	85	10	0	0	106	31	
164854	1155	115	52	0	1154	166	
164957	449	327	26	0	621	525	
164975	236	0	0	0	236	0	
165039	1123	120	125	0	1057	179	
165356	169	0	0	0	169	0	
165628	14012	3438	905	0	14488	4819	
165758	360	50	0	0	310	0	
165806	3391	691	31	0	3019	350	
166072	712	331	226	0	787	632	
166111	881	103	114	0	882	218	
166531	1257	832	73	0	784	432	
166652	2908	360	16	0	2659	127	
166737	1527	225	3	0	1501	202	
166803	8815	-1004	504	0	10494	1179	
166849	339	0	11	0	337	9	
167060	3543	300	5	0	3332	94	
167453	553	97	11	0	493	48	
167556	421	190	41	0	307	117	
167565	0	0	0	0	0	0	
167752	121	12	1	0	126	18	
167855	648	0	23	0	663	38	
167864	1290	0	117	0	1403	230	
168320	1701	60	8	0	1709	76	
168366	284	82	33	0	257	88	
168441	1061	0	231	0	916	86	
168571	337	88	19	46	301	117	
168731	1969	359	38	0	1629	57	
168759	553	126	42	0	543	158	
169073	2076	50	3	0	2090	67	
169233	500	193	70	0	640	403	
169327	929	25	14	0	927	37	
169354	2440	0	361	0	2106	27	
169569	2827	3697	36	0	893	1799	
169653	54444	18500	5221	8554	43662	21493	
169756	1639	853	281	0	1550	1045	
169859	106	0	20	0	86	0	
169952	617	316	34	0	749	482	
170051	5451	-325	962	0	5906	1092	
170257	212	0	2	0	216	6	
170332	667	127	19	0	552	31	
170640	163	20	16	0	133	6	
170716	58088	35721	9888	0	49215	36736	
170912	697	97	3	0	645	48	
170976	186	0	0	0	189	3	
171133	3778	1657	152	0	3710	1741	
171227	4140	1200	75	0	3365	500	
171348	1540	180	33	0	1389	62	
171656	401	345	81	0	431	456	
171759	259	25	1	0	244	11	
171768	318	66	29	0	365	142	
171852	250	33	7	0	274	64	
172000	3135	1018	25	0	2184	92	
172158	293	16	1	0	277	1	
172251	205	22	3	0	186	6	
172354	399	190	105	0	379	275	
172363	5494	224	116	0	5245	91	
172457	1084	675	51	0	1232	874	
172747	1866	300	101	0	2441	976	
172804	3035	600	29	0	2874	468	
172840	939	451	52	0	700	264	
172859	261	174	3	0	239	155	
173306	1257	233	3	0	1050	29	
173333	2209028	1165340	188581	991729	1218923	1355545	
173342	568	120	7	0	485	44	
173548	348	32	13	0	362	59	
173557	1719	290	85	0	1653	309	
173575	1246	255	0	0	998	7	
173641	1169	180	11	0	1096	118	
173717	2134	676	80	0	1851	473	
173801	9321	1225	85	0	8059	48	
173959	125	0	10	0	182	67	
174321	125	0	1	4	125	5	
174367	537	0	68	0	578	109	
174406	537	132	24	27	414	60	
174451	897	140	352	0	847	442	
174648	392	60	3	0	350	21	
175056	408	206	22	0	533	353	
175140	1389	91	19	0	1318	39	
175458	110	12	2	0	106	10	
175560	3073	1470	64	0	2226	687	
175609	1327	120	27	0	1228	48	
175672	1140	-57	148	0	1055	6	
176053	358	0	1	0	381	24	
176101	1617	545	40	0	1433	401	
176240	795	276	71	0	697	249	
176325	399	80	37	0	305	23	
176437	643	240	33	0	497	127	
176464	2047	600	155	0	1940	648	
176642	611	96	4	0	551	40	
177135	168	12	0	0	156	0	
177443	613	115	118	0	547	167	
177500	258	61	20	0	236	59	
177546	330	54	1	0	289	14	
177555	112	15	75	0	114	92	
177742	475	132	3	0	377	37	
177751	2755	30	59	0	2776	110	
177920	2062	170	113	0	2037	258	
177957	632	200	10	0	661	239	
178020	118505	25396	13622	0	128505	49018	
178057	95	3	0	0	94	2	
178150	947	355	125	0	830	363	
178244	377	200	5	0	363	191	
178271	256	0	0	0	256	0	
178356	295	17	2	0	304	28	
178561	911	180	102	0	973	344	
178851	886	60	23	0	808	5	
179148	520	57	10	0	490	37	
179335	1375	171	112	0	1375	283	
179559	996	666	165	0	751	586	
179700	2007	200	109	0	1720	22	
179755	750	496	104	0	621	471	
180041	622	422	17	0	491	308	
180078	1637	279	3	0	1375	20	
180144	329	181	105	0	401	358	
180153	875	168	18	0	817	128	
180201	367	38	4	0	350	25	
180416	1231	250	0	0	1377	396	
180443	485	0	4	0	495	14	
180537	579	290	118	0	481	310	
180649	4348	1633	1	0	2792	78	
180845	420	60	15	-10	436	81	
181169	4205	498	101	0	3692	86	
181347	1009	300	2	0	854	147	
181404	2185	-245	95	0	2960	625	
181459	6833	10592	238	0	6459	10456	
181758	342	90	42	0	339	129	
181851	3905	1361	294	1207	2496	1453	
181963	876	354	43	0	803	324	
182054	854	0	47	0	843	36	
182157	207	0	4	0	221	18	
182175	331	22	4	0	313	8	
182353	194	0	7	0	190	3	
182401	507	0	0	0	512	5	
182456	0	0	0	0	0	0	
182540	2176	169	0	510	2091	594	
182652	41	0	0	0	48	7	
182951	621	220	29	0	385	13	
183042	456	35	1	0	422	2	
183051	227	0	17	0	239	29	
183154	628	426	220	0	539	557	
183668	2950	0	487	0	2467	4	
183770	532	1199	11	0	451	1129	
183846	1334	120	18	0	1345	149	
183958	1485	313	184	0	1364	376	
184142	2139	195	98	0	1951	105	
184245	1648	15	116	0	1948	431	
184263	1216	130	0	0	1108	22	
184656	318	0	4	0	326	12	
184759	270	25	51	0	318	124	
184937	5460	2204	142	0	5114	2000	
185037	2036	475	188	0	1529	156	
185251	366	0	80	0	348	62	
185448	326	40	1	0	315	30	
185457	148	-50	8	0	199	9	
185859	3295	2180	114	0	3001	2000	
186221	3894	1200	504	0	3649	1459	
186548	388	37	10	0	383	42	
186557	102	76	27	0	102	103	
186650	388	124	9	0	348	93	
186717	2242	0	0	0	2293	51	
186744	3794	600	141	0	3371	318	
186838	1601	700	88	0	1182	369	
186856	222	78	48	0	188	92	
187358	134	20	37	0	140	63	
187451	491	465	20	0	209	203	
187648	34	0	3	0	35	4	
187947	464	24	22	0	455	37	
188056	2405	600	257	0	2721	1173	
188261	567	45	18	0	526	22	
188364	649	65	77	0	786	279	
188430	266	78	3	0	202	17	
188449	259	20	4	0	278	43	
188720	773	36	98	0	861	222	
188739	279	10	8	0	301	40	
188757	227	6	25	0	200	4	
188917	367	0	0	0	371	4	
188926	479	15	14	0	504	54	
189044	1585	0	64	0	1749	228	
189129	4019	35	272	-1609	7460	2139	
189352	8903	3799	109	0	9271	4276	
189419	3421	560	73	0	3282	494	
189530	780	80	98	0	778	176	
189549	1050	621	76	-48	814	413	
189745	858	263	19	0	800	224	
189820	652	0	2	0	655	5	
189950	468	320	6	0	292	150	
190246	217	127	17	0	146	73	
190451	1221	320	80	0	1102	281	
190554	640	116	11	0	558	45	
190563	556	185	33	0	388	50	
190639	1585	363	0	0	1224	2	
190648	1168	120	25	0	1166	143	
190732	2262	1525	128	0	1629	1020	
190947	580	50	97	0	561	128	
190956	1037	300	38	0	755	56	
191177	2844	948	142	0	2550	796	
191355	2804	0	132	0	2781	109	
191449	184	0	9	0	179	4	
191458	150	20	4	0	157	31	
191663	9742	4115	572	0	8207	3152	
191805	170	46	0	0	173	49	
191832	460	45	6	158	290	39	
191935	3587	1668	10	0	2661	752	
191944	978	290	111	0	913	336	
192147	1510	220	191	0	1580	481	
192156	856	0	0	0	861	5	
192558	921	168	34	0	797	78	
192606	817	60	5	0	771	19	
192651	150	0	2	0	150	2	
192857	550	140	101	0	487	178	
193162	271	207	27	0	210	173	
193247	287	10	2	0	303	28	
193452	1604	480	250	0	1187	313	
193461	1151	389	0	22	868	128	
193470	42132	51255	2266	0	28132	39521	
193537	1110	225	19	0	1049	183	
193649	822	90	55	0	1217	540	
193809	2887	217	37	0	2843	210	
194253	2494	-4350	945	0	6702	803	
194440	616	60	29	0	601	74	
194936	3556	322	42	0	3300	108	
195072	5974	270	596	0	6295	1187	
195111	2115	691	74	0	1852	502	
195157	441	0	69	0	417	45	
195353	3371	900	80	0	2501	110	
195456	580	220	236	568	215	659	
195634	1553	511	36	0	1242	236	
195867	14044	4096	312	0	12197	2561	
196257	92	11	0	0	82	1	
196350	299	70	2	0	268	41	
196426	1841	924	56	0	1501	640	
196743	1692	742	9	-72	1348	335	
196752	20	13	0	0	24	17	
196800	1000	0	0	0	1000	0	
197142	1283	120	115	0	1275	227	
197254	180	175	17	0	175	187	
197302	4994	978	199	0	3819	2	
197357	112	7	3	0	136	34	
197478	27557	6217	1870	1550	23848	5928	
197740	247	0	33	0	289	75	
197759	965	741	22	0	760	558	
198046	578	0	21	0	561	4	
198103	390	7	1	0	382	0	
198149	1420	120	8	0	2293	1001	
198251	196	35	11	0	174	24	
198448	1202	300	12	0	1047	157	
198831	1643	577	30	0	1377	341	
198859	571	36	1	0	595	61	
198961	650	218	17	0	700	285	
199052	462	0	2	0	474	14	
199137	140	12	0	0	137	9	
199351	46	9	3	0	44	10	
199436	768	200	9	0	885	326	
199454	298	0	0	0	298	0	
199463	119	87	7	0	195	170	
199940	1140	140	14	0	993	7	
200042	97	18	0	0	114	35	
200435	4519	460	138	0	4438	517	
200547	505	214	27	0	374	110	
200640	6800	1041	75	0	6000	316	
201049	766	91	12	0	696	33	
201124	96	24	14	0	90	32	
201254	745	256	86	0	817	414	
201441	239	6	23	120	183	93	
201638	1572	500	53	0	1190	171	
201647	608	12	125	0	575	104	
201834	5425	570	8	0	4857	10	
202251	354	75	1	100	214	36	
202514	1282	539	157	0	962	376	
202541	801	50	95	0	724	68	
202550	1286	292	18	0	1093	117	
202907	23900	7097	2078	8773	14614	8662	
202970	384	84	3	0	335	38	
203052	505	270	95	0	310	170	
203333	7348	2488	340	-20	6592	2052	
203418	2223	260	124	0	2330	491	
203575	411	24	1	0	391	5	
203753	659	148	0	0	572	61	
203847	777	20	14	0	834	91	
204004	21909	1900	773	0	20198	962	
204237	1881	1126	494	0	1584	1323	
204808	144	-28	32	0	263	123	
204826	1061	348	175	0	1018	480	
205159	233	93	14	0	291	165	
205243	1165	162	82	0	1165	244	
205346	990	220	12	0	951	193	
205430	578	0	58	0	630	110	
205458	474	60	16	0	477	79	
205542	599	0	0	0	600	1	
205654	5637	2900	341	0	4621	2225	
206156	834	2750	226	0	655	2797	
206567	0	0	0	0	0	0	
206772	1225	0	5	0	1251	31	
206950	226	43	14	0	206	37	
207041	335	87	20	0	295	67	
207050	2880	2554	11	0	1076	761	
207452	989	49	50	0	988	98	
207555	847	263	38	0	756	210	
207564	308	81	23	0	223	19	
207845	3227	498	110	1077	2170	628	
207872	626	249	5	0	541	169	
207957	93	6	12	0	86	11	
208057	2555	75	68	0	2542	130	
208169	4506	332	7	0	4196	29	
208244	73297	28987	7158	1383	71159	35390	
208329	9793	1218	740	0	10319	2484	
208347	151	18	2	0	146	15	
208440	390	52	69	0	309	40	
208459	557	105	9	0	483	40	
208655	1027	658	101	0	970	702	
208927	51375	7073	351	0	52690	8739	
208972	179	42	5	0	158	26	
209139	1261	500	100	0	1012	351	
209148	1165	270	617	0	1133	855	
209335	506	800	73	0	457	824	
209362	239	-58	32	0	503	238	
209447	315	50	65	0	388	188	
209559	1016	0	32	0	1009	25	
209652	1713	935	7	0	1646	875	
209830	410	143	74	0	345	152	
209858	988	73	26	0	920	31	
210238	3136	1200	326	0	3160	1550	
210256	287	139	10	0	289	151	
210434	118171	63650	899	0	120215	66593	
210443	292	0	6	0	294	8	
210452	194	29	51	0	114	0	
210555	806	180	44	0	765	183	
211114	1568	81	239	-15	1428	165	
211338	548	5	140	0	673	270	
211543	219	0	2	0	219	2	
211628	2766	1020	42	0	2142	438	
211851	257	195	8	0	307	253	
211954	475	23	58	0	790	396	
212018	1038	78	11	0	966	17	
212120	654	519	44	0	625	534	
212335	475	60	10	41	441	77	
212344	485	100	70	0	483	168	
212456	464	2	19	0	445	2	
212465	623468	278911	58370	-106323	608949	216439	
212522	3810	825	132	0	3214	361	
213538	717	45	99	0	594	21	
213912	496	121	9	0	516	150	
213921	373	31	7	0	350	15	
213958	257	46	1	0	214	4	
214106	976	129	40	0	892	85	
214414	7275	2632	617	0	7160	3134	
214571	298	44	2	0	279	27	
214722	2996	937	49	0	2455	445	
214807	527000	288000	2000	-9000	405000	159000	
214843	1476	510	12	0	984	30	
215130	2365	1190	328	0	2240	1393	
215251	315	28	10	0	292	15	
215345	2328	755	72	0	1665	164	
215354	902	30	44	0	921	93	
215523	492	166	30	0	412	116	
215653	206	30	0	0	201	25	
215662	3216	1782	332	0	2871	1769	
215710	2526	240	26	0	2497	237	
215756	1936	190	11	0	1742	7	
215952	320	115	0	0	310	105	
216164	261	69	65	0	232	105	
216230	767	0	10	0	806	49	
216258	656	303	3	0	350	0	
216445	650	205	55	0	574	184	
216632	723	97	7	0	663	44	
216922	9388	1151	131	1125	7893	912	
217059	430	0	8	0	436	14	
217479	1335	865	47	0	1067	644	
217620	1321	40	24	0	1343	86	
218131	2256	145	77	0	2332	298	
218261	272	0	22	0	269	19	
218757	46	0	1	0	48	3	
218775	100	30	0	0	80	10	
218832	213	0	0	0	213	0	
218850	227	105	51	0	213	142	
218878	298	40	0	-40	360	62	
219044	145	24	0	0	128	7	
219259	686	503	173	0	781	771	
219343	6719	3175	314	0	6239	3009	
219651	971	50	236	0	968	283	
219857	178	0	5	0	198	25	
220040	737	48	17	0	736	64	
220059	3258	1745	201	688	952	328	
220527	6091	3545	191	0	4713	2358	
220545	4198	1050	95	0	3873	820	
220554	277	-13	2	0	300	12	
220844	190	17	0	0	173	0	
221476	1606	607	175	0	1834	1010	
221533	1731	0	88	0	2262	619	
221654	1124	5	34	0	1111	26	
222053	732	10	108	0	652	38	
222147	52232	12197	5647	0	51885	17497	
222156	609	60	3	0	600	54	
222446	5060	1989	48	0	6251	3228	
222558	1047	0	44	0	1047	44	
222754	2373	300	783	0	1301	11	
223005	1213	60	22	0	1155	24	
223238	684	40	9	0	650	15	
223322	3264	746	36	0	2874	392	
223331	2503	1650	89	0	2194	1430	
223452	426	60	2	0	376	12	
223658	232	-71	10	0	324	31	
223751	685	-50	34	0	706	5	
223845	483	50	37	0	447	51	
224552	210	89	17	0	296	192	
224637	1287	450	46	0	850	59	
224655	1745	210	40	0	1714	219	
224749	225	35	14	0	210	34	
224954	426	146	10	0	329	59	
225054	302	24	8	0	297	27	
225157	507	230	39	0	450	212	
225166	10506	3950	72	0	9150	2666	
225241	157	38	20	0	148	49	
225250	702	130	197	0	472	97	
225335	5552	1200	7	0	4437	92	
225559	4738	2697	466	-40	4640	3025	
225773	115	158	0	0	73	116	
225942	153	18	10	0	131	6	
226051	2653	2891	145	0	932	1315	
226659	43	7	1	0	41	6	
226734	418	340	18	0	336	276	
226752	545	43	30	0	475	3	
226949	75	15	4	0	76	20	
227151	579	28	7	0	576	32	
227179	3581	944	189	0	3440	992	
227357	1308	180	41	0	1173	86	
227405	1872	0	0	0	1940	68	
227656	686	694	28	0	439	475	
228000	1975	226	101	0	1975	327	
228055	408	0	3	0	539	134	
228158	1096	897	20	0	1115	937	
228345	520	39	2	0	490	11	
228952	118	55	21	0	142	102	
229146	1835	1916	38	0	1059	1178	
229342	903	97	12	0	900	106	
229427	9922	688	193	0	9397	356	
229454	444	155	108	0	552	371	
229801	63803	15706	4101	8247	53735	17986	
